time;row_1;row_2;row_3;row_4;
1;49.8141;167.503;169.485;1.27609;
2;46.4958;164.73;165.885;1.29038;
3;41.4506;161.344;161.282;1.31463;
4;35.3213;156.316;154.935;1.34468;
5;24.2159;147.389;144.015;1.40597;
6;13.3843;135.59;130.892;1.47287;
7;1.78598;120.373;115.054;1.56037;
8;-9.1069;102.594;97.7507;1.67012;
9;-19.7544;81.8786;79.2096;1.8305;
10;-30.5147;59.1478;62.1623;2.09477;
11;-39.6113;36.3884;50.8014;2.48368;
12;-47.0951;15.2159;48.6966;2.93706;
13;-52.4077;-4.72384;53.9385;-2.95419;
14;-55.908;-23.0997;63.2424;-2.67543;
15;-56.7054;-38.4729;72.1154;-2.48889;
16;-54.7329;-51.2169;79.1027;-2.34526;
17;-51.398;-62.3512;85.3374;-2.2258;
18;-44.983;-71.8401;89.6161;-2.10423;
19;-36.0011;-77.7927;90.8142;-1.98546;
20;-24.8572;-81.0761;90.0697;-1.85718;
21;-12.6416;-82.6065;88.9211;-1.72011;
22;0.529454;-81.7804;87.1056;-1.57145;
23;14.1621;-78.1166;84.5389;-1.40951;
24;26.1393;-72.2381;81.664;-1.25255;
25;36.5368;-64.7906;78.795;-1.09702;
26;45.011;-56.6648;76.2647;-0.948989;
27;52.0661;-47.9623;74.0926;-0.802652;
28;56.1762;-38.964;71.0757;-0.672734;
29;57.1813;-30.3263;66.888;-0.562145;
30;54.9017;-22.1246;60.8576;-0.467941;
31;48.8679;-15.106;52.4264;-0.400318;
32;38.689;-9.62494;40.9305;-0.373908;
33;25.6009;-6.57667;27.7016;-0.4441;
34;12.0141;-6.48441;16.4335;-0.801831;
35;-3.1049;-10.8875;16.6276;-1.79466;
36;-16.8918;-17.3816;28.6546;-2.22681;
37;-28.5854;-25.2151;42.2339;-2.33328;
38;-32.3835;-27.8252;46.7543;-2.35347;
39;-40.7899;-35.54;58.1546;-2.36241;
