time;row_1;row_2;row_3;row_4;
1;64.8261;188.035;191.797;1.24421;
2;59.8135;183.596;186.013;1.26208;
3;52.0201;174.56;175.099;1.28881;
4;42.0602;162.786;161.142;1.32786;
5;24.626;142.581;137.865;1.41546;
6;4.67934;119.102;112.735;1.55853;
7;-16.0593;93.9216;89.6596;1.78839;
8;-35.4806;68.4067;73.1535;2.12948;
9;-52.0494;42.0441;65.8433;2.56912;
10;-64.9968;15.3527;68.8803;3.0109;
11;-73.0152;-10.1466;78.0796;-2.92837;
12;-74.7598;-33.3884;87.601;-2.67043;
13;-70.3138;-54.443;95.4849;-2.45106;
14;-60.0608;-72.6279;101.271;-2.24672;
15;-42.4359;-85.5085;102.636;-2.03261;
16;-21.8295;-92.6814;102.194;-1.81921;
17;0.00234866;-94.1734;100.603;-1.60354;
18;20.6077;-91.2092;99.1089;-1.39522;
19;38.1908;-82.901;95.8542;-1.1982;
20;51.5763;-70.976;91.1828;-1.0128;
21;59.6352;-57.3587;85.0659;-0.846913;
22;63.5125;-44.4437;78.795;-0.700973;
23;62.3912;-33.3267;71.1936;-0.591579;
24;56.6363;-24.7432;61.7542;-0.528133;
25;42.6513;-21.9526;48.4906;-0.623905;
26;21.003;-24.8799;35.9231;-1.05536;
27;-6.04441;-32.9077;40.379;-1.80423;
28;-14.1107;-34.3791;44.3168;-1.97445;
29;-37.4878;-43.4335;64.3764;-2.25689;
