time;row_1;row_2;row_3;row_4;
1;-79.0309;74.4089;83.5686;2.43673;
2;-80.9214;65.4423;79.6074;2.53809;
3;-81.64;57.1569;75.8422;2.63356;
4;-82.2044;49.1267;72.7949;2.73388;
5;-81.6429;33.3327;67.5431;2.94686;
6;-73.8126;22.7228;58.4879;3.09952;
7;-60.3991;17.6329;45.0994;-3.08325;
8;-42.4944;17.7007;27.2386;-3.0474;
9;-13.9973;29.1264;8.97048;1.41643;
10;13.9384;36.712;33.6147;0.511348;
11;36.8695;36.0325;54.5741;0.293143;
12;52.1789;23.9443;67.6556;0.0544461;
13;61.0988;1.56355;78.7282;-0.239806;
14;64.9392;-26.5786;92.9769;-0.527985;
15;62.8188;-42.4933;100.264;-0.676296;
16;58.2757;-71.6295;117.766;-0.895137;
