time;row_1;row_2;row_3;row_4;
1;-54.3374;85.1903;95.1069;2.35859;
2;-37.1415;85.667;84.1831;2.20994;
3;-25.5476;85.9594;78.0797;2.08822;
4;-11.483;86.2471;72.436;1.91667;
5;14.329;86.7447;68.6553;1.55252;
6;34.1969;87.1125;72.1718;1.27378;
7;41.6411;86.109;73.7643;1.17312;
8;41.6495;83.2015;71.096;1.15718;
9;34.0165;77.9423;63.4001;1.23415;
10;18.9414;69.9762;52.2061;1.45817;
11;0.255554;60.7179;44.5031;1.86297;
12;-18.3712;51.6533;45.9845;2.32379;
13;-31.8432;44.8167;52.262;2.60502;
14;-36.7126;41.105;54.8444;2.70876;
15;-32.3505;39.6054;50.2579;2.69944;
16;-18.5714;40.5788;38.8163;2.52398;
17;-0.758227;41.9806;27.5967;2.09582;
18;18.0576;42.261;24.6687;1.36738;
19;34.5176;39.9616;30.6221;0.795036;
20;47.3387;33.5513;37.5868;0.423617;
21;57.2231;22.8132;44.3997;0.106336;
22;63.5675;5.78456;51.9736;-0.239248;
23;66.661;-17.3525;64.2533;-0.584491;
24;65.118;-44.3261;81.2754;-0.875856;
25;57.3552;-71.9411;100.341;-1.11375;
26;43.9636;-96.8367;119.016;-1.30825;
27;27.7295;-116.753;135.647;-1.46255;
28;7.32567;-130.607;148.819;-1.60943;
29;-0.947978;-136.793;155.527;-1.66108;
30;-13.597;-141.345;161.661;-1.73654;
