time;row_1;row_2;row_3;row_4;
1;-67.9253;111.042;133.337;2.22217;
2;-56.5074;111.545;127.161;2.1483;
3;-43.5603;112.077;121.052;2.05616;
4;-28.7117;112.547;115.317;1.9401;
5;-1.85508;113.254;109.251;1.7064;
6;22.3295;113.707;109.109;1.4844;
7;39.3566;113.543;111.712;1.33183;
8;49.0271;111.883;112.814;1.24495;
9;49.2508;106.607;107.904;1.22733;
10;39.2886;95.974;94.7148;1.2886;
11;21.3498;81.74;77.1968;1.4613;
12;-1.1241;64.1964;60.8329;1.80366;
13;-24.4482;44.6387;54.4678;2.32671;
14;-42.107;27.3618;59.3896;2.75565;
15;-48.5917;14.4622;62.2286;2.98903;
16;-42.424;6.72325;55.3648;3.11056;
17;-26.229;1.50149;39.2996;-3.05231;
18;-1.03828;-2.82832;16.0012;-2.62999;
19;27.3675;-8.71138;19.9262;-0.759257;
20;52.9646;-16.35;45.3883;-0.489865;
21;74.1799;-29.7789;70.4517;-0.516377;
22;89.5412;-46.8215;92.5081;-0.594679;
23;98.0291;-65.5178;110.535;-0.691917;
24;97.7635;-84.4632;123.305;-0.811891;
25;87.638;-102.023;130.532;-0.961299;
26;68.8487;-118.546;135.624;-1.14568;
27;42.1645;-130.566;138.691;-1.3583;
28;13.0655;-139.279;144.284;-1.56975;
29;-14.2118;-144.977;152.416;-1.74972;
30;-27.3122;-147.71;157.925;-1.82835;
31;-45.7811;-150.06;165.803;-1.93265;
