time;row_1;row_2;row_3;row_4;
1;-38.5646;86.6209;91.622;2.16427;
2;-28.8284;86.4278;86.3848;2.07195;
3;-18.3024;86.7356;82.1349;1.95751;
4;-5.84888;86.8531;78.4065;1.8093;
5;13.7714;86.3026;75.6446;1.55629;
6;24.9054;82.7211;73.0858;1.40265;
7;26.4656;76.7471;67.5049;1.36505;
8;20.123;68.8472;58.6561;1.44347;
9;8.24947;59.786;49.3188;1.66064;
10;-7.18212;50.2383;44.2747;2.03587;
11;-17.8922;42.8346;44.375;2.33067;
12;-18.1218;38.5429;41.5395;2.40591;
13;-10.108;36.2516;34.2588;2.2983;
14;4.49018;34.7754;25.4606;1.89806;
15;23.1314;33.5335;25.1449;1.1419;
16;43.0853;31.6336;36.9386;0.603627;
17;59.7824;26.7908;49.7912;0.329793;
18;70.6089;17.9238;58.3873;0.124627;
19;76.4485;5.51531;63.9817;-0.08059;
20;74.9191;-10.6116;65.781;-0.329386;
21;66.8811;-29.4778;67.4529;-0.637439;
22;53.3296;-50.1757;73.1748;-0.981725;
23;35.4625;-71.9731;85.7235;-1.30173;
24;14.3307;-91.303;101.982;-1.55455;
25;-7.27188;-107.764;120.098;-1.73765;
26;-26.8849;-120.086;136.605;-1.86459;
27;-34.6476;-126.597;145.192;-1.90279;
28;-47.447;-132.444;155.226;-1.96851;
