time;row_1;row_2;row_3;row_4;
1;-94.7467;101.764;140.621;2.3981;
2;-81.8102;101.244;131.014;2.33415;
3;-67.7475;101.607;121.999;2.2487;
4;-51.3678;102.09;112.861;2.13272;
5;-22.0734;102.268;100.532;1.88258;
6;6.41455;102.057;95.5032;1.59542;
7;27.3459;98.751;94.0221;1.37187;
8;38.7742;91.3686;89.9393;1.23062;
9;39.7634;77.8991;77.7613;1.16078;
10;33.5027;60.4097;59.2386;1.14001;
11;19.806;41.2451;36.3777;1.26244;
12;0.715917;21.4205;16.8803;2.06789;
13;-18.5031;4.94475;27.318;-3.08158;
14;-31.6196;-6.60214;42.4832;-2.82602;
15;-36.0783;-12.4264;48.7068;-2.74065;
16;-32.851;-14.5374;46.6693;-2.67196;
17;-20.7947;-14.1085;36.0826;-2.53088;
18;-3.56572;-12.8218;22.9916;-2.13689;
19;15.5939;-12.6609;20.4196;-1.22983;
20;32.368;-15.1339;32.0734;-0.743822;
21;46.0244;-20.3;45.9447;-0.625027;
22;56.3959;-27.491;58.5635;-0.62098;
23;63.403;-36.1618;69.3712;-0.66388;
24;67.9947;-45.3009;78.7403;-0.71939;
25;69.2414;-55.2364;86.481;-0.796386;
26;65.1959;-66.0886;92.0085;-0.910544;
27;55.8965;-76.9681;95.9277;-1.0572;
28;42.3424;-87.1618;99.5766;-1.22686;
29;26.1853;-95.298;103.36;-1.40145;
30;19.7929;-99.6059;106.76;-1.46732;
31;6.13659;-105.088;111.702;-1.59434;
