time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-46;184;-46;184;-53.6714;70.7725;-167.333;191.333;189.35;1.81962;-53.6714;70.7725;74.9701;2.1355;-167.333;191.333;245.242;2.26031;
2;-65;129;-65;129;-61.9476;56.199;-191;151;144.306;2.04294;-61.9476;56.199;68.6993;2.35249;-191;151;233.349;2.44965;
3;-95;62;-95;62;-68.48;44.6519;-205.333;127;113.708;2.56994;-68.48;44.6519;66.3468;2.54619;-205.333;127;230.733;2.56967;
4;-136;8;-136;8;-72.6152;34.798;-205.667;120;136.836;3.08662;-72.6152;34.798;65.0927;2.70785;-231.333;53;225.822;2.91431;
5;-138;-10;-138;-10;-81.1491;13.2377;-231.333;53;139.025;-3.06613;-81.1491;13.2377;67.8472;3.05606;-237.667;5;226.366;3.12885;
6;-137;-13;-123;-17;-82.1393;-0.869849;-237.667;5;138.288;-3.04395;-82.1393;-0.869849;69.0911;-3.021;-217;-19;206.762;-3.03929;
7;-123;-17;-84;-15;-73.3351;-7.26731;-217;-19;124.859;-3.00112;-73.3351;-7.26731;61.5679;-2.90035;-167.667;-22.6667;158.3;-2.98439;
8;-84;-15;-33;-10;-55.2353;-7.90145;-167.667;-22.6667;86.034;-2.96066;-55.2353;-7.90145;44.4193;-2.78891;-113;-21;104.276;-2.91805;
9;-33;-10;12;-3;-34.8244;-6.98527;-113;-21;35.2252;-2.83946;-34.8244;-6.98527;25.7048;-2.54569;-55;-19.3333;48.6633;-2.68514;
10;12;-3;26;-5;-14.2103;-6.10613;-55;-19.3333;11.8914;-0.297125;-14.2103;-6.10613;13.564;-1.61949;-1;-16.6667;21.4305;-1.06843;
11;26;-5;37;-8;3.48514;-5.28167;-1;-16.6667;25.9558;-0.212788;3.48514;-5.28167;21.2622;-0.64151;40.3333;-14.6667;54.3102;-0.314156;
12;37;-8;96;197;15.9723;-4.90933;40.3333;-14.6667;37.3462;-0.229103;15.9723;-4.90933;32.0018;-0.396237;64.6667;-14;77.6757;-0.208995;
13;39;-9;93;152;22.8682;-4.96158;64.6667;-14;39.5245;-0.242251;32.6165;16.6743;47.0806;0.19738;97;53;119.675;0.439166;
14;40;-9;87;78;25.4468;-5.01641;73.6667;-14.3333;40.496;-0.236328;39.6021;37.7443;61.1833;0.518152;115.667;106.333;164.276;0.687238;
15;40;-8;69;-2;32.6165;16.6743;97;53;40.2736;-0.212185;46.1206;51.5427;74.1988;0.636471;131.667;135.333;195.427;0.750047;
16;39;-4;54;-47;39.6021;37.7443;115.667;106.333;38.6312;-0.116269;49.5633;27.5093;66.2269;0.307851;146;124.667;199.419;0.661802;
17;96;197;47;-77;46.1206;51.5427;131.667;135.333;218.438;1.11898;42.5845;-7.016;57.9665;-0.252077;148.667;100.333;187.729;0.550588;
18;93;152;38;-107;50.114;53.5224;141.333;137.667;177.455;1.02333;36.4469;-35.5661;65.9498;-0.710392;129.333;-1;140.687;-0.0221499;
19;87;78;0;0;51.066;44.8914;146;124.667;116.056;0.731439;31.5721;-55.4349;77.3917;-0.948337;111.667;-89.3333;153.259;-0.639378;
20;69;-2;0;0;49.5633;27.5093;148.667;100.333;68.4154;-0.0362788;28.6442;-66.9565;85.5304;-1.05489;96;-153.333;188.896;-0.966557;
21;54;-47;0;0;42.5845;-7.016;129.333;-1;71.4345;-0.727073;0;0;0;0;86;-190.667;215.954;-1.10331;
22;47;-77;0;0;36.4469;-35.5661;111.667;-89.3333;90.2972;-1.0315;0;0;0;0;80.6667;-212.333;233.345;-1.16559;
23;38;-107;0;0;31.5721;-55.4349;96;-153.333;113.793;-1.23618;0;0;0;0;78.3333;-224.333;243.55;-1.19383;
24;40;-113;0;0;28.6442;-66.9565;86;-190.667;120.117;-1.23686;0;0;0;0;0;0;0;0;
25;40;-114;0;0;27.1405;-73.2454;80.6667;-212.333;121.062;-1.23956;0;0;0;0;0;0;0;0;
26;39;-114;0;0;26.5818;-76.2847;78.3333;-224.333;120.741;-1.2474;0;0;0;0;0;0;0;0;
27;38;-112;0;0;26.6101;-76.9672;78.6667;-227;118.527;-1.25003;0;0;0;0;0;0;0;0;
