time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-67;164;-67;164;-56.3631;54.9534;-169.333;143.667;177.445;1.96324;-56.3631;54.9534;68.9222;2.43149;-169.333;143.667;215.518;2.50223;
2;-79;108;-79;108;-58.83;39.4242;-176;100.667;134.285;2.20773;-58.83;39.4242;62.128;2.64862;-176;100.667;198.967;2.69687;
3;-92;36;-92;36;-61.2451;27.348;-181.333;75.6667;99.581;2.77219;-61.2451;27.348;59.7142;2.84721;-181.333;75.6667;194.621;2.82497;
4;-99;-21;-99;-21;-63.9597;16.8726;-185.333;68;102.057;-2.93389;-63.9597;16.8726;60.2507;3.02765;-200;-1.33333;204.274;-3.0612;
5;-108;-39;-108;-39;-68.7666;-5.5038;-200;-1.33333;115.654;-2.79722;-68.7666;-5.5038;66.5046;-2.90596;-211;-51.6667;224.751;-2.84011;
6;-111;-44;-71;39;-72.1981;-20.2033;-211;-51.6667;120.223;-2.76649;-72.1981;-20.2033;74.5049;-2.72386;-184.667;-29.3333;193.446;-2.90999;
7;-111;-44;-41;43;-69.8584;-18.4891;-204;-50.6667;120.223;-2.76649;-62.6847;-9.59925;61.7835;-2.81841;-147.333;-1.33333;151.836;-3.03335;
8;-112;-43;4;45;-62.6847;-9.59925;-184.667;-29.3333;120.794;-2.77723;-49.0347;1.74383;45.6912;-2.95941;-95.6667;30;100.397;2.99233;
9;-71;39;44;50;-49.0347;1.74383;-147.333;-1.33333;81.7425;2.64486;-30.0742;13.4814;26.2038;3.0092;-33.6667;63;60.7217;2.23186;
10;-41;43;75;55;-30.0742;13.4814;-95.6667;30;59.9805;2.34333;-7.69834;24.2241;14.6508;1.81896;32;95.6667;85.4491;1.23216;
11;4;45;107;120;-7.69834;24.2241;-33.6667;63;45.0638;1.50114;14.7475;32.8094;29.5715;0.879749;83.3333;101.333;117.458;0.824803;
12;44;50;94;-9;14.7475;32.8094;32;95.6667;66.0015;0.85851;32.1581;34.7454;43.8846;0.598455;132.667;127;170.83;0.714463;
13;75;55;87;-67;32.1581;34.7454;83.3333;101.333;92.2833;0.637886;47.5804;43.0087;61.3102;0.568094;162.667;109;184.717;0.533448;
14;85;55;87;-99;47.5804;43.0087;132.667;127;100.493;0.578594;56.7344;38.392;67.124;0.436364;177;70;181.879;0.306804;
15;83;56;83;-127;56.7344;38.392;162.667;109;99.3846;0.598024;60.8588;25.0284;66.6693;0.227028;181;18.6667;177.422;0.0202722;
16;107;120;81;-138;60.8588;25.0284;177;70;160.169;0.84644;61.8622;5.32765;66.1288;-0.0710511;180.333;-42;185.706;-0.31237;
17;94;-9;0;0;61.8622;5.32765;181;18.6667;93.5746;-0.0968169;61.2643;-18.7241;71.406;-0.414329;179.667;-106.667;214.043;-0.604985;
18;87;-67;0;0;61.2643;-18.7241;180.333;-42;109.154;-0.661408;60.2191;-43.5433;83.7029;-0.694431;170.667;-193;266.833;-0.89431;
19;87;-99;0;0;60.2191;-43.5433;179.667;-106.667;131.261;-0.854996;57.5352;-69.3632;100.503;-0.910611;168.333;-223;289.499;-0.965531;
20;83;-127;0;0;57.5352;-69.3632;170.667;-193;151.284;-0.996877;0;0;0;0;0;0;0;0;
21;81;-138;0;0;56.8211;-78.3002;168.333;-223;159.619;-1.04483;0;0;0;0;0;0;0;0;
22;80;-139;0;0;55.7104;-88.2352;165;-256;159.988;-1.05338;0;0;0;0;0;0;0;0;
