time;row_1;row_2;row_3;row_4;
1;24.6307;177.532;177.37;1.44144;
2;16.4581;173.167;172.152;1.48526;
3;7.31702;167.179;165.629;1.53718;
4;-2.57982;158.522;156.938;1.59839;
5;-23.5273;138.368;139.041;1.75362;
6;-38.3441;114.835;120.082;1.91123;
7;-50.4904;87.7602;100.723;2.11608;
8;-59.8668;57.609;83.2392;2.40423;
9;-66.7416;25.1979;72.4291;2.81037;
10;-71.5607;-7.23595;73.8473;-3.02105;
11;-74.3062;-34.7533;84.3175;-2.69524;
12;-75.0128;-57.4824;96.8948;-2.48526;
13;-73.0472;-75.2361;107.263;-2.34247;
14;-68.5064;-87.4263;113.444;-2.23866;
15;-58.3136;-93.9893;112.931;-2.1316;
16;-42.844;-96.2749;107.596;-1.99815;
17;-23.1359;-96.2529;101.011;-1.81974;
18;-1.70848;-94.601;96.3075;-1.60672;
19;19.1279;-91.448;94.7003;-1.38625;
20;38.0196;-87.3222;96.0754;-1.1837;
21;53.9421;-80.3792;97.2204;-1.00411;
22;66.2412;-70.6245;96.8597;-0.842213;
23;74.9694;-58.5022;94.7554;-0.687693;
24;81.061;-44.9631;91.9912;-0.531296;
25;84.5739;-31.0584;89.0458;-0.376059;
26;85.2767;-17.4715;85.6854;-0.224987;
27;82.6471;-6.03063;81.2597;-0.094591;
28;76.6005;3.69891;74.878;0.0274424;
29;63.2342;11.0685;62.2015;0.152096;
30;44.0823;15.3379;44.4912;0.312859;
31;20.9888;16.2799;24.1724;0.650353;
32;-2.66648;14.6208;13.7076;1.8989;
33;-13.8511;14.8424;20.4354;2.43947;
34;-33.1427;10.9399;36.1103;2.88124;
