time;row;
     1;   -0.0512
     2;   -0.8213
     3;    0.5472
     4;    1.8827
     5;    1.3074
     6;    1.0589
     7;    1.8816
     8;    0.8305
     9;    0.5034
    10;    0.6502
    11;    1.9180
    12;    0.7601
    13;   -0.1847
    14;   -0.9570
    15;   -1.7706
    16;   -2.2000
    17;   -1.5798
    18;   -1.6407
    19;   -1.4532
    20;   -0.0621
    21;   -0.9964
    22;   -1.3388
    23;   -1.1536
    24;   -0.9140
    25;    0.2410
    26;    0.7804
    27;   -0.0436
    28;   -0.5306
    29;   -0.7180
    30;   -1.3713
    31;   -0.8579
    32;   -0.4309
    33;   -0.4413
    34;   -0.3864
    35;   -0.2982
    36;   -1.4944
    37;   -1.4373
    38;   -1.4634
    39;   -0.6979
    40;   -1.8379
    41;   -0.9565
    42;   -0.7796
    43;   -1.6951
    44;   -1.9137
    45;   -1.7542
    46;   -0.4029
    47;   -0.9788
    48;   -1.2429
    49;   -1.5913
    50;   -1.7813
    51;   -1.9072
    52;   -0.9436
    53;   -1.3134
    54;   -0.9818
    55;   -0.4044
    56;   -1.6638
    57;   -1.9363
    58;   -1.8753
    59;   -0.5275
    60;   -1.9553
    61;   -1.7160
    62;   -1.8637
    63;   -0.7995
    64;   -0.9263
    65;   -1.0152
    66;   -1.1565
    67;   -0.9473
    68;   -1.9015
    69;   -0.6328
    70;   -0.7307
    71;   -1.7129
    72;   -1.9570
    73;   -0.6367
    74;    0.6140
    75;   -2.4892
    76;   -1.3215
    77;   -0.6016
    78;   -0.0676
    79;    0.2763
    80;    0.5581
    81;    0.7504
    82;    0.8076
    83;    0.7568
    84;    0.6514
    85;    0.5196
    86;    0.3195
    87;    0.1195
    88;   -0.0563
    89;   -0.2063
    90;   -0.7106
    91;   -0.1825
    92;    1.0238
    93;    1.4091
    94;    0.2350
    95;    0.5985
    96;    0.6024
    97;   -0.3134
    98;    0.1502
    99;   -0.5096
   100;    0.1077
   101;   -0.8020
   102;   -1.5351
   103;   -1.1776
   104;   -1.3501
   105;   -1.3358
   106;   -0.4661
   107;    0.6500
   108;    0.0472
   109;   -0.0498
   110;   -1.0019
   111;   -0.0798
   112;    0.1347
   113;    1.0225
   114;   -0.3728
   115;    0.7485
   116;    1.1052
   117;    0.5694
   118;   -0.0357
   119;    0.5275
   120;    0.3143
   121;   -0.2555
   122;   -0.1490
   123;   -0.2894
   124;   -1.6766
   125;   -0.8591
   126;   -0.4426
   127;   -0.0362
   128;    0.0021
   129;   -1.4347
   130;   -0.4946
   131;    0.4746
   132;    1.4668
   133;    0.5702
   134;    1.8688
   135;    1.0962
   136;    0.6280
   137;    0.8555
   138;   -0.3781
   139;    0.6749
   140;    1.1737
   141;    0.6403
   142;    1.0423
   143;    0.9709
   144;    0.6369
   145;   -0.3395
   146;   -1.7188
   147;   -2.3036
   148;   -2.0035
   149;   -1.1464
   150;   -1.7683
   151;   -0.3384
   152;    0.9264
   153;    1.0339
   154;    0.9026
   155;    0.3360
   156;    1.6672
   157;    0.2357
   158;   -0.0430
   159;   -0.1652
   160;    0.2714
   161;    1.4188
   162;    1.8038
   163;    1.3874
   164;    1.9934
   165;    1.7270
   166;    2.6158
   167;    1.3994
   168;    1.2402
   169;    0.9224
   170;    0.7148
   171;   -0.3207
   172;    0.1138
   173;   -0.0897
   174;   -0.1287
   175;    0.5193
   176;    1.8300
   177;    1.6009
   178;    0.9034
   179;    1.3761
   180;    1.4385
   181;    0.2355
   182;    1.5034
   183;    0.0316
   184;   -0.5914
   185;   -0.4598
   186;   -0.6119
   187;    0.3586
   188;    0.5990
   189;    1.1053
   190;    0.6438
   191;   -0.3708
   192;   -0.4321
   193;    0.9153
   194;    1.9487
   195;    1.7653
   196;    2.3507
   197;    0.9549
   198;   -0.2468
   199;    0.8961
   200;   -0.5218
