time;open;close;diff;volume;
   1;   59.6029;   59.3937;   -0.1832;455700.0000;
   2;   60.0366;   59.6191;   -0.4528;556440.0000;
   3;   60.5231;   60.0603;   -0.5123;583280.0000;
   4;   61.2703;   60.8071;   -0.3396;482437.1429;
   5;   61.4589;   61.5000;   -0.0708;480805.7143;
   6;   61.3889;   61.4571;    0.0655;485971.4286;
   7;   61.4246;   61.3674;    0.0102;405071.4286;
   8;   61.4477;   61.4691;   -0.0769;341125.7143;
   9;   61.6363;   61.5109;   -0.0027;355117.1429;
  10;   61.4609;   61.6809;    0.1202;465340.0000;
  11;   61.1066;   61.4497;    0.4641;554377.1429;
  12;   60.4123;   61.1066;    0.5326;841140.0000;
  13;   60.0994;   60.4123;    0.3934;1080100.0000;
  14;   59.9751;   60.0994;    0.1313;1000971.4286;
  15;   59.8609;   59.9751;    0.1189;906788.5714;
  16;   59.6740;   59.8609;    0.4539;952817.1429;
  17;   59.4823;   59.6740;   -0.6480;2069008.5714;
  18;   62.6189;   59.4823;   -2.4314;3679568.5714;
  19;   65.8857;   62.6189;   -3.3774;3309400.0000;
  20;   67.7811;   65.8857;   -1.5535;1369542.8571;
  21;   67.2106;   67.7811;   -0.1863;-22317.1429;
  22;   67.4760;   67.2106;    0.2265;374694.2857;
  23;   67.4463;   67.4760;   -0.0997;488305.7143;
  24;   67.2963;   67.4463;    0.1862;466800.0000;
  25;   66.9974;   67.2963;    0.2617;427197.1429;
  26;   66.7503;   67.0077;    0.2562;373720.0000;
  27;   66.4691;   66.7091;    0.2547;390717.1429;
  28;   65.9463;   66.4220;    0.5716;376540.0000;
  29;   64.8483;   65.8709;    0.9084;541434.2857;
  30;   63.9343;   64.7543;    0.7640;532457.1429;
  31;   63.6917;   63.8314;    0.2243;361885.7143;
  32;   63.7549;   63.6617;   -0.0619;167045.7143;
  33;   63.7049;   63.7651;    0.0400;118334.2857;
  34;   63.5306;   63.7049;    0.1424;86240.0000;
  35;   63.4709;   63.5306;    0.0574;76108.5714;
  36;   63.5711;   63.4709;   -0.0941;90631.4286;
  37;   63.6666;   63.5711;   -0.0804;126448.5714;
  38;   63.4640;   63.6769;    0.3031;303120.0000;
  39;   62.6351;   63.4229;    0.6518;417645.7143;
  40;   62.0377;   62.5769;    0.5210;469962.8571;
  41;   62.0334;   61.9966;    0.0559;293122.8571;
  42;   62.2763;   62.0437;   -0.2987;254280.0000;
  43;   62.6989;   62.2763;   -0.3258;177685.7143;
  44;   62.9191;   62.7091;   -0.3238;188497.1429;
  45;   63.2049;   62.8780;   -0.2109;82611.4286;
  46;   63.3243;   63.1466;   -0.3284;202322.8571;
  47;   63.8031;   63.2831;   -0.4716;278262.8571;
  48;   64.1663;   63.8134;   -0.1541;292705.7143;
  49;   63.4060;   64.1663;    0.5986;371765.7143;
  50;   62.4577;   63.3949;    0.8990;469140.0000;
  51;   62.3209;   62.5023;    0.0352;385100.0000;
  52;   63.4417;   62.3840;   -0.7489;268342.8571;
  53;   64.1317;   63.5069;   -0.6779;296145.7143;
  54;   64.0060;   64.0383;   -0.1266;363097.1429;
  55;   63.8043;   63.8894;    0.2265;295980.0000;
  56;   63.1629;   63.7220;    0.5512;285980.0000;
  57;   62.3531;   63.1834;    0.7100;198442.8571;
  58;   61.9746;   62.3420;    0.3730;181920.0000;
  59;   61.9763;   62.0191;    0.2467;152568.5714;
  60;   61.4291;   62.0934;    0.5572;332062.8571;
  61;   60.5966;   61.2577;    0.4502;411245.7143;
  62;   60.5669;   60.2794;    0.0190;335565.7143;
  63;   60.3926;   60.3509;   -0.1819;234034.2857;
  64;   60.4737;   60.4363;   -0.0052;235345.7143;
  65;   60.5997;   60.5251;   -0.1854;221442.8571;
  66;   60.9351;   60.6066;   -0.0883;172082.8571;
  67;   60.6409;   60.9591;    0.1254;233582.8571;
  68;   60.4351;   60.6160;    0.1889;236005.7143;
  69;   60.7783;   60.6031;   -0.1558;189325.7143;
  70;   61.2666;   60.9889;   -0.1763;162560.0000;
  71;   61.3323;   61.4517;    0.0514;179622.8571;
  72;   61.2620;   61.3417;   -0.0589;185574.2857;
  73;   61.7920;   61.2517;   -0.3441;194128.5714;
  74;   62.0589;   61.7920;   -0.2785;217548.5714;
  75;   61.9417;   62.0263;   -0.0120;353360.0000;
  76;   62.2374;   62.0720;   -0.1675;406462.8571;
  77;   62.9920;   62.4220;   -0.5961;368254.2857;
  78;   63.7803;   63.1223;   -0.5716;343271.4286;
  79;   63.1411;   63.4871;    0.3971;480225.7143;
  80;   61.4477;   63.6577;    2.1700;763008.5714;
