time;open;close;diff;volume;
   1;   50.8240;   49.9614;   -0.8822;1851965.7143;
   2;   50.1460;   50.2883;    0.1841;1307437.1429;
   3;   49.4080;   50.1566;    0.7411;1259794.2857;
   4;   48.4363;   49.2569;    0.7739;1750937.1429;
   5;   48.2340;   48.5440;    0.2671;2124397.1429;
   6;   48.7640;   48.4774;   -0.0953;2059040.0000;
   7;   48.8926;   48.9200;   -0.0516;1600845.7143;
   8;   48.7969;   48.8137;   -0.0792;2031700.0000;
   9;   49.3926;   48.7614;   -0.6489;2068814.2857;
  10;   50.4649;   49.3566;   -0.8631;1763991.4286;
  11;   50.9049;   50.5054;   -0.6144;1353645.7143;
  12;   51.1949;   50.8449;   -0.2723;1212980.0000;
  13;   51.5089;   51.2120;   -0.3181;1204525.7143;
  14;   51.7540;   51.2711;   -0.6012;2121674.2857;
  15;   52.7454;   51.8420;   -0.7138;2280248.5714;
  16;   53.1560;   52.9829;   -0.1096;2345105.7143;
  17;   52.6160;   53.4966;    0.7219;1784260.0000;
  18;   51.8691;   52.5580;    0.5357;2113145.7143;
  19;   52.2334;   51.7674;   -0.2463;1565520.0000;
  20;   52.8311;   52.3160;   -0.4921;1343771.4286;
  21;   52.8691;   52.9157;   -0.0044;825854.2857;
  22;   52.4549;   52.9100;    0.4136;851500.0000;
  23;   51.8834;   52.4243;    0.6471;570342.8571;
  24;   51.4020;   52.0206;    0.4000;919677.1429;
  25;   51.4463;   51.2100;   -0.1015;1206297.1429;
  26;   51.6020;   51.2034;   -0.3349;1765442.8571;
  27;   51.3677;   51.5520;    0.2221;1609191.4286;
  28;   50.4494;   51.2717;    0.6439;1408922.8571;
  29;   49.8637;   50.2480;    0.3988;1564791.4286;
  30;   50.0489;   49.8694;   -0.0863;1681562.8571;
  31;   50.5223;   50.4346;   -0.0134;1800625.7143;
  32;   50.3680;   50.7223;    0.1544;1466497.1429;
  33;   50.4977;   50.4726;    0.1163;1767457.1429;
  34;   50.5063;   50.4411;   -0.2157;1867080.0000;
  35;   50.9020;   50.6469;    0.0177;2234322.8571;
  36;   50.2900;   50.9617;    0.4337;2410985.7143;
  37;   49.2383;   50.0374;    0.9766;2016142.8571;
  38;   47.7426;   48.7300;    0.7209;1615057.1429;
  39;   47.4106;   47.4366;    0.2435;1539448.5714;
  40;   47.7149;   47.5289;   -0.2446;1817208.5714;
  41;   48.2406;   47.9540;   -0.2799;1406468.5714;
  42;   48.5731;   48.3434;   -0.2424;1393660.0000;
  43;   48.8086;   48.7617;    0.0540;1449840.0000;
  44;   48.6363;   49.0143;    0.2242;1387117.1429;
  45;   48.7363;   48.7206;   -0.0212;1159945.7143;
  46;   49.0491;   48.5554;   -0.4102;1689522.8571;
  47;   49.5240;   49.2669;   -0.1634;2215291.4286;
  48;   49.2129;   49.7314;    0.4483;2483885.7143;
  49;   48.5129;   49.0777;    0.3510;2506722.8571;
  50;   48.8057;   48.2383;   -0.3712;2549374.2857;
  51;   49.2600;   48.4280;   -0.8058;2315520.0000;
  52;   48.9746;   48.5023;   -0.4500;1708451.4286;
  53;   48.2789;   48.2420;   -0.2243;1242717.1429;
  54;   48.4060;   48.0717;   -0.2054;1513114.2857;
  55;   48.4017;   48.4149;    0.1120;2180902.8571;
  56;   47.4689;   48.3489;    0.7350;2456491.4286;
  57;   46.5243;   47.5123;    1.0138;2189788.5714;
  58;   45.6843;   46.4343;    0.7218;1737945.7143;
  59;   45.2971;   45.5754;    0.3601;1859537.1429;
  60;   45.1443;   45.1580;   -0.0517;2016254.2857;
  61;   45.3386;   44.7809;   -0.6361;2050842.8571;
  62;   46.0729;   44.8860;   -1.0563;1538108.5714;
  63;   46.7143;   46.0043;   -0.6037;1316894.2857;
  64;   46.2829;   46.7960;    0.4376;1364462.8571;
  65;   45.5643;   46.4471;    0.5861;1666314.2857;
  66;   46.0806;   45.7611;   -0.0063;1584945.7143;
  67;   46.4334;   46.0831;   -0.3888;1875365.7143;
  68;   46.3894;   46.2700;   -0.0931;2200151.4286;
  69;   46.2051;   46.1183;   -0.3848;2043471.4286;
  70;   47.2194;   46.1997;   -0.6008;1921231.4286;
  71;   47.3174;   47.1086;   -0.4170;2840085.7143;
  72;   47.6360;   47.8037;    0.1862;2623288.5714;
  73;   47.9163;   48.2771;    0.2814;2159682.8571;
  74;   48.4320;   48.8380;    0.5949;1956377.1429;
  75;   47.3954;   48.6606;    1.2741;3055291.4286;
  76;   46.1069;   47.8029;    1.3623;2541702.8571;
  77;   46.2780;   46.6300;    0.5945;2176808.5714;
  78;   47.3760;   47.1560;   -0.2485;1648351.4286;
  79;   47.6920;   47.3900;   -0.3294;1708945.7143;
  80;   47.6180;   47.7740;    0.1745;2296968.5714;
