time;open;close;diff;volume;
   1;   71.6923;   72.4786;    0.7567;941488.5714;
   2;   70.7009;   71.6097;    0.9482;993425.7143;
   3;   69.8537;   70.6694;    0.8751;1069291.4286;
   4;   68.9051;   69.5609;    0.5020;1180708.5714;
   5;   68.8340;   68.7194;    0.0526;1191922.8571;
   6;   69.0151;   68.7697;   -0.2877;1131514.2857;
   7;   69.4737;   69.0366;   -0.5045;967594.2857;
   8;   70.3709;   69.4737;   -0.8601;696760.0000;
   9;   71.4177;   70.3709;   -0.9691;850214.2857;
  10;   72.1363;   71.3963;   -0.8331;1339340.0000;
  11;   72.9591;   72.2220;   -0.7374;1289357.1429;
  12;   73.7934;   73.0806;   -0.6440;632268.5714;
  13;   74.2177;   73.8791;   -0.2996;411011.4286;
  14;   74.2851;   74.1963;   -0.3665;592277.1429;
  15;   75.1777;   74.2851;   -0.6198;743737.1429;
  16;   75.6809;   75.2420;   -0.4903;1028651.4286;
  17;   75.0226;   75.4237;    0.5231;1055137.1429;
  18;   73.3237;   74.6797;    1.0590;791302.8571;
  19;   72.2491;   72.9809;    0.9169;622745.7143;
  20;   71.8820;   72.1809;    0.2120;695225.7143;
  21;   72.1731;   71.8409;   -0.2598;620477.1429;
  22;   72.7843;   72.2466;   -0.5509;527311.4286;
  23;   73.4129;   72.8734;   -0.5576;672582.8571;
  24;   73.8700;   73.4649;   -0.2842;639000.0000;
  25;   73.9160;   73.9249;   -0.2707;534105.7143;
  26;   74.4177;   73.8534;   -0.2884;360691.4286;
  27;   74.5309;   74.4006;   -0.2585;504602.8571;
  28;   74.4611;   74.5480;    0.2280;530345.7143;
  29;   74.1540;   74.5126;    0.0054;583314.2857;
  30;   74.8340;   74.1437;   -0.3239;490365.7143;
  31;   75.1480;   74.8340;   -0.4379;481060.0000;
  32;   75.1894;   75.1480;   -0.0954;404154.2857;
  33;   75.1877;   75.2323;    0.1438;527714.2857;
  34;   74.5251;   75.0163;    0.5058;546180.0000;
  35;   73.5949;   74.2823;    0.5136;530225.7143;
  36;   73.5720;   73.4234;   -0.1869;438660.0000;
  37;   74.3860;   73.6149;   -0.3998;473948.5714;
  38;   73.9160;   74.4289;    0.3288;572551.4286;
  39;   72.6803;   73.7446;    0.9685;542462.8571;
  40;   72.0463;   72.4374;    0.2301;447448.5714;
  41;   72.7563;   71.8749;   -0.5514;398651.4286;
  42;   73.0809;   72.8309;   -0.2117;536397.1429;
  43;   72.0154;   72.9540;    0.7041;589748.5714;
  44;   70.9451;   71.8357;    0.9104;542474.2857;
  45;   70.2706;   70.8183;    0.6394;518500.0000;
  46;   69.6820;   70.3023;    0.6995;580220.0000;
  47;   68.9334;   69.6820;    0.4773;468451.4286;
  48;   69.2749;   68.9231;   -0.1830;331394.2857;
  49;   70.1166;   69.3160;   -0.7818;330857.1429;
  50;   70.8611;   70.1749;   -0.6651;413840.0000;
  51;   71.2183;   70.9023;   -0.3873;372025.7143;
  52;   71.4523;   71.2080;   -0.2195;265791.4286;
  53;   71.6677;   71.4737;   -0.2483;386894.2857;
  54;   71.7589;   71.5820;   -0.0416;560968.5714;
  55;   71.2089;   71.6374;    0.3315;648797.1429;
  56;   70.4574;   71.1231;    0.7171;586285.7143;
  57;   69.7689;   70.4789;    0.6001;531477.1429;
  58;   69.6320;   69.7689;    0.2401;471414.2857;
  59;   69.8280;   69.6320;   -0.3196;349028.5714;
  60;   70.4634;   69.8280;   -0.4429;346391.4286;
  61;   70.5491;   70.4634;   -0.1812;524380.0000;
  62;   70.2463;   70.5491;    0.3268;561788.5714;
  63;   69.7517;   70.2463;    0.3821;590325.7143;
  64;   69.5771;   69.7517;    0.3016;623097.1429;
  65;   69.2374;   69.5771;    0.3040;761882.8571;
  66;   68.7320;   69.2374;    0.4669;560814.2857;
  67;   68.1277;   68.7320;    0.6771;462785.7143;
  68;   67.1094;   68.1277;    1.0247;501494.2857;
  69;   65.8511;   67.1309;    1.2428;616894.2857;
  70;   64.9197;   65.7654;    0.6164;560231.4286;
  71;   65.1509;   64.7554;    0.0107;467680.0000;
  72;   65.1380;   65.2580;   -0.1087;413025.7143;
  73;   65.0994;   65.3166;    0.3558;395868.5714;
  74;   64.7606;   65.1494;    0.1234;662437.1429;
  75;   65.1220;   64.6320;   -0.1720;882014.2857;
  76;   65.5694;   65.1220;   -0.8459;1079294.2857;
  77;   66.8769;   65.6551;   -0.6928;980054.2857;
  78;   66.9009;   66.9983;   -0.2502;1116625.7143;
  79;   66.6994;   66.9491;   -0.0115;1284862.8571;
  80;   65.9951;   66.0257;    0.2191;1507614.2857;
