time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;23;132;23;132;9.06194;94.7963;24;281;133.141;1.4011;9.06194;94.7963;84.0483;1.37617;24;281;255.353;1.41183;
2;17;138;10;144;6.54102;95.9136;16.6667;284;138.215;1.45124;-4.23987;96.7227;84.4395;1.53581;6.33333;285;257.142;1.48219;
3;10;144;-5;147;2.64902;96.5659;6.33333;285;143.542;1.50467;-15.4645;97.0808;85.1486;1.66809;-10.3333;283.667;254.873;1.5469;
4;-5;147;-21;147;-4.23987;96.7227;-10.3333;283.667;146.333;1.60849;-28.5158;95.5327;85.8867;1.82168;-41.6667;285.333;257.706;1.66891;
5;-21;147;-55;143;-15.4645;97.0808;-41.6667;285.333;147.803;1.71688;-42.3052;92.0444;87.1002;1.98572;-78.3333;281.667;260.271;1.81097;
6;-55;143;-71;137;-28.5158;95.5327;-78.3333;281.667;152.679;1.94293;-55.1255;85.4881;87.4579;2.15084;-118;272.333;263.807;1.96605;
7;-71;137;-93;127;-42.3052;92.0444;-118;272.333;153.859;2.05421;-66.0248;75.5729;86.3724;2.32011;-155.667;253.667;264.432;2.12537;
8;-93;127;-109;116;-55.1255;85.4881;-155.667;253.667;157.094;2.2084;-73.5836;61.4086;82.5584;2.50506;-189.333;225.333;261.72;2.29251;
9;-109;116;-118;91;-66.0248;75.5729;-189.333;225.333;158.969;2.33077;-77.0608;44.2031;76.7922;2.71366;-212.333;185;250.517;2.46871;
10;-118;91;-122;62;-73.5836;61.4086;-212.333;185;148.952;2.49088;-73.8746;26.6349;68.1974;2.93034;-224;136.667;233.9;2.66261;
11;-122;62;-124;22;-77.0608;44.2031;-224;136.667;136.962;2.67813;-65.0355;11.5322;57.8477;-3.12772;-216;87.6667;208.059;2.85508;
12;-124;22;-106;-8;-73.8746;26.6349;-216;87.6667;126.311;2.97273;-50.7793;2.53584;44.6739;-2.92045;-192.667;44;176.893;3.05594;
13;-106;-8;-69;-20;-65.0355;11.5322;-192.667;44;106.875;-3.05943;-32.9765;1.12593;28.1142;-2.7315;-154.333;16;138.51;-3.04857;
14;-69;-20;-39;-15;-50.7793;2.53584;-154.333;16;72.5513;-2.85123;-13.2846;9.20977;6.84612;-2.66756;-105.667;7.33333;91.8055;-2.90483;
15;-39;-15;-3;7;-32.9765;1.12593;-105.667;7.33333;42.5455;-2.76183;4.41965;23.5759;16.1624;0.769124;-49;26.3333;32.6761;-3.06399;
16;-3;7;24;36;-13.2846;9.20977;-49;26.3333;7.15159;2.08449;18.1755;41.0884;38.345;0.847854;3.66667;64;40.4712;1.05138;
17;24;36;46;79;4.41965;23.5759;3.66667;64;42.3395;0.982794;27.5967;58.0787;57.4704;0.920583;45.3333;112.333;103.829;0.933802;
18;46;79;52;105;18.1755;41.0884;45.3333;112.333;90.4912;1.04413;32.4747;71.9138;71.5766;0.98339;75.6667;161.333;161.331;0.963309;
19;52;105;56;125;27.5967;58.0787;75.6667;161.333;116.251;1.11198;34.0858;84.1756;82.8556;1.04927;92.6667;203.333;205.764;1.012;
20;56;125;48;133;32.4747;71.9138;92.6667;203.333;136.057;1.15074;31.0827;61.3487;62.1886;0.907796;100;235.333;237.029;1.05736;
21;52;132;49;108;34.1431;81.6167;100;235.333;140.967;1.19691;29.2726;33.6266;42.2268;0.528481;92;182.333;187.903;0.95573;
22;48;133;44;57;34.0858;84.1756;101;245;140.497;1.22602;27.3192;-6.51494;39.3247;-0.499901;86.6667;105.667;128.552;0.640286;
23;46;132;37;-15;33.0583;78.0773;98.3333;229;138.888;1.23714;25.8314;-51.7438;72.0882;-1.09492;81.3333;-6;103.787;-0.342606;
24;49;108;36;-98;31.0827;61.3487;92;182.333;117.681;1.14614;25.6802;-95.6725;112.899;-1.27534;77.6667;-132;186.362;-1.04156;
25;44;57;32;-202;29.2726;33.6266;86.6667;105.667;71.0821;0.912503;27.1598;-133.51;149.836;-1.33947;77;-257.333;301.062;-1.25528;
26;37;-15;35;-246;27.3192;-6.51494;81.3333;-6;39.7485;-0.408006;30.6783;-162.246;178.641;-1.35718;80.3333;-370.333;410.758;-1.33301;
27;36;-98;47;-268;25.8314;-51.7438;77.6667;-132;104.953;-1.22589;34.2863;-180.935;197.671;-1.35938;89.6667;-461.667;501.874;-1.3578;
28;32;-202;54;-282;25.6802;-95.6725;77;-257.333;205.201;-1.41675;39.7319;-191.697;209.359;-1.34474;98.6667;-525.667;566.35;-1.36616;
29;35;-246;65;-289;27.1598;-133.51;80.3333;-370.333;249.169;-1.43195;0;0;0;0;108.333;-553.333;595.416;-1.35971;
30;47;-268;0;0;30.6783;-162.246;89.6667;-461.667;272.762;-1.39953;0;0;0;0;115.333;-563;606.354;-1.35176;
31;54;-282;0;0;34.2863;-180.935;98.6667;-525.667;287.785;-1.38386;0;0;0;0;0;0;0;0;
32;65;-289;0;0;37.6848;-189.112;108.333;-553.333;296.86;-1.35182;0;0;0;0;0;0;0;0;
33;63;-290;0;0;39.7319;-191.697;115.333;-563;297.41;-1.35912;0;0;0;0;0;0;0;0;
34;61;-285;0;0;41.2796;-193.266;121.333;-570;292.102;-1.36222;0;0;0;0;0;0;0;0;
35;56;-275;0;0;41.4534;-193.342;123;-571.333;281.298;-1.37225;0;0;0;0;0;0;0;0;
