time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;46;122;46;122;12.0715;94.428;29.3333;281;130.19;1.21351;12.0715;94.428;82.9758;1.3823;29.3333;281;236.931;1.42841;
2;25;138;25;138;6.76193;96.1011;14.3333;285.333;140.133;1.39483;-0.825178;96.6193;83.7393;1.53912;14.3333;285.333;239.591;1.49299;
3;6;147;6;147;-0.825178;96.6193;-5;285;147.073;1.53318;-24.3514;96.309;85.96;1.81609;-5;285;238.534;1.57378;
4;-20;151;-20;151;-9.74063;96.2737;-22.3333;281;152.35;1.70556;-36.9827;91.5357;85.4561;1.97369;-22.3333;281;235.226;1.64758;
5;-52;146;-52;146;-24.3514;96.309;-64.3333;283;155.112;1.91587;-48.0995;82.3723;82.5501;2.14189;-64.3333;283;244.036;1.8194;
6;-72;139;-72;139;-36.9827;91.5357;-101.333;270.333;156.729;2.05148;-56.2304;69.4869;77.3468;2.32134;-101.333;270.333;243.996;1.97984;
7;-80;128;-80;128;-48.0995;82.3723;-136;245;151.166;2.13213;-60.4264;54.6139;70.5795;2.50966;-136;245;238.251;2.15655;
8;-86;100;-86;100;-56.2304;69.4869;-162.333;209;132.176;2.28391;-59.1715;39.5607;61.7374;2.69546;-162.333;209;226.705;2.34219;
9;-98;71;-98;71;-60.4264;54.6139;-175.667;167.667;121.378;2.51709;-51.7563;26.7287;50.2148;2.86305;-175.667;167.667;209.904;2.52604;
10;-99;43;-99;43;-59.1715;39.5607;-172;125;108.353;2.73382;-39.0304;18.7266;36.0242;2.97976;-172;125;185.188;2.70365;
11;-92;22;-92;22;-51.7563;26.7287;-151.667;86.6667;95.0426;2.90834;-21.1092;16.4147;17.9749;2.94604;-151.667;86.6667;152.762;2.8753;
12;-61;11;-61;11;-39.0304;18.7266;-118.333;61.3333;62.4397;2.96501;-1.27177;19.8709;7.29037;1.26351;-118.333;61.3333;115.009;3.01197;
13;-19;13;-19;13;-21.1092;16.4147;-69.6667;51.6667;23.3927;2.55396;17.2959;28.4036;25.9073;0.640472;-69.6667;51.6667;65.5842;3.06222;
14;14;24;14;24;-1.27177;19.8709;-14.3333;58.6667;27.5245;1.05686;31.3106;41.0524;44.7381;0.679984;-14.3333;58.6667;15.8029;2.25959;
15;48;42;48;42;17.2959;28.4036;40.3333;81;63.4082;0.723327;39.2055;53.8965;59.1667;0.764985;40.3333;81;56.4242;0.658625;
16;67;64;67;64;31.3106;41.0524;83.6667;116.333;92.2952;0.765765;41.4523;64.1041;68.1047;0.850365;83.6667;116.333;112.328;0.671281;
17;72;89;72;89;39.2055;53.8965;109.667;152.333;114.158;0.893619;31.4285;63.2229;61.2256;0.964154;109.667;152.333;155.543;0.748617;
18;69;117;69;117;41.4523;64.1041;120;181.667;135.566;1.04081;24.2372;49.1574;45.6189;0.917867;120;181.667;183.648;0.827422;
19;59;121;59;121;38.0257;68.0552;112.667;194.333;134.385;1.12015;17.8354;24.9021;24.4487;0.512101;112.667;194.333;188.529;0.901596;
20;45;112;45;112;31.4285;63.2229;95.3333;183.667;120.499;1.19226;13.2463;-6.90993;25.9417;-0.870235;95.3333;183.667;169.554;0.942761;
21;26;80;26;80;24.2372;49.1574;75.6667;148;83.9455;1.26176;10.9685;-43.0171;57.7741;-1.31808;75.6667;148;129.236;0.903736;
22;15;32;15;32;17.8354;24.9021;57;81.3333;35.1164;1.14417;11.1698;-79.5749;93.6494;-1.41375;57;81.3333;70.5125;0.517231;
23;13;-18;13;-18;13.2463;-6.90993;42.3333;-8;21.9581;-0.963451;12.634;-111.139;125.103;-1.44166;42.3333;-8;71.6955;-0.862842;
24;13;-83;13;-83;10.9685;-43.0171;33.6667;-111.333;83.9715;-1.421;14.2666;-136.025;150;-1.45223;33.6667;-111.333;162.301;-1.33475;
25;15;-147;15;-147;11.1698;-79.5749;33;-217.333;147.748;-1.47229;15.6423;-152.832;166.853;-1.45596;33;-217.333;266.422;-1.43037;
26;19;-198;19;-198;12.634;-111.139;36.6667;-309.667;198.896;-1.47749;16.0901;-165.936;179.925;-1.46183;36.6667;-309.667;358.481;-1.4563;
27;24;-238;24;-238;14.2666;-136.025;41;-386;239.192;-1.47226;0;0;0;0;41;-386;434.832;-1.46645;
28;26;-245;0;0;15.6423;-152.832;45;-440.667;246.358;-1.46698;0;0;0;0;45;-440.667;489.621;-1.46996;
29;26;-247;0;0;16.3037;-162.351;47.3333;-474;248.347;-1.46781;0;0;0;0;47.3333;-474;523.02;-1.47194;
30;25;-247;0;0;16.0901;-165.936;47.3333;-488.333;248.246;-1.47182;0;0;0;0;47.3333;-488.333;537.286;-1.47457;
31;22;-247;0;0;16.0947;-166.597;48;-491.333;247.968;-1.48386;0;0;0;0;0;0;0;0;
32;19;-241;0;0;15.4828;-166.715;46.3333;-492;241.743;-1.49406;0;0;0;0;0;0;0;0;
