time;open;close;diff;volume;
   1;   46.3906;   46.4246;    0.0919;662428.5714;
   2;   46.0697;   46.1017;   -0.0436;607665.7143;
   3;   46.0874;   46.0274;   -0.1804;553131.4286;
   4;   46.6420;   46.0874;   -0.4414;486422.8571;
   5;   47.0017;   46.6420;   -0.2345;432000.0000;
   6;   46.7060;   47.0017;    0.0140;487820.0000;
   7;   46.9834;   46.7060;   -0.0964;735922.8571;
   8;   47.4651;   46.9834;   -0.6143;787585.7143;
   9;   48.2863;   47.4549;   -0.6068;668825.7143;
  10;   48.6220;   48.3274;   -0.5444;443142.8571;
  11;   49.1406;   48.6803;   -0.2793;422182.8571;
  12;   49.1849;   49.1817;   -0.0546;473422.8571;
  13;   48.8834;   49.1746;    0.2691;606608.5714;
  14;   48.6466;   48.8834;    0.1918;667717.1429;
  15;   48.7411;   48.6466;   -0.0660;521677.1429;
  16;   48.8586;   48.7523;    0.0055;693534.2857;
  17;   48.3697;   48.8354;    0.3623;752140.0000;
  18;   47.6394;   48.2209;    0.5581;654045.7143;
  19;   47.0763;   47.4837;    0.4831;337834.2857;
  20;   46.5777;   46.9606;    0.3295;425577.1429;
  21;   46.4660;   46.5306;    0.0480;531968.5714;
  22;   46.8346;   46.4660;   -0.3836;639440.0000;
  23;   47.4477;   46.9031;   -0.4028;549517.1429;
  24;   47.4049;   47.4889;    0.0081;701514.2857;
  25;   46.9846;   47.3946;    0.3729;753825.7143;
  26;   46.7731;   46.9846;    0.1192;753845.7143;
  27;   47.0746;   46.7731;   -0.0719;646597.1429;
  28;   46.9174;   47.0746;   -0.0312;591225.7143;
  29;   46.7120;   46.9071;    0.3785;441271.4286;
  30;   46.1466;   46.7643;    0.3631;412882.8571;
  31;   46.0697;   46.1603;    0.3545;715065.7143;
  32;   45.7983;   46.0477;    0.0137;776022.8571;
  33;   46.0711;   45.7220;   -0.1952;1197385.7143;
  34;   46.5669;   46.1680;   -0.4429;1211160.0000;
  35;   47.0783;   46.6883;   -0.3739;974168.5714;
  36;   47.4626;   47.1640;   -0.3463;655437.1429;
  37;   47.7300;   47.4411;   -0.2169;777265.7143;
  38;   47.6983;   47.7300;    0.0180;658971.4286;
  39;   47.4711;   47.6871;    0.1620;638474.2857;
  40;   47.5383;   47.5157;   -0.0462;809854.2857;
  41;   47.9426;   47.6014;   -0.1973;810288.5714;
  42;   48.0983;   47.9769;   -0.3235;610580.0000;
  43;   48.5514;   48.1283;   -0.2529;573025.7143;
  44;   48.5697;   48.6209;    0.0628;964474.2857;
  45;   47.9966;   48.6091;    0.5575;1182242.8571;
  46;   47.2834;   47.7191;    0.2208;1675128.5714;
  47;   47.7889;   47.1263;   -0.3685;1554408.5714;
  48;   48.2143;   47.8560;   -0.3553;1643240.0000;
  49;   47.9746;   48.2160;    0.0978;1376688.5714;
  50;   47.6731;   47.6674;   -0.0519;2114974.2857;
  51;   48.1949;   47.6286;   -0.3979;1830837.1429;
  52;   48.7851;   48.4174;   -0.4475;1116762.8571;
  53;   49.2140;   48.9120;   -0.3543;289785.7143;
  54;   49.5126;   49.1823;   -0.1867;486537.1429;
  55;   49.3157;   49.5126;    0.1240;619620.0000;
  56;   49.0626;   49.3157;    0.1310;654111.4286;
  57;   49.3997;   49.0626;   -0.1829;536305.7143;
  58;   49.7240;   49.3997;   -0.3695;403757.1429;
  59;   49.9823;   49.7240;   -0.2510;481611.4286;
  60;   50.1537;   49.9926;   -0.2132;579154.2857;
  61;   50.2526;   50.1126;    0.0208;683594.2857;
  62;   49.8894;   50.1943;    0.0881;661197.1429;
  63;   50.0506;   49.8483;   -0.1145;956674.2857;
  64;   50.5691;   50.0609;   -0.4914;878154.2857;
  65;   51.0531;   50.5691;   -0.4335;759662.8571;
  66;   51.2500;   51.0531;   -0.3206;480177.1429;
  67;   51.5531;   51.2500;   -0.1776;498022.8571;
  68;   51.5691;   51.5531;   -0.0774;522037.1429;
  69;   51.5823;   51.5691;   -0.0336;726722.8571;
  70;   51.8380;   51.5823;   -0.2664;694388.5714;
  71;   52.3037;   51.8380;   -0.3763;565097.1429;
  72;   52.5223;   52.2823;   -0.2923;439054.2857;
  73;   52.8263;   52.6080;   -0.2885;623131.4286;
  74;   53.3774;   52.9477;   -0.2927;688922.8571;
  75;   53.5477;   53.4631;   -0.1638;677734.2857;
  76;   53.5080;   53.5160;   -0.0235;498971.4286;
  77;   53.5863;   53.5491;    0.0514;507068.5714;
  78;   53.3823;   53.6446;    0.1943;741340.0000;
  79;   52.9431;   53.2983;    0.3387;984720.0000;
  80;   52.1997;   52.6834;    0.5033;1298600.0000;
