time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -19; 121;-19;121;2;-1;122.447;1.72982;
2; -17; 120;-18;120.5;0;-2;121.157;1.71483;
3; -17; 118;-17.6667;119.667;-1;-1;119.178;1.71724;
4; -18; 117;-17.75;119;-1;-1;118.34;1.72683;
5; -19; 116;-18;118.4;-1;5;117.513;1.73656;
6; -20; 121;-18.3333;118.833;1;-1;122.61;1.73787;
7; -19; 120;-18.4286;119;-3;-5;121.46;1.73113;
8; -22; 115;-18.875;118.5;0;-1;117.064;1.76325;
9; -22; 114;-19.2222;118;2;-8;116.082;1.7649;
10; -20; 106;-19.3;116.8;9;-12;107.848;1.76101;
11; -11; 94;-18.5455;114.727;27;-28;94.5907;1.69151;
12; 16; 66;-15.6667;110.667;13;-21;67.7259;1.33822;
13; 29; 45;-12.2308;105.615;10;-23;53.2423;1.0035;
14; 39; 22;-8.57143;99.6429;3;-18;44.3895;0.516011;
15; 42; 4;-5.2;93.2667;-7;-12;41.7924;0.0935131;
16; 35; -8;-2.6875;86.9375;-21;-11;35.5444;-0.229833;
17; 14; -19;-1.70588;80.7059;-49;-13;23.4508;-0.951635;
18; -35; -32;-3.55556;74.4444;-29;6;47.7778;-2.40495;
19; -64; -26;-6.73684;69.1579;-14;7;69.478;-2.75652;
20; -78; -19;-10.3;64.75;-6;4;80.683;-2.90263;
21; -84; -15;-13.8095;60.9524;0;0;85.7301;-2.96456;
22; -84; -15;-17;57.5;1;-1;85.7301;-2.96456;
23; -83; -16;-19.8696;54.3043;-3;-3;84.9298;-2.9509;
24; -86; -19;-22.625;51.25;0;3;88.4759;-2.92403;
25; -86; -16;-25.16;48.56;2;1;87.8772;-2.95737;
26; -84; -15;-27.4231;46.1154;1;0;85.7301;-2.96456;
27; -83; -15;-29.4815;43.8519;3;0;84.7459;-2.96249;
28; -80; -15;-31.2857;41.75;5;-18;81.7956;-2.95595;
29; -75; -33;-32.7931;39.1724;28;-28;82.3355;-2.72791;
30; -47; -61;-33.2667;35.8333;14;-23;77.3224;-2.23051;
31; -33; -84;-33.2581;31.9677;25;-31;90.4837;-1.94875;
32; -8; -115;-32.4688;27.375;39;-15;115.403;-1.64356;
33; 31; -130;-30.5455;22.6061;42;1;133.65;-1.33972;
34; 73; -129;-27.5;18.1471;37;9;148.116;-1.05845;
35; 110; -120;-23.5714;14.2;25;30;162.597;-0.831024;
36; 135; -90;-19.1667;11.3056;7;8;161.979;-0.58984;
37; 142; -82;-14.8108;8.78378;0;3;163.687;-0.525393;
38; 142; -79;-10.6842;6.47368;-1;-1;162.203;-0.509392;
39; 141; -80;-6.79487;4.25641;0;-1;161.823;-0.5178;
40; 141; -81;-3.1;2.125;-1;0;162.32;-0.523153;
41; 140; -81;0.390244;0.097561;1.921e-023;1.03053e-071;161.455;-0.526248;
