time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -28; 132;-28;132;-1;-2;134.654;1.7828;
2; -29; 130;-28.5;131;7;-1;132.916;1.79332;
3; -22; 129;-26.3333;130.333;18;-10;130.563;1.7427;
4; -4; 119;-20.75;127.5;13;-23;118.718;1.60731;
5; 9; 96;-14.8;121.2;18;-22;96.0308;1.48042;
6; 27; 74;-7.83333;113.333;10;-20;78.3186;1.22336;
7; 37; 54;-1.42857;104.857;2;-21;64.9736;0.971173;
8; 39; 33;3.625;95.875;-10;-12;50.6005;0.701064;
9; 29; 21;6.44444;87.5556;-19;-12;35.3234;0.623998;
10; 10; 9;6.8;79.7;-44;-12;12.9644;0.729311;
11; -34; -3;3.09091;72.1818;-30;-5;34.4975;-3.04401;
12; -64; -8;-2.5;65.5;-27;1;64.8744;-3.01235;
13; -91; -7;-9.30769;59.9231;-14;1;91.6295;-3.06117;
14; -105; -6;-16.1429;55.2143;-1;1;105.525;-3.08128;
15; -106; -5;-22.1333;51.2;0;1;106.468;-3.09122;
16; -106; -4;-27.375;47.75;6;4;106.423;-3.1006;
17; -100; 0;-31.6471;44.9412;3;0;100.334;-3.13799;
18; -97; 0;-35.2778;42.4444;6;2;97.334;-3.13788;
19; -91; 2;-38.2105;40.3158;9;2;91.348;3.12365;
20; -82; 4;-40.4;38.5;14;2;82.4137;3.09742;
21; -68; 6;-41.7143;36.9524;7;-4;68.5656;3.05926;
22; -61; 2;-42.5909;35.3636;27;-16;61.3552;3.11488;
23; -34; -14;-42.2174;33.2174;17;-23;37.2158;-2.74542;
24; -17; -37;-41.1667;30.2917;18;-20;41.1861;-2.00518;
25; 1; -57;-39.48;26.8;20;-15;57.365;-1.55917;
26; 21; -72;-37.1538;23;24;-5;75.2545;-1.2926;
27; 45; -77;-34.1111;19.2963;26;-2;89.33;-1.04718;
28; 71; -79;-30.3571;15.7857;33;7;106.264;-0.843286;
29; 104; -72;-25.7241;12.7586;3;2;126.424;-0.609394;
30; 107; -70;-21.3;10;0;5;127.783;-0.583119;
31; 107; -65;-17.1613;7.58065;0;7;125.099;-0.549749;
32; 107; -58;-13.2813;5.53125;1;12;121.589;-0.500641;
33; 108; -46;-9.60606;3.9697;-1;5;117.224;-0.406603;
34; 107; -41;-6.17647;2.64706;5;2;114.405;-0.369911;
35; 112; -39;-2.8;1.45714;-2;1;118.401;-0.338889;
36; 110; -38;0.333333;0.361111;2.02809e-153;4.86603e-086;116.182;-0.336494;
