time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -36; 123;-36;123;0;0;128.066;1.85687;
2; -36; 123;-36;123;-1;0;128.066;1.85687;
3; -37; 123;-36.3333;123;3;-7;128.352;1.86435;
4; -34; 116;-35.75;121.25;12;-13;120.786;1.85734;
5; -22; 103;-33;117.6;16;-30;105.217;1.78279;
6; -6; 73;-28.5;110.167;-7;-20;73.1193;1.65485;
7; -13; 53;-26.2857;102;-15;-18;54.4695;1.81441;
8; -28; 35;-26.5;93.625;-35;-18;44.8006;2.24989;
9; -63; 17;-30.5556;85.1111;-43;-13;65.3515;2.88063;
10; -106; 4;-38.1;77;-37;0;106.209;3.10523;
11; -143; 4;-47.6364;70.3636;-19;7;143.191;3.11462;
12; -162; 11;-57.1667;65.4167;-9;9;162.502;3.07471;
13; -171; 20;-65.9231;61.9231;-5;8;172.288;3.02606;
14; -176; 28;-73.7857;59.5;0;0;178.329;2.98472;
15; -176; 28;-80.6;57.4;-1;-4;178.329;2.98472;
16; -177; 24;-86.625;55.3125;4;2;178.739;3.0077;
17; -173; 26;-91.7059;53.5882;4;-5;175.06;2.99332;
18; -169; 21;-96;51.7778;24;-22;170.421;3.01888;
19; -145; -1;-98.5789;49;44;-22;145.143;-3.13375;
20; -101; -23;-98.7;45.4;40;-24;103.752;-2.91668;
21; -61; -47;-96.9048;41;55;-15;77.2013;-2.48478;
22; -6; -62;-92.7727;36.3182;86;-6;62.4414;-1.66927;
23; 80; -68;-85.2609;31.7826;44;4;104.98;-0.706359;
24; 124; -64;-76.5417;27.7917;17;5;139.483;-0.477809;
25; 141; -59;-67.84;24.32;13;4;152.772;-0.397491;
26; 154; -55;-59.3077;21.2692;1;1;163.443;-0.34411;
27; 155; -54;-51.3704;18.4815;-1;0;164.052;-0.336315;
28; 154; -54;-44.0357;15.8929;3;-2;163.108;-0.338338;
29; 157; -56;-37.1034;13.4138;0;1;166.604;-0.343686;
30; 157; -55;-30.6333;11.1333;0;1;166.27;-0.338023;
31; 157; -54;-24.5806;9.03226;0;-1;165.941;-0.332338;
32; 157; -55;-18.9063;7.03125;-5;-1;166.27;-0.338023;
33; 152; -56;-13.7273;5.12121;0;0;161.905;-0.354092;
34; 152; -56;-8.85294;3.32353;2;2;161.905;-0.354092;
35; 154; -54;-4.2;1.68571;-2;0;163.108;-0.338338;
36; 152; -54;0.138889;0.138889;0;0;161.223;-0.342456;
