time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -52; 127;-52;127;-2;2;136.989;1.96079;
2; -54; 129;-53;128;-1;1;139.604;1.9686;
3; -55; 130;-53.6667;128.667;1;1;140.914;1.97239;
4; -54; 131;-53.75;129.25;9;-7;141.449;1.96312;
5; -45; 124;-52;128.2;18;-16;131.661;1.92027;
6; -27; 108;-47.8333;124.833;28;-29;111.055;1.81713;
7; 1; 79;-40.8571;118.286;10;-15;78.7081;1.55912;
8; 11; 64;-34.375;111.5;11;-17;64.6317;1.40104;
9; 22; 47;-28.1111;104.333;11;-32;51.5905;1.13199;
10; 33; 15;-22;95.4;-7;-18;36.0531;0.420051;
11; 26; -3;-17.6364;86.4545;-11;-9;26.1278;-0.126536;
12; 15; -12;-14.9167;78.25;-51;-14;19.3338;-0.689369;
13; -36; -26;-16.5385;70.2308;-33;-2;44.6474;-2.51177;
14; -69; -28;-20.2857;63.2143;-19;0;74.6521;-2.75282;
15; -88; -28;-24.8;57.1333;-15;1;92.5149;-2.83074;
16; -103; -27;-29.6875;51.875;-11;2;106.634;-2.88272;
17; -114; -25;-34.6471;47.3529;-1;0;116.852;-2.92338;
18; -115; -25;-39.1111;43.3333;-2;2;117.829;-2.92521;
19; -117; -23;-43.2105;39.8421;2;1;119.376;-2.94517;
20; -115; -22;-46.8;36.75;5;1;117.221;-2.95021;
21; -110; -21;-49.8095;34;7;-1;112.122;-2.95048;
22; -103; -22;-52.2273;31.4545;8;-4;105.465;-2.92857;
23; -95; -26;-54.087;28.9565;23;-6;98.6507;-2.87176;
24; -72; -32;-54.8333;26.4167;19;-11;78.9861;-2.72035;
25; -53; -43;-54.76;23.64;27;-10;68.5001;-2.45736;
26; -26; -53;-53.6538;20.6923;38;-8;59.3365;-2.02589;
27; 12; -61;-51.2222;17.6667;49;-3;62.4453;-1.37875;
28; 61; -64;-47.2143;14.75;43;5;88.5735;-0.812372;
29; 104; -59;-42;12.2069;25;10;119.647;-0.51853;
30; 129; -49;-36.3;10.1667;11;4;138.023;-0.365234;
31; 140; -45;-30.6129;8.3871;11;3;147.069;-0.313092;
32; 151; -42;-24.9375;6.8125;7;0;156.734;-0.273254;
33; 158; -42;-19.3939;5.33333;3;0;163.485;-0.261699;
34; 161; -42;-14.0882;3.94118;-1;0;166.385;-0.257034;
35; 160; -42;-9.11429;2.62857;1;1;165.418;-0.258571;
36; 161; -41;-4.38889;1.41667;0;1;166.134;-0.251213;
37; 161; -40;0.0810811;0.297297;1.83569e-023;4.85107e-033;165.888;-0.245374;
