time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -80; 134;-80;134;1;1;156.064;2.11306;
2; -79; 135;-79.5;134.5;7;0;156.41;2.10428;
3; -72; 135;-77;134.667;19;0;152.969;2.06487;
4; -53; 135;-71;134.75;28;-2;144.928;1.94919;
5; -25; 133;-61.8;134.4;26;-15;135.112;1.76097;
6; 1; 118;-51.3333;131.667;21;-13;117.677;1.56689;
7; 22; 105;-40.8571;127.857;21;-14;106.853;1.36859;
8; 43; 91;-30.375;123.25;13;-14;100.124;1.13286;
9; 56; 77;-20.7778;118.111;6;-22;94.6304;0.944604;
10; 62; 55;-12.5;111.8;-14;-37;82.2599;0.727052;
11; 48; 18;-7;103.273;-32;-17;50.6441;0.356522;
12; 16; 1;-5.08333;94.75;-40;-16;15.4742;0.0436785;
13; -24; -15;-6.53846;86.3077;-40;-4;28.9322;-2.58339;
14; -64; -19;-10.6429;78.7857;-23;5;67.3714;-2.85067;
15; -87; -14;-15.7333;72.6;-11;5;88.7047;-2.9794;
16; -98; -9;-20.875;67.5;-5;-4;98.9807;-3.04725;
17; -103; -13;-25.7059;62.7647;2;2;104.394;-3.01361;
18; -101; -11;-29.8889;58.6667;1;2;102.17;-3.03053;
19; -100; -9;-33.5789;55.1053;1;2;100.972;-3.04912;
20; -99; -7;-36.85;52;0;1;99.8096;-3.06814;
21; -99; -6;-39.8095;49.2381;-1;0;99.7412;-3.07814;
22; -100; -6;-42.5455;46.7273;5;-11;100.739;-3.07877;
23; -95; -17;-44.8261;43.9565;16;-13;97.0985;-2.96221;
24; -79; -30;-46.25;40.875;18;-20;85.125;-2.77736;
25; -61; -50;-46.84;37.24;20;-16;79.497;-2.45613;
26; -41; -66;-46.6154;33.2692;24;-18;78.2594;-2.13035;
27; -17; -84;-45.5185;28.9259;20;-18;86.1293;-1.77588;
28; 3; -102;-43.7857;24.25;69;-8;102.354;-1.54677;
29; 72; -110;-39.7931;19.6207;43;12;131.445;-0.996024;
30; 115; -98;-34.6333;15.7;23;17;150.893;-0.709714;
31; 138; -81;-29.0645;12.5806;15;16;159.715;-0.534238;
32; 153; -65;-23.375;10.1563;3;4;165.865;-0.404806;
33; 156; -61;-17.9394;8;-1;1;167.118;-0.375731;
34; 155; -60;-12.8529;6;-2;-5;165.821;-0.372334;
35; 153; -65;-8.11429;3.97143;0;1;165.865;-0.404806;
36; 153; -64;-3.63889;2.08333;-2;1;165.474;-0.399251;
37; 151; -63;0.540541;0.324324;8.27216e-072;1.21622e-067;163.242;-0.39837;
