time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -45; 148;-45;148;1;1;154.436;1.8667;
2; -44; 149;-44.5;148.5;2;-1;155.106;1.85865;
3; -42; 148;-43.6667;148.333;13;-11;153.588;1.84802;
4; -29; 137;-40;145.5;35;-17;139.773;1.78005;
5; 6; 120;-30.8;140.4;21;-20;119.873;1.52101;
6; 27; 100;-21.1667;133.667;13;-22;103.306;1.30671;
7; 40; 78;-12.4286;125.714;1;-31;87.3973;1.09586;
8; 41; 47;-5.75;115.875;-16;-38;62.1395;0.850974;
9; 25; 9;-2.33333;104;-59;-42;26.4459;0.336183;
10; -34; -33;-5.5;90.3;-15;-9;47.5986;-2.36746;
11; -49; -42;-9.45455;78.2727;-26;4;64.7428;-2.43008;
12; -75; -38;-14.9167;68.5833;-21;8;84.2331;-2.66989;
13; -96; -30;-21.1538;61;-6;4;100.694;-2.8362;
14; -102; -26;-26.9286;54.7857;-4;0;105.363;-2.88955;
15; -106; -26;-32.2;49.4;1;0;109.242;-2.89868;
16; -105; -26;-36.75;44.6875;6;-4;108.271;-2.89646;
17; -99; -30;-40.4118;40.2941;14;-11;103.559;-2.84491;
18; -85; -41;-42.8889;35.7778;30;-12;94.5228;-2.68969;
19; -55; -53;-43.5263;31.1053;27;-20;76.5971;-2.37243;
20; -28; -73;-42.75;25.9;38;-6;78.4556;-1.9362;
21; 10; -79;-40.2381;20.9048;41;6;79.8998;-1.44575;
22; 51; -73;-36.0909;16.6364;39;7;89.2571;-0.963077;
23; 90; -66;-30.6087;13.0435;23;7;111.742;-0.634922;
24; 113; -59;-24.625;10.0417;6;2;127.573;-0.483232;
25; 119; -57;-18.88;7.36;-3;7;132.035;-0.448697;
26; 116; -50;-13.6923;5.15385;3;5;126.395;-0.409083;
27; 119; -45;-8.77778;3.2963;0;1;127.29;-0.363653;
28; 119; -44;-4.21429;1.60714;0;7;126.938;-0.356291;
29; 119; -37;0.0344828;0.275862;3.91011e-270;1.21994e-307;124.669;-0.303644;
