time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -23; 118;-23;118;2;4;120.152;1.76535;
2; -21; 122;-22;120;4;3;123.721;1.74323;
3; -17; 125;-20.3333;121.667;5;0;126.068;1.70789;
4; -12; 125;-18.25;122.5;15;-4;125.483;1.6684;
5; 3; 121;-14;122.2;9;-6;120.917;1.54787;
6; 12; 115;-9.66667;121;7;-19;115.487;1.46869;
7; 19; 96;-5.57143;117.429;9;-26;97.7059;1.37747;
8; 28; 70;-1.375;111.5;5;-24;75.2015;1.19255;
9; 33; 46;2.44444;104.222;2;-20;56.3867;0.950606;
10; 35; 26;5.7;96.4;-4;-16;43.3488;0.639942;
11; 31; 10;8;88.5455;-16;-10;32.3204;0.310848;
12; 15; 0;8.58333;81.1667;-34;-7;14.7719;-0.00773679;
13; -19; -7;6.46154;74.3846;-41;-7;20.5025;-2.78723;
14; -60; -14;1.71429;68.0714;-22;3;61.8603;-2.9114;
15; -82; -11;-3.86667;62.8;-15;2;82.9763;-3.00724;
16; -97; -9;-9.6875;58.3125;-12;-1;97.6548;-3.04812;
17; -109; -10;-15.5294;54.2941;4;3;109.696;-3.04926;
18; -105; -7;-20.5;50.8889;1;2;105.469;-3.07409;
19; -104; -5;-24.8947;47.9474;-1;-4;104.354;-3.09256;
20; -105; -9;-28.9;45.1;12;-5;105.623;-3.05519;
21; -93; -14;-31.9524;42.2857;8;-13;94.2909;-2.99134;
22; -85; -27;-34.3636;39.1364;18;-20;89.4377;-2.83358;
23; -67; -47;-35.7826;35.3913;25;-20;82.0941;-2.53032;
24; -42; -67;-36.0417;31.125;47;-17;79.2943;-2.13241;
25; 5; -84;-34.4;26.52;22;-2;84.2495;-1.51413;
26; 27; -86;-32.0385;22.1923;23;4;90.1797;-1.26939;
27; 50; -82;-29;18.3333;23;4;96.0206;-1.02589;
28; 73; -78;-25.3571;14.8929;14;6;106.759;-0.820793;
29; 87; -72;-21.4828;11.8966;11;6;112.826;-0.693409;
30; 98; -66;-17.5;9.3;5;9;118.027;-0.594582;
31; 103; -57;-13.6129;7.16129;4;2;117.576;-0.50724;
32; 107; -55;-9.84375;5.21875;1;0;120.157;-0.476515;
33; 108; -55;-6.27273;3.39394;0;0;121.047;-0.472726;
34; 108; -55;-2.91176;1.67647;-1;2;121.047;-0.472726;
35; 107; -53;0.228571;0.114286;2.02896e-153;1.57692e-052;119.253;-0.461612;
