time;row_1;row_2;row_3;row_4;
1;21.8838;97.1369;84.3861;1.21518;
2;18.0663;99.9444;85.8098;1.2683;
3;13.3163;102.03;86.5391;1.32791;
4;7.82694;104.73;88.0431;1.39586;
5;-2.9297;110.216;92.2981;1.5213;
6;-14.7746;113.445;95.6912;1.64693;
7;-26.9503;113.833;97.7576;1.77113;
8;-40.2538;109.298;96.9683;1.91539;
9;-53.7079;101.529;95.4333;2.07628;
10;-67.0693;88.9622;92.6295;2.26938;
11;-79.7388;71.1426;89.6652;2.50764;
12;-90.532;48.8042;88.5546;2.78668;
13;-97.4551;23.7092;90.1377;3.07855;
14;-97.0744;0.934815;91.1947;-2.95301;
15;-89.2761;-18.7067;89.6523;-2.71939;
16;-73.2979;-32.1803;82.7705;-2.48978;
17;-51.0494;-37.9775;70.949;-2.23174;
18;-26.5278;-35.2194;56.5486;-1.91404;
19;-3.19748;-23.9766;42.2266;-1.46881;
20;15.554;-7.30122;34.2494;-0.832515;
21;28.8948;12.0362;36.8817;-0.163254;
22;35.917;30.837;45.263;0.286853;
23;38.9966;45.552;54.0281;0.534477;
24;40.2305;52.7229;59.0036;0.628547;
25;40.1095;49.8835;57.2795;0.589682;
26;39.1525;34.8533;49.5896;0.346107;
27;36.9669;11.17;44.9896;-0.153089;
28;34.3949;-17.7856;55.1152;-0.707377;
29;31.3974;-48.7482;77.2796;-1.0434;
30;29.7998;-79.1766;104.117;-1.20444;
31;29.744;-105.343;128.871;-1.27764;
32;31.1015;-125.152;148.294;-1.30748;
33;31.0056;-133.299;156.151;-1.32166;
34;34.5956;-144.864;168.245;-1.31793;
