time;row_1;row_2;row_3;row_4;
1;35.4664;97.0402;87.1844;1.03431;
2;32.3071;99.4029;87.6882;1.07907;
3;26.9347;101.104;86.8281;1.1429;
4;18.0065;102.651;84.9839;1.24623;
5;2.57652;105.966;84.6697;1.43251;
6;-14.4476;106.701;84.7662;1.63398;
7;-33.1124;105.009;86.3133;1.85278;
8;-51.9201;101.193;89.939;2.06707;
9;-69.3005;92.9816;92.9961;2.27496;
10;-83.5203;80.4205;94.551;2.47696;
11;-94.2915;63.4662;94.706;2.68962;
12;-99.8064;43.9268;93.2993;2.90551;
13;-97.2641;25.1431;88.2214;3.10714;
14;-86.4258;9.4123;78.3654;-2.97892;
15;-64.8915;-0.156838;60.0733;-2.76197;
16;-39.8771;-3.08059;39.772;-2.45587;
17;-14.5953;1.44686;21.3771;-1.83102;
18;7.75362;11.8765;19.7101;-0.54558;
19;24.7701;25.6754;34.0529;0.105063;
20;36.5393;41.2319;49.4809;0.396903;
21;40.3751;52.811;58.2255;0.555509;
22;41.3385;57.0229;61.3421;0.605586;
23;40.0234;45.0139;54.1985;0.436421;
24;36.634;17.253;45.9857;-0.105692;
25;32.399;-21.4749;60.1739;-0.809903;
26;26.6144;-68.2359;97.1418;-1.19437;
27;22.1638;-113.957;139.606;-1.34497;
28;19.2381;-154.009;178.378;-1.41128;
29;18.0912;-170.476;194.49;-1.43055;
30;15.3682;-192.23;215.726;-1.45715;
