time;row_1;
1;1.5541;
2;1.5468;
3;1.5433;
4;1.5506;
5;1.5287;
6;1.4794;
7;1.4314;
8;1.3839;
9;1.3382;
10;1.2931;
11;1.2494;
12;1.1985;
13;1.1417;
14;1.0849;
15;1.0281;
16;0.97148;
17;0.91485;
18;0.85829;
19;0.80179;
20;0.74534;
21;0.689;
22;0.63268;
23;0.57648;
24;0.52034;
25;0.46429;
26;0.40833;
27;0.35243;
28;0.29668;
29;0.2434;
30;0.20782;
31;0.16499;
32;0.11028;
33;0.055735;
34;0.0012843;
35;-0.05291;
36;-0.10703;
37;-0.16088;
38;-0.20422;
39;-0.23238;
40;-0.27658;
41;-0.32881;
42;-0.38059;
43;-0.43224;
44;-0.48345;
45;-0.52074;
46;-0.54027;
47;-0.5802;
48;-0.62899;
49;-0.67701;
50;-0.71706;
51;-0.72767;
52;-0.75429;
53;-0.79901;
54;-0.84285;
55;-0.88637;
56;-0.92857;
57;-0.95981;
58;-0.95685;
59;-0.97414;
60;-1.0117;
61;-1.0478;
62;-1.0834;
63;-1.1171;
64;-1.1501;
65;-1.1815;
66;-1.1839;
67;-1.1607;
68;-1.1754;
69;-1.2001;
70;-1.2222;
71;-1.2433;
72;-1.2624;
73;-1.2797;
74;-1.2955;
75;-1.3087;
76;-1.3209;
77;-1.33;
78;-1.3378;
79;-1.3433;
80;-1.3466;
81;-1.3485;
82;-1.3472;
83;-1.345;
84;-1.3395;
85;-1.3327;
86;-1.3237;
87;-1.3125;
88;-1.2999;
89;-1.2845;
90;-1.2682;
91;-1.2491;
92;-1.2289;
93;-1.2068;
94;-1.1829;
95;-1.158;
96;-1.1307;
97;-1.1028;
98;-1.0729;
99;-1.042;
100;-1.0099;
101;-1.0079;
102;-1.02;
103;-0.98552;
104;-0.94765;
105;-0.90842;
106;-0.8685;
107;-0.82775;
108;-0.81405;
109;-0.81129;
110;-0.76784;
111;-0.72289;
112;-0.6771;
113;-0.63083;
114;-0.58407;
115;-0.56102;
116;-0.54619;
117;-0.49666;
118;-0.44697;
119;-0.39679;
120;-0.36072;
121;-0.33794;
122;-0.29241;
123;-0.24017;
124;-0.1875;
125;-0.13472;
126;-0.081657;
127;-0.028398;
128;0.025025;
129;0.060821;
130;0.093702;
131;0.14841;
132;0.2032;
133;0.25815;
134;0.31323;
135;0.36839;
136;0.42373;
137;0.47911;
138;0.53466;
139;0.59027;
140;0.64599;
141;0.7018;
142;0.75768;
143;0.81368;
144;0.86777;
145;0.90791;
146;0.95431;
147;1.011;
148;1.0677;
149;1.1245;
150;1.1692;
151;1.2128;
152;1.2582;
153;1.3043;
154;1.3516;
155;1.4001;
156;1.4492;
157;1.4999;
158;1.5404;
159;1.5344;
160;1.5547;
161;1.6086;
162;1.6226;
163;1.6194;
164;1.6174;
165;1.6157;
166;1.615;
167;1.615;
168;1.6156;
169;1.6172;
170;1.6192;
171;1.5648;
172;1.5241;
173;1.5287;
174;1.5049;
175;1.4526;
176;1.4456;
177;1.4521;
178;1.403;
179;1.3544;
180;1.3072;
181;1.2609;
182;1.2156;
183;1.1609;
184;1.1044;
185;1.0615;
186;1.0144;
187;0.95775;
188;0.91034;
189;0.8702;
190;0.81707;
191;0.76106;
192;0.70519;
193;0.64937;
194;0.59365;
195;0.53803;
196;0.48248;
197;0.42708;
198;0.37174;
199;0.31657;
200;0.26148;
201;0.20653;
202;0.15173;
203;0.097017;
204;0.062728;
205;0.028263;
206;-0.02516;
207;-0.078441;
208;-0.1315;
209;-0.18431;
210;-0.23698;
211;-0.28924;
212;-0.33656;
213;-0.35934;
214;-0.39375;
215;-0.44393;
216;-0.49366;
217;-0.54319;
218;-0.59202;
219;-0.63373;
220;-0.64653;
221;-0.67432;
222;-0.72011;
223;-0.76513;
224;-0.80985;
225;-0.8534;
226;-0.88703;
227;-0.88703;
228;-0.90604;
229;-0.94527;
230;-0.98324;
231;-1.0208;
232;-1.0086;
233;-1.0079;
234;-1.0401;
235;-1.0711;
236;-1.101;
237;-1.1291;
238;-1.1549;
239;-1.1258;
240;-1.1111;
241;-1.132;
242;-1.1514;
243;-1.1694;
244;-1.185;
245;-1.1998;
246;-1.2116;
247;-1.2224;
248;-1.231;
249;-1.2038;
250;-1.1504;
251;-1.1429;
252;-1.1442;
253;-1.1426;
254;-1.1398;
255;-1.135;
256;-1.1282;
257;-1.1201;
258;-1.1093;
259;-1.0978;
260;-1.0836;
261;-1.0682;
262;-1.0511;
263;-1.0668;
264;-1.1014;
265;-1.0839;
266;-1.0598;
267;-1.0336;
268;-1.0064;
269;-0.97782;
270;-0.98027;
271;-0.99825;
272;-0.96799;
273;-0.93342;
274;-0.89733;
275;-0.86047;
276;-0.82266;
277;-0.81313;
278;-0.81589;
279;-0.77579;
280;-0.73339;
281;-0.69;
282;-0.66335;
283;-0.65562;
284;-0.6195;
285;-0.57274;
286;-0.52511;
287;-0.48497;
288;-0.46825;
289;-0.4348;
290;-0.38462;
291;-0.33399;
292;-0.2832;
293;-0.23189;
294;-0.18044;
295;-0.12863;
296;-0.09007;
297;-0.063231;
298;-0.015447;
299;0.037991;
300;0.091741;
301;0.14558;
302;0.19963;
303;0.25384;
304;0.30816;
305;0.36269;
306;0.41728;
307;0.47208;
308;0.52052;
309;0.55624;
310;0.60378;
311;0.6595;
312;0.71535;
313;0.77124;
314;0.82726;
315;0.88332;
316;0.93947;
317;0.9957;
318;1.052;
319;1.1084;
320;1.1627;
321;1.2043;
322;1.2468;
323;1.2905;
324;1.3355;
325;1.3811;
326;1.4285;
327;1.4764;
328;1.5257;
329;1.551;
330;1.5438;
331;1.5374;
332;1.5314;
333;1.5267;
334;1.5223;
335;1.519;
336;1.5162;
337;1.5142;
338;1.5132;
339;1.5125;
340;1.5131;
341;1.5141;
342;1.5161;
343;1.5188;
344;1.5221;
345;1.5221;
