time;row_1;
1;1.588;
2;1.5852;
3;1.5876;
4;1.5501;
5;1.5069;
6;1.4987;
7;1.4729;
8;1.4281;
9;1.3843;
10;1.3408;
11;1.2938;
12;1.2469;
13;1.2;
14;1.153;
15;1.1061;
16;1.0592;
17;1.0124;
18;0.96552;
19;0.91868;
20;0.87187;
21;0.82507;
22;0.77829;
23;0.73154;
24;0.6848;
25;0.63809;
26;0.59141;
27;0.54475;
28;0.49811;
29;0.45151;
30;0.40493;
31;0.35932;
32;0.32251;
33;0.27623;
34;0.23;
35;0.18382;
36;0.13769;
37;0.10064;
38;0.058589;
39;0.012895;
40;-0.032724;
41;-0.071473;
42;-0.10847;
43;-0.1535;
44;-0.19842;
45;-0.24322;
46;-0.28552;
47;-0.31418;
48;-0.35815;
49;-0.40193;
50;-0.44552;
51;-0.4889;
52;-0.51558;
53;-0.55254;
54;-0.59463;
55;-0.63642;
56;-0.67788;
57;-0.719;
58;-0.75972;
59;-0.80004;
60;-0.8399;
61;-0.87927;
62;-0.91811;
63;-0.95637;
64;-0.99398;
65;-1.0308;
66;-1.0669;
67;-1.1022;
68;-1.1365;
69;-1.1698;
70;-1.202;
71;-1.2115;
72;-1.2219;
73;-1.2488;
74;-1.2742;
75;-1.2978;
76;-1.3196;
77;-1.3394;
78;-1.357;
79;-1.3723;
80;-1.3852;
81;-1.3954;
82;-1.403;
83;-1.408;
84;-1.4102;
85;-1.4096;
86;-1.4063;
87;-1.4003;
88;-1.3916;
89;-1.3804;
90;-1.3666;
91;-1.3505;
92;-1.3322;
93;-1.3118;
94;-1.2894;
95;-1.2651;
96;-1.2391;
97;-1.2115;
98;-1.1825;
99;-1.1522;
100;-1.1207;
101;-1.088;
102;-1.0544;
103;-1.0198;
104;-0.98442;
105;-0.94822;
106;-0.91131;
107;-0.87373;
108;-0.83556;
109;-0.79993;
110;-0.78503;
111;-0.74456;
112;-0.70367;
113;-0.66242;
114;-0.62082;
115;-0.5789;
116;-0.5367;
117;-0.49422;
118;-0.45149;
119;-0.40853;
120;-0.36535;
121;-0.32196;
122;-0.28377;
123;-0.25348;
124;-0.20915;
125;-0.16468;
126;-0.12009;
127;-0.075365;
128;-0.030524;
129;0.001433;
130;0.044218;
131;0.089659;
132;0.13518;
133;0.18077;
134;0.22644;
135;0.26636;
136;0.30529;
137;0.35137;
138;0.39749;
139;0.44367;
140;0.48989;
141;0.53538;
142;0.57189;
143;0.6184;
144;0.67393;
145;0.72157;
146;0.76801;
147;0.81448;
148;0.86099;
149;0.90752;
150;0.95408;
151;1.0007;
152;1.0473;
153;1.0939;
154;1.1406;
155;1.1872;
156;1.2339;
157;1.2806;
158;1.3274;
159;1.3741;
160;1.4209;
161;1.4613;
162;1.5013;
163;1.5421;
164;1.5835;
165;1.5984;
166;1.6182;
167;1.6407;
168;1.6375;
169;1.6349;
170;1.6329;
171;1.6314;
172;1.6305;
173;1.6303;
174;1.6306;
175;1.6315;
176;1.5904;
177;1.5844;
178;1.5511;
179;1.5071;
180;1.4638;
181;1.4212;
182;1.3765;
183;1.3318;
184;1.2885;
185;1.2415;
186;1.1959;
187;1.1546;
188;1.1077;
189;1.0608;
190;1.014;
191;0.96033;
192;0.9125;
193;0.86557;
194;0.81865;
195;0.77174;
196;0.72486;
197;0.67799;
198;0.63114;
199;0.58431;
200;0.5375;
201;0.49072;
202;0.44396;
203;0.39722;
204;0.35104;
205;0.31338;
206;0.26699;
207;0.22056;
208;0.17416;
