time;row_1;
1;1.632;
2;1.6285;
3;1.6301;
4;1.6121;
5;1.5673;
6;1.5234;
7;1.4803;
8;1.4379;
9;1.3963;
10;1.355;
11;1.3063;
12;1.2576;
13;1.209;
14;1.1603;
15;1.1117;
16;1.0631;
17;1.0145;
18;0.96598;
19;0.91745;
20;0.86896;
21;0.82049;
22;0.77206;
23;0.72365;
24;0.67528;
25;0.62694;
26;0.57127;
27;0.51724;
28;0.46879;
29;0.42038;
30;0.37201;
31;0.32368;
32;0.27538;
33;0.22778;
34;0.19128;
35;0.14595;
36;0.098142;
37;0.050395;
38;0.0027156;
39;-0.044874;
40;-0.082666;
41;-0.12103;
42;-0.16799;
43;-0.21481;
44;-0.26151;
45;-0.29826;
46;-0.33179;
47;-0.37758;
48;-0.42314;
49;-0.46852;
50;-0.50419;
51;-0.53121;
52;-0.57525;
53;-0.61896;
54;-0.66238;
55;-0.69686;
56;-0.71517;
57;-0.7566;
58;-0.79756;
59;-0.83804;
60;-0.87804;
61;-0.91745;
62;-0.9258;
63;-0.95236;
64;-0.98853;
65;-1.0239;
66;-1.0583;
67;-1.0916;
68;-1.1238;
69;-1.155;
70;-1.1851;
71;-1.2134;
72;-1.2404;
73;-1.2659;
74;-1.2824;
75;-1.2595;
76;-1.2735;
77;-1.2905;
78;-1.3057;
79;-1.3189;
80;-1.3295;
81;-1.3377;
82;-1.3439;
83;-1.3478;
84;-1.3493;
85;-1.348;
86;-1.3444;
87;-1.3386;
88;-1.3306;
89;-1.3201;
90;-1.3072;
91;-1.2923;
92;-1.2755;
93;-1.2569;
94;-1.2359;
95;-1.2134;
96;-1.1893;
97;-1.1637;
98;-1.1366;
99;-1.108;
100;-1.0781;
101;-1.0472;
102;-1.0153;
103;-0.98209;
104;-0.97471;
105;-0.95643;
106;-0.91964;
107;-0.88211;
108;-0.84376;
109;-0.80484;
110;-0.7763;
111;-0.7612;
112;-0.71978;
113;-0.6779;
114;-0.63565;
115;-0.59958;
116;-0.58014;
117;-0.5361;
118;-0.49181;
119;-0.45625;
120;-0.4282;
121;-0.38264;
122;-0.33688;
123;-0.29095;
124;-0.25046;
125;-0.22002;
126;-0.17319;
127;-0.12625;
128;-0.086321;
129;-0.050161;
130;-0.0025768;
131;0.045097;
132;0.084842;
133;0.12543;
134;0.17357;
135;0.22177;
136;0.27002;
137;0.31831;
138;0.36398;
139;0.40275;
140;0.45137;
141;0.50002;
142;0.54869;
143;0.59885;
144;0.65637;
145;0.70594;
146;0.75453;
147;0.80315;
148;0.85179;
149;0.90046;
150;0.94915;
151;0.99786;
152;1.0466;
153;1.0953;
154;1.1441;
155;1.1929;
156;1.2417;
157;1.2897;
158;1.3314;
159;1.3792;
160;1.4248;
161;1.4679;
162;1.5118;
163;1.5566;
164;1.6021;
165;1.6263;
166;1.6319;
167;1.6794;
168;1.6836;
169;1.6829;
170;1.6828;
171;1.6832;
172;1.6844;
173;1.6862;
174;1.6638;
175;1.6283;
176;1.6318;
177;1.5896;
178;1.5453;
179;1.5018;
180;1.4589;
181;1.4169;
182;1.3692;
183;1.3249;
184;1.2845;
185;1.2449;
186;1.1964;
187;1.148;
188;1.0995;
