time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.2281;   -0.5265;    0.2076;   -0.7072;   -0.0455;   -0.4280;   -0.0315;    0.2558;   -0.2169;   -0.2348;   -0.0011;    0.1553;
   2;    0.2902;   -0.6463;    0.2449;   -0.7176;    0.0394;   -0.3996;   -0.0863;    0.2270;   -0.2464;   -0.2491;   -0.0324;    0.1900;
   3;    0.3291;   -0.7108;    0.2437;   -0.7372;    0.1529;   -0.3680;   -0.1476;    0.2107;   -0.2720;   -0.2822;   -0.0579;    0.2227;
   4;    0.3054;   -0.7154;    0.2219;   -0.6996;    0.2311;   -0.3490;   -0.1789;    0.1849;   -0.2947;   -0.3109;   -0.0532;    0.2446;
   5;    0.3377;   -0.7595;    0.1985;   -0.6479;    0.3006;   -0.3397;   -0.2148;    0.1627;   -0.3242;   -0.3382;   -0.0477;    0.2491;
   6;    0.3481;   -0.7633;    0.1800;   -0.5913;    0.3645;   -0.3327;   -0.2516;    0.1204;   -0.3434;   -0.3355;   -0.0335;    0.2523;
   7;    0.4538;   -0.8611;    0.1518;   -0.5676;    0.4637;   -0.3389;   -0.3004;    0.0813;   -0.3931;   -0.2933;   -0.0006;    0.2377;
   8;    0.4477;   -0.8889;    0.1315;   -0.5400;    0.5515;   -0.3416;   -0.3500;    0.0336;   -0.4295;   -0.2410;    0.0342;    0.2199;
   9;    0.4316;   -0.8822;    0.1216;   -0.5128;    0.6146;   -0.3470;   -0.3892;    0.0041;   -0.4462;   -0.1992;    0.0613;    0.1977;
  10;    0.4666;   -0.8697;    0.1578;   -0.4662;    0.6505;   -0.3430;   -0.4394;    0.0108;   -0.4436;   -0.1708;    0.0872;    0.1422;
  11;    0.4419;   -0.8955;    0.2148;   -0.3684;    0.6649;   -0.3334;   -0.4555;    0.0149;   -0.4225;   -0.1375;    0.0846;    0.0492;
  12;    0.4111;   -0.9729;    0.2964;   -0.2855;    0.7016;   -0.3421;   -0.4568;    0.0354;   -0.4257;   -0.1154;    0.0350;   -0.0573;
  13;    0.3206;   -1.0178;    0.3698;   -0.2152;    0.7227;   -0.3658;   -0.4528;    0.0332;   -0.4266;   -0.0891;   -0.0094;   -0.1212;
