time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;   -0.2036;   -0.6509;    0.2662;   -0.7144;    0.0441;   -0.3096;   -0.1161;    0.1752;   -0.2338;   -0.3070;   -0.0859;    0.2626;
   2;   -0.2106;   -0.6773;    0.2329;   -0.6814;    0.1137;   -0.3051;   -0.1560;    0.1294;   -0.2339;   -0.3041;   -0.0917;    0.2860;
   3;   -0.2243;   -0.6627;    0.1809;   -0.6329;    0.1827;   -0.2963;   -0.1932;    0.0853;   -0.2672;   -0.3036;   -0.0423;    0.3349;
   4;   -0.1296;   -0.7098;    0.1892;   -0.5879;    0.2800;   -0.2886;   -0.2441;    0.0614;   -0.3180;   -0.2857;    0.0105;    0.3548;
   5;    0.0655;   -0.8539;    0.2669;   -0.5711;    0.3653;   -0.2769;   -0.2619;    0.0611;   -0.3901;   -0.2742;    0.0280;    0.3274;
   6;    0.1055;   -0.8666;    0.2737;   -0.5005;    0.4153;   -0.2742;   -0.2512;    0.0280;   -0.4298;   -0.2849;    0.0316;    0.3049;
   7;    0.3061;   -0.9604;    0.2943;   -0.4243;    0.4430;   -0.2428;   -0.2731;   -0.0019;   -0.4483;   -0.2916;    0.0515;    0.2631;
   8;    0.3492;   -1.0040;    0.3675;   -0.3950;    0.4932;   -0.2488;   -0.3291;    0.0137;   -0.4616;   -0.2344;    0.0769;    0.1723;
   9;    0.3083;   -0.9911;    0.3902;   -0.2999;    0.5269;   -0.2700;   -0.3208;   -0.0374;   -0.4684;   -0.1675;    0.0763;    0.0885;
  10;    0.3140;   -0.9834;    0.4289;   -0.2917;    0.5513;   -0.2794;   -0.3464;   -0.0547;   -0.4965;   -0.1211;    0.0965;    0.0225;
  11;    0.1946;   -0.9104;    0.4741;   -0.2841;    0.5971;   -0.3159;   -0.3588;   -0.0479;   -0.5147;   -0.0781;    0.0975;   -0.0422;
  12;    0.1866;   -0.8964;    0.4666;   -0.2321;    0.6089;   -0.3473;   -0.3488;   -0.0490;   -0.4962;   -0.0543;    0.0731;   -0.0701;
  13;    0.1388;   -0.9173;    0.5155;   -0.1427;    0.5906;   -0.3315;   -0.3053;   -0.0692;   -0.4696;   -0.0080;    0.0417;   -0.1170;
  14;    0.1661;   -0.9467;    0.5615;   -0.0948;    0.5925;   -0.3058;   -0.2685;   -0.0715;   -0.4418;    0.0248;    0.0136;   -0.1593;
  15;    0.1631;   -0.9636;    0.6326;   -0.0602;    0.5588;   -0.2806;   -0.2588;   -0.0973;   -0.4243;    0.0407;   -0.0206;   -0.2203;
  16;    0.0131;   -0.9217;    0.7069;   -0.0637;    0.5741;   -0.3091;   -0.2765;   -0.0841;   -0.4353;    0.0598;   -0.0402;   -0.2828;
