time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.3242;   -0.8164;    0.1570;   -0.6391;    0.3858;   -0.3850;   -0.2572;    0.1538;   -0.3793;   -0.2308;    0.0371;    0.2971;
   2;    0.4034;   -0.8288;    0.1033;   -0.5991;    0.4587;   -0.3558;   -0.2832;    0.0955;   -0.3944;   -0.2227;    0.0200;    0.2884;
   3;    0.3915;   -0.8887;    0.1236;   -0.5742;    0.5226;   -0.3141;   -0.3521;    0.0428;   -0.3910;   -0.2068;    0.0186;    0.2547;
   4;    0.4621;   -0.9736;    0.1461;   -0.4749;    0.5675;   -0.3273;   -0.3916;   -0.0051;   -0.3819;   -0.1497;    0.0114;    0.1900;
   5;    0.3893;   -0.9204;    0.2103;   -0.3383;    0.6109;   -0.3321;   -0.4271;   -0.0666;   -0.3588;   -0.1085;   -0.0065;    0.1300;
   6;    0.4045;   -0.9947;    0.2547;   -0.3100;    0.6476;   -0.3378;   -0.4423;   -0.0496;   -0.3907;   -0.1197;   -0.0034;    0.0857;
   7;    0.3287;   -0.9515;    0.2981;   -0.2526;    0.6310;   -0.4175;   -0.4235;   -0.0479;   -0.4090;   -0.0757;   -0.0122;    0.0410;
   8;    0.2859;   -0.9294;    0.3354;   -0.2297;    0.6140;   -0.4492;   -0.4077;   -0.0540;   -0.4352;   -0.0303;    0.0097;   -0.0177;
   9;    0.2366;   -0.9055;    0.4217;   -0.1880;    0.5899;   -0.4543;   -0.4380;   -0.0563;   -0.3888;   -0.0015;    0.0009;   -0.0726;
  10;    0.1939;   -0.9025;    0.4825;   -0.1387;    0.5760;   -0.4448;   -0.4186;   -0.0449;   -0.3507;    0.0173;   -0.0289;   -0.1166;
  11;    0.1573;   -0.8669;    0.5469;   -0.1065;    0.5524;   -0.4325;   -0.3692;   -0.0487;   -0.3530;    0.0406;   -0.0481;   -0.1579;
  12;    0.1608;   -0.8721;    0.6103;   -0.0952;    0.5069;   -0.4053;   -0.3385;   -0.0843;   -0.3642;    0.0508;   -0.0535;   -0.1808;
  13;    0.0545;   -0.8922;    0.6120;   -0.0726;    0.5260;   -0.4066;   -0.2998;   -0.0884;   -0.3777;    0.0443;   -0.0798;   -0.1919;
  14;   -0.0393;   -0.9014;    0.5861;   -0.0371;    0.5542;   -0.4032;   -0.2685;   -0.1157;   -0.3950;    0.0589;   -0.1033;   -0.2135;
  15;   -0.0561;   -0.8732;    0.5716;   -0.0200;    0.5564;   -0.4044;   -0.2691;   -0.1403;   -0.3874;    0.0725;   -0.1184;   -0.2139;
  16;   -0.0776;   -0.8817;    0.6161;   -0.0213;    0.5331;   -0.3858;   -0.2723;   -0.1629;   -0.3789;    0.0858;   -0.1275;   -0.2228;
  17;   -0.1166;   -0.8632;    0.6464;   -0.0172;    0.5190;   -0.3903;   -0.2627;   -0.1794;   -0.3727;    0.1013;   -0.1454;   -0.2330;
  18;   -0.1215;   -0.8196;    0.6458;    0.0044;    0.5027;   -0.4111;   -0.2507;   -0.1900;   -0.3596;    0.1153;   -0.1670;   -0.2331;
