time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-252;150;-252;150;-150.755;100.183;-434.333;295;292.941;2.60671;-150.755;100.183;175.694;2.47473;-434.333;295;504.102;2.5111;
2;-243;148;-204;147;-140.78;99.8303;-405.667;294;284.193;2.59662;-126.845;99.7265;157.288;2.38286;-405.667;294;480.627;2.47761;
3;-204;147;-157;145;-126.845;99.7265;-368.667;294;251.072;2.51942;-106.676;99.9897;143.523;2.28468;-368.667;294;452.063;2.42715;
4;-157;145;-93;147;-106.676;99.9897;-323.333;295.333;213.276;2.39831;-71.7149;100.733;124.145;2.06618;-323.333;295.333;419.814;2.35393;
5;-93;147;-21;149;-71.7149;100.733;-225.667;297.333;173.392;2.13708;-35.4778;101.731;112.548;1.77458;-225.667;297.333;359.336;2.15609;
6;-21;149;41;156;-35.4778;101.731;-122.667;299.667;149.808;1.71161;-3.14742;102.52;111.418;1.48495;-122.667;299.667;316.608;1.87725;
7;41;156;66;155;-3.14742;102.52;-28.6667;301.333;160.639;1.31287;22.2082;103.265;117.078;1.26802;-28.6667;301.333;303.528;1.57579;
8;66;155;78;152;22.2082;103.265;49.3333;303.667;167.836;1.1668;38.8063;103.54;123.301;1.13985;49.3333;303.667;315.276;1.32575;
9;78;152;65;157;38.8063;103.54;104.667;305;170.233;1.095;33.5348;91.9313;110.552;1.13931;104.667;305;334.279;1.16545;
10;77;152;50;152;46.4906;104.134;133.333;307.667;169.778;1.10023;31.2922;76.2028;95.4351;1.09171;133.333;307.667;348.951;1.0929;
11;73;151;44;127;47.4819;104.249;139.333;307.667;167.102;1.11886;29.0035;52.7622;74.0998;0.973017;117.333;306;340.378;1.1324;
12;65;157;42;77;45.702;104.447;136;307.667;169.29;1.17688;26.2784;20.8473;48.7842;0.645156;107.667;298;329.075;1.14868;
13;59;156;39;23;42.3749;104.517;126.667;307.667;166.144;1.20792;22.1299;-19.0009;36.3825;-0.293141;100;271.333;301.634;1.13565;
14;56;155;35;-40;39.1855;103.907;117.333;306;164.163;1.22285;17.9751;-62.3509;61.9857;-1.0531;93.3333;227;258.931;1.0868;
15;50;152;26;-115;36.0679;101.001;107.667;298;159.364;1.25182;14.2747;-102.057;97.3802;-1.29012;86.3333;162;199.593;0.966012;
16;49;147;12;-193;33.5348;91.9313;100;271.333;154.303;1.24782;11.4312;-135.047;128.84;-1.38238;78.3333;73;129.541;0.619267;
17;44;127;10;-248;31.2922;76.2028;93.3333;227;133.76;1.23581;9.48046;-159.344;152.478;-1.42481;66;-40.3333;100.659;-0.388641;
18;42;77;12;-266;29.0035;52.7622;86.3333;162;87.1057;1.06799;8.76233;-174.527;167.421;-1.44225;54.6667;-165.333;182.51;-1.10594;
19;39;23;-174;-40;26.2784;20.8473;78.3333;73;44.9161;0.520182;-11.1674;-158.186;149.706;-1.56056;44.6667;-279.667;286.62;-1.31752;
20;35;-40;-156;-40;22.1299;-19.0009;66;-40.3333;53.6443;-0.860603;-34.6375;-128.831;122.326;-1.7511;36.3333;-377.667;380.805;-1.4033;
21;26;-115;-97;-39;17.9751;-62.3509;54.6667;-165.333;118.555;-1.34991;-57.641;-98.1123;100.261;-2.03559;29.3333;-454.667;455.988;-1.4466;
22;12;-193;-14;-38;14.2747;-102.057;44.6667;-279.667;194.045;-1.50904;-72.681;-69.0261;85.2206;-2.35157;25.6667;-507;507.565;-1.46654;
23;10;-248;71;-33;11.4312;-135.047;36.3333;-377.667;248.875;-1.53071;-73.7959;-44.4432;70.8903;-2.60966;25.6667;-533;533.431;-1.47162;
24;12;-266;100;-33;9.48046;-159.344;29.3333;-454.667;266.944;-1.52592;-59.0732;-25.7848;49.4936;-2.78458;-36.3333;-462.333;460.234;-1.59075;
25;14;-271;118;-37;8.76233;-174.527;25.6667;-507;272.034;-1.5194;-24.9684;-24.9487;20.5295;-2.21127;-98.3333;-384.667;389.043;-1.7548;
26;14;-271;135;-37;8.87192;-181.528;25.6667;-533;272.034;-1.5194;9.91361;-24.6387;27.7894;-0.620191;-155;-307.667;331.151;-1.96716;
27;15;-272;0;0;8.78883;-182.561;25.6667;-537.667;273.086;-1.51593;41.0691;-24.4323;56.0838;-0.288274;-192.333;-230;281.393;-2.19816;
28;12;-271;0;0;-11.1674;-158.186;-36.3333;-462.333;271.939;-1.52675;64.8017;-24.3704;79.1129;-0.202133;-201;-152.333;229.708;-2.42923;
29;10;-262;0;0;-34.6375;-128.831;-98.3333;-384.667;262.864;-1.53284;79.3051;-24.4775;93.3847;-0.172072;-180.667;-76;170.336;-2.69342;
30;-174;-40;0;0;-57.641;-98.1123;-155;-307.667;178.715;-2.91198;0;0;0;0;-89.3333;-73.6667;94.7381;-2.28676;
31;-172;-38;0;0;-72.681;-69.0261;-192.333;-230;176.319;-2.92045;0;0;0;0;7.33333;-73.3333;79.0605;-1.11943;
32;-156;-40;0;0;-73.7959;-44.4432;-201;-152.333;161.24;-2.88657;0;0;0;0;101;-72.6667;146.253;-0.502798;
33;-97;-39;0;0;-59.0732;-25.7848;-180.667;-76;104.823;-2.75342;0;0;0;0;178.333;-72;217.02;-0.327496;
34;-14;-38;0;0;-24.9684;-24.9487;-89.3333;-73.6667;41.1395;-1.91868;0;0;0;0;228.333;-71.6667;264.764;-0.265517;
35;71;-33;0;0;9.91361;-24.6387;7.33333;-73.3333;78.5586;-0.44301;0;0;0;0;244;-73;280.246;-0.255438;
36;100;-33;0;0;41.0691;-24.4323;101;-72.6667;105.494;-0.324898;0;0;0;0;0;0;0;0;
37;118;-37;0;0;64.8017;-24.3704;178.333;-72;123.845;-0.309111;0;0;0;0;0;0;0;0;
38;125;-38;0;0;79.3051;-24.4775;228.333;-71.6667;130.822;-0.300115;0;0;0;0;0;0;0;0;
39;135;-37;0;0;83.9803;-24.8963;244;-73;140.134;-0.272198;0;0;0;0;0;0;0;0;
40;136;-37;0;0;88.1881;-25.3061;258;-74.6667;141.098;-0.270292;0;0;0;0;0;0;0;0;
