time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;77;124;77;124;45.794;96.859;132.667;289.333;145.304;1.01535;45.794;96.859;96.4398;0.999577;132.667;289.333;287.786;1.04115;
2;71;138;71;138;43.6797;99.8049;126.667;297.333;154.54;1.0962;35.0827;105.379;98.7595;1.1379;117.667;302.667;292.377;1.10851;
3;63;153;63;153;40.2837;102.35;117.667;302.667;164.819;1.18106;23.7918;110.178;99.1405;1.26191;105.667;307;291.179;1.15205;
4;53;162;53;162;35.0827;105.379;105.667;307;169.818;1.25574;9.54842;112.931;98.4925;1.4087;73;321.667;293.489;1.27436;
5;36;169;36;169;23.7918;110.178;73;321.667;172.184;1.36241;-7.5672;113.123;97.4008;1.58332;32.6667;331;293.553;1.41552;
6;17;175;17;175;9.54842;112.931;32.6667;331;175.249;1.47581;-25.6468;109.086;95.3299;1.77466;-15.6667;332.667;291.703;1.58086;
7;-21;168;-21;168;-7.5672;113.123;-15.6667;332.667;168.819;1.69777;-44.8201;99.0689;91.791;2.00329;-67;321.667;285.886;1.76178;
8;-50;166;-50;166;-25.6468;109.086;-67;321.667;172.959;1.86635;-63.1284;82.7631;87.8499;2.27358;-123;293.333;275.395;1.98275;
9;-82;158;-82;158;-44.8201;99.0689;-123;293.333;177.707;2.05281;-76.9742;62.9045;84.9332;2.55271;-178;247.333;264.379;2.24608;
10;-101;129;-101;129;-63.1284;82.7631;-178;247.333;163.644;2.23891;-85.3988;40.1663;82.7425;2.84179;-219;193.333;256.435;2.50541;
11;-132;84;-132;84;-76.9742;62.9045;-219;193.333;156.491;2.57908;-85.441;17.7362;79.1194;3.11623;-245;130;248.744;2.77559;
12;-148;37;-148;37;-85.3988;40.1663;-245;130;152.792;2.90065;-77.2972;-0.0158484;72.6764;-2.92321;-247;64.6667;235.463;3.04082;
13;-144;6;-144;6;-85.441;17.7362;-247;64.6667;144.482;3.1038;-59.5448;-8.81331;58.5864;-2.70934;-228;10.6667;217.392;-3.0017;
14;-128;-24;-128;-24;-77.2972;-0.0158484;-228;10.6667;130.703;-2.95271;-36.7547;-8.40379;38.8208;-2.47073;-180.667;-18;177.991;-2.80385;
15;-88;-38;-88;-38;-59.5448;-8.81331;-180.667;-18;96.4163;-2.73037;-12.4983;-0.8947;17.726;-1.92519;-118.333;-20.6667;122.278;-2.61321;
16;-44;-33;-44;-33;-36.7547;-8.40379;-118.333;-20.6667;55.6274;-2.4944;10.0014;11.7179;16.8334;-0.240642;-50;-4.33333;58.6696;-2.2591;
17;10;-2;10;-2;-12.4983;-0.8947;-50;-4.33333;9.95138;-0.258153;27.3642;27.0667;35.5664;0.324416;16.6667;28;32.1353;-0.415744;
18;39;29;39;29;10.0014;11.7179;16.6667;28;47.9747;0.635051;38.7378;42.6262;52.4982;0.537897;70.3333;71.3333;88.4372;0.35036;
19;61;55;61;55;27.3642;27.0667;70.3333;71.3333;81.4912;0.731903;44.22;54.4858;63.7107;0.653933;108;118.333;143.387;0.569824;
20;72;73;72;73;38.7378;42.6262;108;118.333;101.882;0.791213;45.9679;64.3577;71.425;0.748889;127;154.333;179.928;0.681554;
21;73;92;73;92;44.22;54.4858;127;154.333;116.785;0.899706;37.7076;46.1689;53.5477;0.60462;136;178;202.227;0.744443;
22;69;108;69;108;46.4016;62.1268;136;178;127.501;1.00249;30.0399;19.5286;36.5847;0.104024;111.667;138;157.759;0.662382;
23;67;106;61;79;45.9679;64.3577;136;186;124.74;1.00737;19.9737;-13.8851;39.621;-0.844221;90.3333;62.6667;105.322;0.207407;
24;66;100;48;44;43.2248;60.1758;128;176.333;119.157;0.987575;10.1053;-50.5096;68.2519;-1.32735;62.6667;-29;102.868;-0.748137;
25;61;79;24;-23;37.7076;46.1689;111.667;138;99.1507;0.912957;3.25444;-87.1161;103.293;-1.47771;35.6667;-130.333;178.017;-1.29546;
26;48;44;5;-118;30.0399;19.5286;90.3333;62.6667;64.4713;0.739733;-0.222827;-119.135;135.004;-1.52542;16;-235.667;278.133;-1.46731;
27;24;-23;-16;-169;19.9737;-13.8851;62.6667;-29;33.3487;-0.783679;-0.172691;-143.167;159.017;-1.53196;3.33333;-333.333;374.656;-1.52791;
28;5;-118;-15;-204;10.1053;-50.5096;35.6667;-130.333;118.631;-1.53183;1.94552;-157.723;173.65;-1.52302;0;-410.667;451.825;-1.54262;
29;-16;-169;2;-237;3.25444;-87.1161;16;-235.667;170.33;-1.6671;7.86859;-170.32;186.592;-1.49454;3;-457;498.227;-1.53922;
30;-15;-204;10;-249;-0.222827;-119.135;3.33333;-333.333;205.118;-1.64584;0;0;0;0;12.6667;-486.667;528.256;-1.5227;
31;2;-237;0;0;-0.172691;-143.167;0;-410.667;237.546;-1.56397;0;0;0;0;22;-500;542.092;-1.50668;
32;10;-249;0;0;1.94552;-157.723;3;-457;249.726;-1.53226;0;0;0;0;0;0;0;0;
33;14;-255;0;0;5.26818;-166.725;12.6667;-486.667;255.903;-1.51754;0;0;0;0;0;0;0;0;
34;14;-257;0;0;7.86859;-170.32;22;-500;257.901;-1.51795;0;0;0;0;0;0;0;0;
35;13;-258;0;0;7.95494;-168.421;23;-495.667;258.848;-1.52202;0;0;0;0;0;0;0;0;
36;13;-244;0;0;8.10376;-168.38;24.3333;-498.333;244.866;-1.51923;0;0;0;0;0;0;0;0;
37;5;-224;0;0;7.8333;-166.849;23.6667;-495;224.588;-1.55022;0;0;0;0;0;0;0;0;
