time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-140;173;-140;173;-85.2291;117.276;-245.333;346;222.255;2.25351;-85.2291;117.276;149.256;2.23162;-245.333;346;415.881;2.22858;
2;-135;173;-123;172;-79.1049;117.469;-227;346.667;219.135;2.2358;-66.7857;118.459;139.71;2.12198;-227;346.667;405.474;2.19179;
3;-123;172;-80;175;-66.7857;118.459;-192.333;349.667;211.128;2.19399;-51.5063;120.071;133.801;2.0182;-192.333;349.667;388.898;2.11472;
4;-80;175;-19;181;-51.5063;120.071;-157.333;354;192.001;2.00183;-27.6813;122.34;127.533;1.84115;-157.333;354;375.874;2.02898;
5;-19;181;25;188;-27.6813;122.34;-92.6667;360;181.461;1.67691;-3.36479;124.535;125.474;1.64854;-92.6667;360;357.83;1.85866;
6;25;188;54;191;-3.36479;124.535;-24.6667;365.667;189.071;1.43936;18.4096;126.463;127.592;1.47637;-24.6667;365.667;350.387;1.66681;
7;54;191;69;190;18.4096;126.463;41;371.333;197.888;1.29556;34.0737;127.811;131.325;1.35832;41;371.333;355.888;1.48054;
8;69;190;-70;188;34.0737;127.811;91.6667;376;201.54;1.22253;15.5515;127.84;128.728;1.49949;91.6667;376;368.516;1.34433;
9;74;189;-74;171;42.7979;128.543;121.333;379;202.369;1.19761;-3.55301;125.751;126.701;1.64927;121.333;379;379.153;1.26979;
10;72;189;-84;151;31.938;128.465;89.6667;379;201.648;1.20685;-23.1065;121.316;125.393;1.80817;89.6667;379;371;1.3514;
11;70;190;-87;119;15.5515;127.84;48.3333;377;201.883;1.21787;-40.2847;113.022;122.794;1.96062;48.3333;377;362.257;1.46179;
12;-70;188;-80;88;-3.55301;125.751;0.666667;370.667;200.161;1.92924;-53.0417;100.794;117.488;2.10106;0.666667;370.667;353.869;1.59413;
13;-70;185;-71;59;-23.1065;121.316;-52;358;197.355;1.93457;-53.2856;85.3021;104.558;2.17809;-52;358;346.504;1.74753;
14;-74;171;-62;25;-40.2847;113.022;-105;334.667;185.899;1.98149;-52.0291;66.627;89.0264;2.28641;-105;334.667;337.577;1.91502;
15;-84;151;-56;16;-53.0417;100.794;-155;300.667;172.41;2.08115;-49.3066;48.615;74.2911;2.41821;-155;300.667;327.716;2.09462;
16;-87;119;-46;6;-53.2856;85.3021;-155.333;257.667;147.09;2.20554;-45.4;33.112;61.7654;2.56501;-155.333;257.667;291.464;2.16948;
17;-80;88;-27;24;-52.0291;66.627;-152.667;204.333;118.663;2.31316;-40.8243;20.9271;51.8644;2.71442;-152.667;204.333;247.476;2.28226;
18;-71;59;32;22;-49.3066;48.615;-146.667;152.667;92.1277;2.45444;-34.7715;7.88578;42.009;2.93916;-146.667;152.667;206.5;2.4241;
19;-62;25;59;17;-45.4;33.112;-136.333;106.667;66.8479;2.76731;-20.9133;10.0236;29.2733;2.77166;-136.333;106.667;170.758;2.58802;
20;-56;16;79;12;-40.8243;20.9271;-122.667;69;58.3016;2.87357;-7.92603;11.3469;18.6127;2.44744;-122.667;69;141.53;2.76456;
21;-53;13;94;0;-37.2123;12.6624;-111.667;42;54.6546;2.91197;8.02968;11.7389;12.4093;1.43744;-111.667;42;123.174;2.93633;
22;-46;6;111;-11;-34.7715;7.88578;-104;25;46.539;3.02443;25.3138;10.2225;21.7892;0.517679;-104;25;113.213;3.06993;
23;-47;7;123;-32;-33.3463;6.53808;-99.3333;20.3333;47.6571;3.00605;42.8013;6.84135;37.1661;0.200489;-87;23.3333;96.1379;3.07456;
24;-48;8;134;-67;-32.2983;6.50634;-95.6667;19.6667;48.7906;2.98851;58.362;0.303006;51.9895;0.0166048;-61;28.6667;70.9062;2.97478;
25;-48;11;142;-92;-29.6719;8.01517;-87;23.3333;49.3372;2.92838;69.4978;-9.97359;63.8162;-0.148048;-25.6667;32;37.7436;2.72982;
26;-45;14;146;-122;-20.9133;10.0236;-61;28.6667;47.175;2.85269;78.6781;-22.8959;75.6699;-0.299636;16.6667;33.3333;18.1727;1.13054;
27;-27;24;145;-148;-7.92603;11.3469;-25.6667;32;35.9216;2.43067;86.1027;-38.6704;88.3637;-0.445919;64;29.6667;56.5397;0.227881;
28;32;22;135;-175;8.02968;11.7389;16.6667;33.3333;38.3359;0.593501;91.596;-56.0635;101.698;-0.577304;116;21.3333;107.17;0.041439;
29;59;17;122;-186;25.3138;10.2225;64;29.6667;61.0357;0.272718;94.0828;-74.7641;114.883;-0.702214;166;2.66667;157.721;-0.0903258;
30;79;12;111;-193;42.8013;6.84135;116;21.3333;79.6063;0.144207;93.5499;-92.0483;126.367;-0.809562;200;-27;196.055;-0.225798;
31;94;0;71;-206;58.362;0.303006;166;2.66667;93.7817;-0.00597135;90.3588;-106.249;134.992;-0.899365;227.667;-63.3333;232.993;-0.351528;
32;111;-11;36;-214;69.4978;-9.97359;200;-27;111.382;-0.103975;81.9452;-118.562;140.123;-1.00122;250;-108;271.509;-0.477993;
33;123;-32;4;-221;78.6781;-22.8959;227.667;-63.3333;127.024;-0.259223;68.943;-128.336;142.27;-1.11548;267;-157.333;311.383;-0.593814;
34;134;-67;-14;-218;86.1027;-38.6704;250;-108;149.871;-0.467646;52.2389;-136.046;143.036;-1.24442;275;-212;350.984;-0.710415;
35;142;-92;-34;-214;91.596;-56.0635;267;-157.333;169.319;-0.578371;34.3908;-140.939;143.146;-1.37384;274.667;-263.333;386.196;-0.811918;
36;146;-122;-49;-212;94.0828;-74.7641;275;-212;190.454;-0.699081;16.1922;-144.021;143.796;-1.5025;267;-305.333;412.837;-0.895495;
37;145;-148;-67;-204;93.5499;-92.0483;274.667;-263.333;207.44;-0.798284;-1.2932;-145.687;145.33;-1.62362;243.333;-343.333;429.781;-0.993906;
38;135;-175;-83;-202;90.3588;-106.249;267;-305.333;221.33;-0.916054;-16.2512;-145.065;146.266;-1.72614;206.667;-374;438.065;-1.10246;
39;122;-186;-93;-201;81.9452;-118.562;243.333;-343.333;222.789;-0.992479;-29.2275;-143.322;147.135;-1.81523;159.667;-398.333;441.744;-1.22255;
40;111;-193;0;0;68.943;-128.336;206.667;-374;223.019;-1.05097;-40.1671;-140.98;147.934;-1.89088;110;-412.667;441.292;-1.33969;
41;71;-206;0;0;52.2389;-136.046;159.667;-398.333;218.35;-1.24067;-52.6021;-137.968;149.532;-1.97626;58;-422;441.629;-1.45944;
42;36;-214;0;0;34.3908;-140.939;110;-412.667;217.523;-1.40556;0;0;0;0;4.66667;-428.333;445.247;-1.58035;
43;4;-221;0;0;16.1922;-144.021;58;-422;221.592;-1.55374;0;0;0;0;-41.3333;-427.667;447.392;-1.68336;
44;-14;-218;0;0;-1.2932;-145.687;4.66667;-428.333;219.022;-1.63577;0;0;0;0;-81;-423.667;449.644;-1.77214;
45;-34;-214;0;0;-16.2512;-145.065;-41.3333;-427.667;217.272;-1.72895;0;0;0;0;-113.333;-417;450.788;-1.84544;
46;-49;-212;0;0;-29.2275;-143.322;-81;-423.667;218.184;-1.79834;0;0;0;0;-139.333;-411.333;453.164;-1.90409;
47;-67;-204;0;0;-40.1671;-140.98;-113.333;-417;215.321;-1.88829;0;0;0;0;-150.333;-408;453.759;-1.9294;
48;-83;-202;0;0;-48.9209;-139.047;-139.333;-411.333;218.989;-1.96061;0;0;0;0;0;0;0;0;
49;-93;-201;0;0;-52.6021;-137.968;-150.333;-408;222.073;-2.00399;0;0;0;0;0;0;0;0;
50;-92;-201;0;0;-58.7121;-136.771;-170.333;-403.667;221.655;-1.9999;0;0;0;0;0;0;0;0;
