time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-126;-59;-126;-59;-79.4093;-27.9275;-231.667;-77.3333;139.547;-2.70161;-79.4093;-27.9275;93.8931;-2.33931;-231.667;-77.3333;259.971;-2.4321;
2;-121;-49;-121;-49;-77.0892;-23.2873;-225;-64;130.947;-2.75447;-73.4609;-16.7761;81.8152;-2.38179;-225;-64;246.294;-2.45554;
3;-113;-33;-113;-33;-73.4609;-16.7761;-215.333;-47;118.089;-2.85452;-67.8617;-2.3054;68.1127;-2.47935;-215.333;-47;228.154;-2.48636;
4;-101;-9;-101;-9;-67.8617;-2.3054;-202.333;-10.3333;101.695;-3.04867;-59.004;20.9823;48.5581;-2.74864;-202.333;-10.3333;196.644;-2.59413;
5;-84;18;-84;18;-59.004;20.9823;-177.667;54.6667;86.0676;2.93608;-49.4811;47.3919;36.1883;2.9239;-177.667;54.6667;148.029;-2.88647;
6;-62;101;-62;101;-49.4811;47.3919;-150.667;128;118.275;2.12512;-39.9249;73.298;42.446;2.22347;-150.667;128;121.678;2.84144;
7;-52;136;-52;136;-39.9249;73.298;-122.667;201;145.287;1.93872;-31.1218;96.1097;59.027;1.86249;-122.667;201;140.22;2.25142;
8;-40;171;-40;171;-31.1218;96.1097;-96;268.667;175.25;1.80257;-23.665;115.426;76.4444;1.69563;-96;268.667;187.066;1.90619;
9;-29;186;-29;186;-23.665;115.426;-73;332;187.856;1.72717;-17.5264;128.178;88.6665;1.60892;-73;332;243.056;1.73016;
10;-21;194;-21;194;-17.5264;128.178;-54.6667;372.333;194.728;1.68017;-12.4701;137.441;97.8789;1.55366;-54.6667;372.333;281.039;1.64287;
11;-15;208;-15;208;-12.4701;137.441;-39.3333;401.667;208.124;1.64417;-6.25666;147.327;108.039;1.4977;-39.3333;401.667;309.682;1.58664;
12;-7;222;-7;222;-8.78663;143.377;-28;419.333;221.683;1.60354;-2.01009;137.405;98.5788;1.44736;-28;419.333;327.373;1.55116;
13;-6;224;-1;190;-6.25666;147.327;-20;431.333;223.652;1.59877;-0.190992;121.145;82.7543;1.40134;-20;431.333;339.616;1.5283;
14;-6;224;5;144;-4.66927;148.989;-14.6667;437.667;223.652;1.59877;1.69391;99.9051;62.3739;1.31402;-10;431.667;340.52;1.499;
15;-5;222;9;87;-3.35862;146.484;-10;431.667;221.626;1.59452;5.32321;68.9128;35.2097;0.984864;-6;405.667;314.929;1.4804;
16;-5;213;9;50;-2.01009;137.405;-6;405.667;212.629;1.59552;9.47814;35.3014;24.0087;-0.179007;-1;360;270.053;1.44669;
17;-1;190;27;-42;-0.190992;121.145;-1;360;189.568;1.57742;13.8173;2.09062;46.7671;-0.929861;4;302;213.464;1.38979;
18;5;144;31;-72;1.69391;99.9051;4;302;143.642;1.53777;17.991;-27.0901;74.0083;-1.12159;14.6667;214;131.486;1.18814;
19;9;87;36;-98;5.32321;68.9128;14.6667;214;87.0046;1.47013;21.7919;-50.1989;96.7015;-1.19001;26.6667;119;66.7858;0.415799;
