time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;54;128;54;128;25.2396;98.8364;69.3333;296;138.178;1.17535;25.2396;98.8364;88.0708;1.20172;69.3333;296;258.89;1.29421;
2;47;138;47;138;20.4373;102.876;55.6667;307.333;145.077;1.24649;14.5749;106.304;92.0606;1.33947;55.6667;307.333;266.556;1.35518;
3;27;156;27;156;14.5749;106.304;40.6667;315;157.711;1.40371;-8.72641;113.569;96.8979;1.59345;40.6667;315;271.326;1.41526;
4;6;172;6;172;6.49847;108.986;23.6667;317;171.594;1.54032;-27.5571;113.146;98.7147;1.78543;23.6667;317;271.208;1.47837;
5;-18;179;-18;179;-8.72641;113.569;-19.6667;330.667;179.499;1.67556;-46.5254;107.423;99.1507;1.98598;-19.6667;330.667;284.307;1.63522;
6;-45;178;-45;178;-27.5571;113.146;-74.6667;331;183.32;1.82315;-64.5761;95.2489;97.6713;2.20717;-74.6667;331;293.356;1.82335;
7;-76;169;-76;169;-46.5254;107.423;-129;317;185.178;1.99828;-79.3864;78.9724;95.8444;2.43432;-129;317;298.694;2.01232;
8;-118;139;-118;139;-64.5761;95.2489;-181;284;182.463;2.27961;-88.7621;59.9512;92.913;2.65734;-181;284;297.426;2.21927;
9;-136;114;-136;114;-79.3864;78.9724;-224.667;239.333;177.741;2.44885;-90.6131;39.9106;87.2271;2.87221;-224.667;239.333;294.747;2.43044;
10;-150;73;-150;73;-88.7621;59.9512;-254.333;185.667;167.303;2.6933;-82.9761;22.0923;76.6345;3.07112;-254.333;185.667;288.507;2.64001;
11;-149;45;-149;45;-90.6131;39.9106;-263.667;127;156.247;2.85269;-68.1153;8.34522;62.147;-3.00681;-263.667;127;274.246;2.84539;
12;-134;17;-134;17;-82.9761;22.0923;-244.333;74.6667;135.779;3.01966;-45.566;2.46622;41.547;-2.79202;-244.333;74.6667;244.546;3.02801;
13;-104;-7;-104;-7;-68.1153;8.34522;-205;32.6667;105.039;-3.07027;-20.7609;4.97374;18.4358;-2.45249;-205;32.6667;204.137;-3.07157;
14;-60;-18;-60;-18;-45.566;2.46622;-142.333;14;63.5208;-2.8463;3.41976;15.9819;9.9772;-0.0716368;-142.333;14;144.769;-2.91198;
15;-18;-12;-18;-12;-20.7609;4.97374;-73;18;22.5446;-2.55464;24.2491;33.8176;35.2223;0.507621;-73;18;77.2648;-2.75754;
16;38;17;38;17;3.41976;15.9819;-3.33333;45.3333;40.727;0.417512;40.0336;53.8129;59.5483;0.672964;-3.33333;45.3333;2.54791;-2.45445;
17;59;57;59;57;24.2491;33.8176;59.3333;92.6667;81.1445;0.770459;50.5186;71.9915;79.4502;0.769778;59.3333;92.6667;75.988;0.645548;
18;75;99;75;99;40.0336;53.8129;109;147.667;123.349;0.925072;55.0549;84.856;91.8625;0.836017;109;147.667;149.412;0.739729;
19;84;135;84;135;50.5186;71.9915;144.333;200.667;158.181;1.01672;50.8438;58.8974;71.2244;0.634173;144.333;200.667;211.794;0.812178;
20;89;147;89;147;55.0549;84.856;159.333;241;171.028;1.02877;44.8269;29.6846;52.9757;0.247704;159.333;241;251.951;0.879143;
21;88;147;83;138;56.6384;89.3664;165.667;258.333;170.515;1.0338;36.7622;-9.29064;50.4944;-0.540594;165.667;258.333;269.411;0.902075;
22;83;138;78;109;54.9863;81.5686;162;239.333;160.224;1.03188;28.5887;-50.4293;75.758;-1.08875;162;239.333;252.387;0.866793;
23;78;109;64;42;50.8438;58.8974;151;176.333;133.19;0.952267;21.3836;-89.1601;109.475;-1.31295;151;176.333;199.887;0.704016;
24;64;42;51;-54;44.8269;29.6846;134.333;98;75.6392;0.580983;16.0023;-120.663;139.195;-1.40819;134.333;98;144.982;0.35983;
25;51;-54;39;-88;36.7622;-9.29064;111.333;-10.6667;74.1053;-0.826031;12.6217;-143.325;161.163;-1.45167;111.333;-10.6667;126.571;-0.472606;
26;39;-88;19;-179;28.5887;-50.4293;88.3333;-127.667;96.3906;-1.16299;11.173;-160.835;178.412;-1.4714;88.3333;-127.667;196.307;-1.09626;
27;19;-179;14;-213;21.3836;-89.1601;67.3333;-242.667;180.409;-1.46958;11.912;-175.785;193.362;-1.47527;67.3333;-242.667;297.652;-1.3379;
28;14;-213;15;-236;16.0023;-120.663;51;-339.333;213.895;-1.50891;0;0;0;0;51;-339.333;389.816;-1.43606;
29;15;-236;15;-248;12.6217;-143.325;39.6667;-408.333;236.913;-1.5107;0;0;0;0;39.6667;-408.333;457.128;-1.48092;
30;15;-248;17;-261;11.173;-160.835;33.3333;-467.333;248.893;-1.5136;0;0;0;0;33.3333;-467.333;515.452;-1.50343;
31;17;-261;0;0;11.4131;-170.194;33.3333;-497.333;261.989;-1.50881;0;0;0;0;33.3333;-497.333;545.388;-1.50713;
32;20;-265;0;0;11.912;-175.785;34.6667;-515.333;266.181;-1.49849;0;0;0;0;34.6667;-515.333;563.436;-1.50681;
33;19;-269;0;0;12.0306;-178.707;35;-525;270.102;-1.50326;0;0;0;0;36.6667;-530.667;578.867;-1.50505;
34;18;-267;0;0;12.4269;-180.167;36.6667;-530.667;268.04;-1.50648;0;0;0;0;0;0;0;0;
35;16;-265;0;0;12.3158;-181.076;36.6667;-534;265.922;-1.5135;0;0;0;0;0;0;0;0;
