time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-114;163;-114;163;-66.3569;114.443;-189.333;339.333;198.906;2.18164;-66.3569;114.443;132.043;2.20925;-189.333;339.333;374.51;2.14564;
2;-110;163;-90;176;-59.9789;116.185;-170.667;344;196.639;2.16498;-49.7319;116.655;124.777;2.09142;-170.667;344;368.727;2.09625;
3;-90;176;-54;177;-49.7319;116.655;-142.667;344.333;197.658;2.04402;-35.1605;117.614;119.085;1.98105;-142.667;344.333;355.807;2.02765;
4;-54;177;-6;177;-35.1605;117.614;-109;345.333;185.018;1.86745;-11.722;119.821;113.978;1.78347;-109;345.333;343.225;1.93821;
5;-6;177;47;180;-11.722;119.821;-44.6667;352;177.041;1.60517;13.0722;122.284;113.877;1.56433;-44.6667;352;332.257;1.74918;
6;47;180;79;183;13.0722;122.284;25.3333;360.333;185.952;1.31574;36.5678;123.344;117.461;1.363;25.3333;360.333;335.5;1.53787;
7;79;183;100;188;36.5678;123.344;94.6667;363;199.232;1.16353;55.8042;124.309;123.783;1.21198;94.6667;363;347.411;1.33732;
8;100;188;118;184;55.8042;124.309;154;365.667;212.845;1.08216;69.2765;125.307;130.027;1.11752;154;365.667;368.189;1.18159;
9;118;184;-29;172;69.2765;125.307;197.333;369;218.487;1.00073;45.5568;119.972;116.404;1.28137;197.333;369;389.655;1.08177;
10;124;185;-33;145;60.864;124.365;172;366.333;222.612;0.980461;26.1594;112.061;104.569;1.43821;172;366.333;375.994;1.13795;
11;124;187;-39;121;45.5568;119.972;134.667;353.667;224.277;0.985425;5.36472;100.344;92.1981;1.64647;134.667;353.667;350.004;1.21969;
12;-29;172;-46;88;26.1594;112.061;88.3333;331.333;174.379;1.73837;-14.919;84.6552;80.9699;1.9141;88.3333;331.333;315.141;1.33362;
13;-33;145;-63;55;5.36472;100.344;33.6667;299.333;148.664;1.79522;-32.1484;67.6274;74.0642;2.21506;33.6667;299.333;275.002;1.50027;
14;-39;121;-69;42;-14.919;84.6552;-28.6667;256;127.095;1.88339;-37.1124;51.5478;65.6198;2.42424;-28.6667;256;234.945;1.75466;
15;-46;88;-70;31;-32.1484;67.6274;-93;207.667;99.2804;2.05352;-41.4039;38.4085;61.5453;2.63246;-93;207.667;211.831;2.10189;
16;-63;55;-43;29;-37.1124;51.5478;-106.667;160.667;83.6523;2.42513;-44.56;28.7381;60.4178;2.79844;-106.667;160.667;181.745;2.29898;
17;-69;42;-25;32;-41.4039;38.4085;-119;121.333;80.817;2.59603;-38.3665;19.0759;51.8116;2.93425;-119;121.333;164.447;2.51584;
18;-70;31;-4;33;-44.56;28.7381;-129;90.3333;76.6092;2.72591;-19.8359;20.5407;34.3823;2.78101;-129;90.3333;157.473;2.71388;
19;-70;27;17;33;-46.8895;22.6893;-137.667;69.6667;75.0831;2.77466;-6.64549;20.2798;22.3867;2.58273;-137.667;69.6667;158.379;2.85579;
