time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-106;-36;-106;-36;-62.916;-12.2292;-182.333;-31.6667;112.721;-2.81532;-62.916;-12.2292;64.3561;-2.86815;-182.333;-31.6667;187.027;-2.75893;
2;-97;-24;-97;-24;-60.1026;-8.35865;-174.333;-20.6667;100.708;-2.89964;-56.199;-3.23619;55.8809;-2.99095;-174.333;-20.6667;175.646;-2.80004;
3;-87;-10;-87;-10;-56.199;-3.23619;-164.333;-7.66667;88.3567;-3.0267;-42.4542;18.2579;43.5239;2.83568;-164.333;-7.66667;162.114;-2.85496;
4;-73;9;-73;9;-51.2792;3.87775;-154.333;7.33333;74.3056;3.02192;-31.9851;37.51;44.8361;2.33528;-154.333;7.33333;148.731;-2.93277;
5;-57;29;-57;29;-42.4542;18.2579;-129;49;64.5863;2.67817;-21.0267;58.1261;56.6524;1.93303;-129;49;120.654;3.05168;
6;-43;54;-43;54;-31.9851;37.51;-98.3333;105;69.4137;2.25316;-10.2466;78.357;73.7947;1.6971;-98.3333;105;111.7;2.50018;
7;-30;89;-30;89;-21.0267;58.1261;-66.3333;163.333;94.0484;1.90415;-0.791123;96.5504;91.4004;1.56905;-66.3333;163.333;137.742;2.00143;
8;-5;144;-5;144;-10.2466;78.357;-35;220.333;143.987;1.61091;6.99252;111.299;106.445;1.4961;-35;220.333;184.036;1.71346;
9;9;165;9;165;-0.791123;96.5504;-7.66667;273.333;165.076;1.52095;12.5798;121.531;117.165;1.45505;-7.66667;273.333;235.17;1.56584;
10;21;180;21;180;6.99252;111.299;15.6667;319.333;181.005;1.45882;19.6428;107.158;104.065;1.37159;15.6667;319.333;282.232;1.48388;
11;25;188;27;192;12.5798;121.531;34;354;189.426;1.44255;21.1519;89.89;87.5751;1.31565;34;354;318.725;1.436;
12;27;192;27;178;15.5043;126.486;44;370.333;193.655;1.43495;22.4984;66.2102;65.408;1.20413;44;370.333;336.342;1.41306;
13;25;193;26;163;16.8838;128.971;49.3333;379;194.386;1.44584;22.57;33.0905;36.5227;0.871066;49.3333;379;345.761;1.40176;
14;25;193;34;134;17.3807;128.532;51.3333;378.333;194.386;1.44584;21.437;-4.59139;24.4156;-0.410412;54;350.667;318.754;1.37238;
15;25;191;36;97;17.4742;125.463;51.6667;370;192.402;1.44455;18.8434;-43.724;52.7305;-1.18598;57.6667;318.667;288.275;1.33802;
16;27;178;37;47;18.3049;118.588;54;350.667;179.794;1.42441;15.6732;-81.6684;88.3959;-1.3816;61.6667;270;242.316;1.27558;
17;26;163;36;-11;19.6428;107.158;57.6667;318.667;164.813;1.41714;12.905;-113.805;119.759;-1.45484;65.3333;202.667;180.447;1.14723;
18;34;134;27;-107;21.1519;89.89;61.6667;270;137.933;1.32752;10.9961;-138.155;143.802;-1.48762;65.3333;107.667;101.641;0.752927;
19;36;97;19;-157;22.4984;66.2102;65.3333;202.667;103.077;1.22203;10.3239;-152.511;158.064;-1.4994;63;1;80.8789;-0.477472;
20;37;47;14;-199;22.57;33.0905;65.3333;107.667;59.2385;0.91281;10.9846;-165.057;170.625;-1.50079;56.3333;-110;161.864;-1.15644;
21;36;-11;11;-234;21.437;-4.59139;63;1;36.942;-0.30601;0;0;0;0;48;-220.333;264.674;-1.35438;
22;27;-107;17;-245;18.8434;-43.724;56.3333;-110;110.292;-1.33071;0;0;0;0;40.3333;-317;358.554;-1.43324;
23;19;-157;0;0;15.6732;-81.6684;48;-220.333;158.183;-1.45532;0;0;0;0;34;-395;435.279;-1.47223;
24;14;-199;0;0;12.905;-113.805;40.3333;-317;199.568;-1.50448;0;0;0;0;31;-441;480.82;-1.48786;
25;11;-234;0;0;10.9961;-138.155;34;-395;234.352;-1.52715;0;0;0;0;30.6667;-470.333;510.032;-1.49327;
26;14;-243;0;0;10.3239;-152.511;31;-441;243.488;-1.51645;0;0;0;0;31.6667;-485.667;525.397;-1.49364;
27;17;-245;0;0;10.5033;-161.024;30.6667;-470.333;245.665;-1.5047;0;0;0;0;0;0;0;0;
28;18;-245;0;0;10.9846;-165.057;31.6667;-485.667;245.734;-1.50064;0;0;0;0;0;0;0;0;
29;18;-245;0;0;11.2266;-165.57;32.6667;-488;245.734;-1.50064;0;0;0;0;0;0;0;0;
30;17;-245;0;0;11.4906;-165.654;34;-488.667;245.665;-1.5047;0;0;0;0;0;0;0;0;
31;14;-241;0;0;11.4239;-165.625;34;-488.667;241.491;-1.516;0;0;0;0;0;0;0;0;
