time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-106;170;-106;170;-64.2675;116.838;-184.667;345;200.17;2.13338;-64.2675;116.838;134.965;2.15817;-184.667;345;379.66;2.11053;
2;-104;172;-90;173;-59.2975;117.191;-170;346;200.814;2.11965;-50.9613;117.401;128.565;2.06948;-170;346;373.21;2.07544;
3;-90;173;-60;175;-50.9613;117.401;-147;346.333;194.762;2.0556;-37.0936;117.69;122.806;1.96901;-147;346.333;362.949;2.01949;
4;-60;175;-21;174;-37.0936;117.69;-113;346.667;184.607;1.90621;-15.2554;118.647;117.029;1.79293;-113;346.667;349.857;1.9314;
5;-21;174;42;176;-15.2554;118.647;-53.3333;349.667;174.681;1.69573;8.38131;119.672;115.198;1.58943;-53.3333;349.667;336.456;1.76151;
6;42;176;73;179;8.38131;119.672;12.3333;352.667;180.103;1.3398;31.2209;120.948;118.279;1.39494;12.3333;352.667;333.361;1.56513;
7;73;179;93;181;31.2209;120.948;78.6667;356.333;192.394;1.18592;49.7534;122.207;124.078;1.24914;78.6667;356.333;343.858;1.37107;
8;93;181;109;184;49.7534;122.207;135.333;359.667;202.539;1.09799;61.7338;123.039;129.132;1.16305;135.333;359.667;362.545;1.21911;
9;109;184;99;181;61.7338;123.039;175.333;362;212.886;1.03746;48.3848;122.968;124.376;1.26151;175.333;362;380.295;1.12233;
10;110;185;-77;176;48.3848;122.968;135.667;362;214.256;1.03581;28.2248;122.095;118.925;1.42143;135.667;362;364.851;1.22046;
11;99;181;-83;149;28.2248;122.095;85.6667;360;205.341;1.07197;4.19459;118.342;114.025;1.62636;85.6667;360;348.894;1.35349;
12;-77;176;-85;129;4.19459;118.342;27;349.333;191.792;1.98829;-20.0036;111.82;111.585;1.84794;27;349.333;330.437;1.52067;
13;-77;173;-87;109;-20.0036;111.82;-37.6667;331;189.054;1.99472;-40.8942;102.751;110.899;2.05294;-37.6667;331;315.38;1.72394;
14;-83;149;-88;82;-40.8942;102.751;-103.333;305.667;170.339;2.08491;-56.4686;90.9582;109.383;2.23;-103.333;305.667;308.131;1.949;
15;-85;129;-84;66;-56.4686;90.9582;-165.667;272.667;154.342;2.15998;-57.3249;77.8849;99.9513;2.317;-165.667;272.667;308.552;2.17824;
16;-87;109;-80;56;-57.3249;77.8849;-168;236;139.413;2.25176;-57.3708;64.9551;90.9164;2.41407;-168;236;280.707;2.25971;
17;-88;82;-66;61;-57.3708;64.9551;-168.667;198;120.384;2.39995;-56.8165;54.4881;83.873;2.50299;-168.667;198;253.003;2.35737;
18;-84;66;-48;60;-56.8165;54.4881;-167.667;167;107.013;2.48505;-54.862;42.3213;75.5429;2.61713;-167.667;167;231.378;2.4493;
19;-79;59;-13;57;-55.9355;46.9984;-165.667;143.667;98.8116;2.51028;-40.3113;40.5502;62.3271;2.52469;-165.667;143.667;215.591;2.52677;
20;-80;56;15;52;-54.862;42.3213;-162.667;127.333;97.8946;2.54105;-29.001;39.6945;52.9304;2.41404;-162.667;127.333;204.05;2.58371;
21;-79;59;49;45;-53.5545;40.5393;-158.333;120.333;98.8116;2.51028;-13.7394;37.8761;41.2709;2.19937;-152.333;118.667;190.704;2.59358;
22;-78;60;79;31;-51.6632;40.2914;-152.333;118.667;98.6044;2.49611;4.50092;34.356;30.4647;1.76993;-142;119;182.146;2.56246;
23;-75;61;107;5;-48.0638;40.5212;-142;119;96.8446;2.46922;24.4786;27.8664;27.22;1.03267;-119.667;119.333;164.114;2.4862;
24;-66;61;136;-41;-40.3113;40.5502;-119.667;119.333;89.9783;2.40688;45.1598;16.1809;36.5512;0.325472;-88.3333;117;138.925;2.36174;
25;-48;60;151;-62;-29.001;39.6945;-88.3333;117;76.7911;2.25887;63.7811;1.79091;53.3222;-0.050704;-46;112;108.523;2.11778;
