time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-159;134;-159;134;-58.3015;95.1815;-154;282;207.613;2.44414;-58.3015;95.1815;114.125;2.16123;-154;282;316.875;2.11831;
2;-118;139;-118;139;-42.5513;96.2531;-110.333;285;181.916;2.27756;-42.5513;96.2531;107.124;2.03317;-110.333;285;299.238;1.98813;
3;-40;143;-40;143;-27.2755;98.0429;-74.6667;289.667;147.891;1.8456;-27.2755;98.0429;102.933;1.89213;-74.6667;289.667;291.099;1.86934;
4;13;148;13;148;-10.1484;100.385;-47.3333;294.667;147.903;1.48368;-10.1484;100.385;101.183;1.72341;-47.3333;294.667;289.158;1.77376;
5;67;157;67;157;19.5799;104.008;39.6667;305;170.042;1.16664;19.5799;104.008;104.618;1.43324;39.6667;305;294.956;1.4733;
6;95;163;95;163;42.4857;106.938;111.667;313.333;188.029;1.04195;42.4857;106.938;112.884;1.23449;111.667;313.333;318.245;1.2488;
7;102;165;88;155;56.1411;108.982;156.667;319.667;193.353;1.0159;56.1411;108.982;119.943;1.13247;156.667;319.667;340.93;1.12918;
8;98;164;62;131;62.704;109.468;181.667;322;190.418;1.03099;54.5866;98.9961;110.278;1.1068;181.667;322;354.383;1.06818;
9;95;162;42;101;61.1565;106.337;180;313.333;187.166;1.03925;42.9378;87.4491;94.8837;1.16215;162.333;292.667;319.377;1.07699;
10;88;155;3;69;54.5866;98.9961;162.333;292.667;177.602;1.05325;27.9197;71.2492;74.4133;1.26101;129.333;260.667;275.908;1.12735;
11;62;131;-27;29;42.9378;87.4491;129.333;260.667;144.28;1.12762;8.63829;52.0865;51.8203;1.50506;87.6667;215.667;218.155;1.21147;
12;42;101;-69;1;27.9197;71.2492;87.6667;215.667;108.727;1.1755;-12.8552;32.4921;36.8583;2.08378;33;162;152.161;1.4254;
13;3;69;-98;-14;8.63829;52.0865;33;162;68.4023;1.52885;-31.4153;16.0228;39.8489;2.73814;-29;105.667;102.343;1.97185;
14;-27;29;-83;-8;-12.8552;32.4921;-29;105.667;39.2352;2.33438;-46.4306;3.87847;51.7832;3.07395;-81.6667;57.3333;103.365;2.68159;
15;-69;1;-35;6;-31.4153;16.0228;-81.6667;57.3333;69.1324;3.13664;-56.5596;-4.07113;61.9537;-3.06971;-127;19.6667;138.199;3.08206;
16;-98;-14;28;6;-46.4306;3.87847;-127;19.6667;99.2203;-2.99332;-42.1616;-3.7125;47.572;-3.0555;-159.667;-7.66667;171.687;-3.03005;
17;-96;-14;55;-2;-56.5596;-4.07113;-159.667;-7.66667;97.2427;-2.99028;-23.4141;-2.01883;28.7483;-3.05812;-178.333;-20;191.881;-2.97698;
18;-94;-12;94;-21;-61.3656;-7.25418;-178.333;-20;94.9788;-3.00792;-3.97864;-0.812304;9.28939;-3.01309;-167;-18.3333;180.428;-2.97579;
19;-95;-13;105;-38;-56.7524;-6.2257;-167;-18.3333;96.107;-2.999;17.846;-2.00528;12.8351;-0.186779;-125;-11.6667;137.904;-2.97321;
20;-83;-8;112;-56;-42.1616;-3.7125;-125;-11.6667;83.5812;-3.03782;37.9284;-6.08274;33.3265;-0.195101;-74.6667;-7.66667;87.7273;-2.92198;
21;-35;6;115;-84;-23.4141;-2.01883;-74.6667;-7.66667;35.5354;2.99069;53.1715;-13.5164;49.9104;-0.282118;-23.6667;-4.33333;38.0461;-2.71398;
22;28;6;116;-109;-3.97864;-0.812304;-23.6667;-4.33333;28.3758;0.189393;62.8407;-24.0583;62.5752;-0.401188;39.3333;-7;33.8467;-0.576318;
23;55;-2;105;-132;17.846;-2.00528;39.3333;-7;54.9328;-0.0484034;69.6887;-36.7979;74.4073;-0.52317;102;-17;95.3861;-0.30281;
24;59;-2;66;-149;37.9284;-6.08274;102;-17;58.9284;-0.0451191;73.917;-51.7223;86.2078;-0.64896;151;-37.6667;148.408;-0.337278;
25;94;-21;41;-163;53.1715;-13.5164;151;-37.6667;96.3345;-0.226758;70.5234;-66.5604;93.5065;-0.79787;180;-67.6667;186.642;-0.437709;
26;105;-38;-1;-170;62.8407;-24.0583;180;-67.6667;111.767;-0.353176;62.5024;-80.8264;99.3672;-0.956566;200.333;-103.333;221.447;-0.544873;
27;112;-56;-50;-170;69.6887;-36.7979;200.333;-103.333;125.398;-0.468809;48.6638;-93.4073;103.353;-1.13712;215.667;-146.667;258.663;-0.657656;
28;115;-84;-120;-170;73.917;-51.7223;215.667;-146.667;142.694;-0.635128;28.8416;-102.754;105.799;-1.34577;206.333;-189.333;280.152;-0.799024;
29;116;-109;-154;-173;70.5234;-66.5604;206.333;-189.333;159.532;-0.757867;1.45378;-109.111;109.554;-1.60531;185;-231;298.448;-0.94817;
30;105;-132;0;0;62.5024;-80.8264;185;-231;169.102;-0.901864;-28.5793;-113.173;118.479;-1.86022;147.333;-269;311.847;-1.11817;
31;66;-149;0;0;48.6638;-93.4073;147.333;-269;163.512;-1.15618;-55.4565;-115.531;130.837;-2.05315;92.3333;-297.667;319.644;-1.31337;
32;41;-163;0;0;28.8416;-102.754;92.3333;-297.667;168.684;-1.32608;-77.824;-116.621;143.483;-2.18814;13.6667;-318;329.456;-1.56256;
33;-1;-170;0;0;1.45378;-109.111;13.6667;-318;170.662;-1.57743;-89.9877;-116.705;150.916;-2.25358;-72.6667;-331.667;353.154;-1.80985;
34;-50;-170;0;0;-28.5793;-113.173;-72.6667;-331.667;177.869;-1.85651;0;0;0;0;-148;-340;385.719;-1.99555;
35;-120;-170;0;0;-55.4565;-115.531;-148;-340;208.7;-2.18416;0;0;0;0;-214;-343.667;420.367;-2.13547;
36;-154;-173;0;0;-77.824;-116.621;-214;-343.667;232.193;-2.2967;0;0;0;0;-253.667;-343.667;442.863;-2.2112;
37;-160;-174;0;0;-89.9877;-116.705;-253.667;-343.667;236.955;-2.31283;0;0;0;0;0;0;0;0;
38;-157;-174;0;0;-103.608;-117.47;-301.667;-346;234.938;-2.30342;0;0;0;0;0;0;0;0;
