time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-141;152;-141;152;-77.5445;102.408;-220.667;302;207.471;2.32271;-77.5445;102.408;126.162;2.34193;-220.667;302;349.708;2.33032;
2;-128;151;-128;151;-70.0083;102.488;-199;302.333;198.058;2.27821;-60.0023;102.906;115.023;2.2293;-199;302.333;335.41;2.28278;
3;-101;150;-101;150;-60.0023;102.906;-173;303.667;180.846;2.1681;-44.5064;102.979;106.311;2.11334;-173;303.667;320.093;2.21852;
4;-63;152;-63;152;-44.5064;102.979;-138;303.667;164.382;1.9688;-19.8577;102.951;95.9099;1.89158;-138;303.667;300.275;2.12543;
5;-23;154;-23;154;-19.8577;102.951;-69.3333;303.333;155.353;1.72402;4.53241;102.943;91.1974;1.635;-69.3333;303.333;270.172;1.90832;
6;42;152;42;152;4.53241;102.943;0;303.333;157.058;1.30478;25.0853;103.039;92.2842;1.41081;0;303.333;255.722;1.64962;
7;65;151;65;151;25.0853;103.039;60.6667;304;163.687;1.16717;40.0337;102.988;95.7599;1.25599;60.6667;304;258.788;1.41353;
8;80;151;80;151;40.0337;102.988;108;304;170.138;1.086;28.4617;85.3787;75.6372;1.32945;108;304;270.275;1.23969;
9;81;152;43;123;48.855;102.64;140;302.667;171.49;1.08356;11.038;74.1133;62.183;1.56027;140;302.667;281.099;1.13027;
10;79;152;11;104;48.2179;99.5584;140.333;293;170.562;1.09392;-9.32851;60.8569;52.7452;1.95382;122.333;277.333;250.704;1.15092;
11;73;150;-26;81;41.3035;93.9793;122.333;277.333;166.09;1.12049;-29.9756;47.07;53.5111;2.42527;87;254;216.194;1.25636;
12;43;123;-63;60;28.4617;85.3787;87;254;129.625;1.23847;-47.4267;35.1934;62.3142;2.75907;39;223.333;175.942;1.46337;
13;11;104;-92;40;11.038;74.1133;39;223.333;104.043;1.47174;-60.6225;25.8319;72.3537;2.9483;-18;186;142.782;1.84117;
14;-26;81;-107;27;-9.32851;60.8569;-18;186;84.8475;1.89106;-69.2467;19.4086;79.9805;3.048;-78;145;137.699;2.36411;
15;-63;60;-112;18;-29.9756;47.07;-78;145;87.197;2.39008;-59.1027;18.4306;69.7895;3.04836;-129.667;110;161.971;2.75149;
16;-92;40;-102;27;-47.4267;35.1934;-129.667;110;100.788;2.73852;-42.7887;21.1116;53.9588;2.97067;-170.667;81.6667;193.679;2.969;
17;-107;27;-70;32;-60.6225;25.8319;-170.667;81.6667;110.931;2.90006;-21.724;23.2787;34.0532;2.80194;-199.333;61.3333;219.849;3.08276;
18;-112;18;-17;40;-69.2467;19.4086;-199.333;61.3333;114.067;2.98727;2.7698;24.2568;14.4856;2.12425;-215.333;49;235.469;3.13907;
19;-112;19;22;41;-73.7055;15.8572;-215.333;49;114.225;2.97862;29.0833;23.5257;22.0011;0.554928;-174.667;53.6667;194.873;3.11459;
20;-112;20;60;38;-74.3636;14.9124;-218.667;44.6667;114.391;2.96999;53.9039;20.0533;44.2711;0.184451;-130;61;150.662;3.0579;
21;-111;23;95;32;-70.0943;15.8533;-206.333;46.3333;113.961;2.94255;74.8758;12.2977;64.493;0.00564382;-72.6667;67;94.6464;2.94384;
22;-102;27;130;23;-59.1027;18.4306;-174.667;53.6667;106.083;2.88879;91.7006;0.903382;82.0615;-0.134823;-4;70;32.3857;2.41169;
23;-70;32;154;5;-42.7887;21.1116;-130;61;77.4236;2.72212;103.155;-13.9811;96.3228;-0.272397;73.3333;68.6667;56.926;0.363902;
24;-17;40;170;-26;-21.724;23.2787;-72.6667;67;43.3194;1.99199;108.387;-32.558;107.63;-0.426158;148;59.6667;128.36;0.0878449;
25;22;41;174;-55;2.7698;24.2568;-4;70;45.7839;1.08718;106.266;-52.4628;115.501;-0.591423;210.333;37.6667;190.501;-0.0564009;
26;60;38;167;-87;29.0833;23.5257;73.3333;68.6667;70.1707;0.564373;94.3593;-71.3081;118.242;-0.78101;261;5.66667;244.627;-0.175611;
27;95;32;150;-126;53.9039;20.0533;148;59.6667;99.4221;0.32274;72.9622;-87.8865;117.814;-1.01082;296.667;-36;289.126;-0.296247;
28;130;23;120;-148;74.8758;12.2977;210.333;37.6667;131.238;0.172553;47.1711;-101.384;119.139;-1.25689;315;-88.6667;325.168;-0.435146;
29;154;5;57;-160;91.7006;0.903382;261;5.66667;153.356;0.0295652;22.1757;-111.104;123.602;-1.47525;311.667;-145.667;350.221;-0.587332;
30;170;-26;-8;-174;103.155;-13.9811;296.667;-36;171.345;-0.155085;0.656409;-116.841;129.142;-1.64619;279.333;-200.667;359.473;-0.765478;
31;174;-55;-37;-180;108.387;-32.558;315;-88.6667;181.949;-0.309777;-15.4926;-120.188;134.632;-1.7642;220;-250;359.154;-0.980644;
32;167;-87;0;0;106.266;-52.4628;311.667;-145.667;187.889;-0.484225;-26.7185;-122.333;139.299;-1.8404;149.667;-291.667;363.906;-1.20687;
33;150;-126;0;0;94.3593;-71.3081;279.333;-200.667;195.655;-0.702824;0;0;0;0;81;-323;376.36;-1.40836;
34;120;-148;0;0;72.9622;-87.8865;220;-250;190.453;-0.893942;0;0;0;0;17.6667;-341.333;389.747;-1.57713;
35;57;-160;0;0;47.1711;-101.384;149.667;-291.667;170.053;-1.23342;0;0;0;0;-36;-352.333;404.651;-1.70997;
36;-8;-174;0;0;22.1757;-111.104;81;-323;174.684;-1.62068;0;0;0;0;-68.6667;-359;416.971;-1.78541;
37;-37;-180;0;0;0.656409;-116.841;17.6667;-341.333;184.365;-1.7768;0;0;0;0;-78.6667;-360.667;420.835;-1.80778;
38;-39;-181;0;0;-15.4926;-120.188;-36;-352.333;185.761;-1.78623;0;0;0;0;0;0;0;0;
39;-40;-181;0;0;-24.3337;-121.975;-68.6667;-359;185.977;-1.79149;0;0;0;0;0;0;0;0;
40;-41;-181;0;0;-26.7185;-122.333;-78.3333;-360.667;186.199;-1.79673;0;0;0;0;0;0;0;0;
41;-41;-180;0;0;-26.7154;-122.262;-78.6667;-360.667;185.224;-1.79794;0;0;0;0;0;0;0;0;
42;-37;-179;0;0;-26.6029;-122.235;-78.6667;-360.667;183.386;-1.77791;0;0;0;0;0;0;0;0;
43;-38;-180;0;0;-26.6522;-122.155;-79;-360.333;184.572;-1.7821;0;0;0;0;0;0;0;0;
44;-39;-181;0;0;-26.3107;-121.995;-77.6667;-359.667;185.761;-1.78623;0;0;0;0;0;0;0;0;
45;-41;-180;0;0;-26.3412;-122.245;-77.3333;-360.333;185.224;-1.79794;0;0;0;0;0;0;0;0;
