time;row_1;row_2;
     1;    1.5974;   -1.3047;
     2;    1.5800;   -1.2995;
     3;    1.5941;   -1.3132;
     4;    1.6081;   -1.3239;
     5;    1.5998;   -1.3370;
     6;    1.6186;   -1.3398;
     7;    1.6292;   -1.3218;
     8;    1.6203;   -1.3182;
     9;    1.6324;   -1.3075;
    10;    1.6337;   -1.3033;
    11;    1.6145;   -1.2889;
    12;    1.6097;   -1.2945;
    13;    1.6139;   -1.2960;
    14;    1.6054;   -1.3077;
    15;    1.6080;   -1.3017;
    16;    1.6014;   -1.3195;
    17;    1.5899;   -1.3076;
    18;    1.5712;   -1.2880;
    19;    1.5608;   -1.2854;
    20;    1.5525;   -1.2986;
    21;    1.5538;   -1.2889;
    22;    1.5723;   -1.2958;
    23;    1.5583;   -1.3087;
    24;    1.5761;   -1.2924;
    25;    1.5851;   -1.2743;
    26;    1.5997;   -1.2851;
    27;    1.5935;   -1.2680;
    28;    1.6100;   -1.2790;
    29;    1.6170;   -1.2780;
    30;    1.6059;   -1.2854;
    31;    1.5909;   -1.2688;
    32;    1.5804;   -1.2766;
    33;    1.5887;   -1.2787;
    34;    1.6003;   -1.2978;
    35;    1.6188;   -1.3056;
    36;    1.5998;   -1.3117;
    37;    1.6119;   -1.3231;
    38;    1.6155;   -1.3339;
    39;    1.6190;   -1.3157;
    40;    1.6346;   -1.3125;
    41;    1.6179;   -1.3286;
    42;    1.6107;   -1.3153;
    43;    1.5915;   -1.3108;
    44;    1.6055;   -1.3044;
    45;    1.5977;   -1.3203;
    46;    1.5779;   -1.3041;
    47;    1.5972;   -1.3188;
    48;    1.5978;   -1.3291;
    49;    1.5812;   -1.3128;
    50;    1.5727;   -1.3304;
    51;    1.5865;   -1.3342;
    52;    1.5701;   -1.3414;
    53;    1.5525;   -1.3522;
    54;    1.5609;   -1.3651;
    55;    1.5791;   -1.3555;
    56;    1.5935;   -1.3710;
    57;    1.5770;   -1.3510;
    58;    1.5767;   -1.3520;
    59;    1.5782;   -1.3560;
    60;    1.5782;   -1.3757;
    61;    1.5712;   -1.3716;
    62;    1.5675;   -1.3602;
    63;    1.5583;   -1.3707;
    64;    1.5761;   -1.3844;
    65;    1.5620;   -1.3763;
    66;    1.5458;   -1.3785;
    67;    1.5354;   -1.3965;
    68;    1.5228;   -1.3924;
    69;    1.5038;   -1.3944;
    70;    1.5043;   -1.3794;
    71;    1.5237;   -1.3867;
    72;    1.5337;   -1.3903;
    73;    0.5937;    1.2808;
    74;    0.2901;    0.7173;
    75;    0.1918;    0.2388;
    76;    0.1404;   -0.1540;
    77;    0.1067;   -0.4596;
    78;    0.0808;   -0.6783;
    79;    0.0591;   -0.8096;
    80;    0.0393;   -0.8532;
    81;    0.0189;   -0.8090;
    82;   -0.0026;   -0.6771;
    83;   -0.0287;   -0.4578;
    84;   -0.0626;   -0.1517;
    85;   -0.1142;    0.2411;
    86;   -0.2131;    0.7192;
    87;   -0.5165;    1.2826;
    88;    1.5577;   -1.3242;
    89;    1.5610;   -1.3394;
    90;    1.5706;   -1.3411;
    91;    1.5783;   -1.3478;
    92;    1.5590;   -1.3535;
    93;    1.5729;   -1.3384;
    94;    1.5909;   -1.3542;
    95;    1.5815;   -1.3717;
    96;    1.5768;   -1.3874;
    97;    1.5579;   -1.4030;
    98;    1.5618;   -1.4226;
    99;    1.5788;   -1.4387;
   100;    1.5927;   -1.4420;
   101;    1.6126;   -1.4288;
   102;    1.6278;   -1.4355;
   103;    1.6094;   -1.4324;
   104;    1.6181;   -1.4260;
   105;    1.6288;   -1.4333;
   106;    1.6342;   -1.4181;
   107;    1.6332;   -1.4336;
   108;    1.6526;   -1.4257;
   109;    1.6548;   -1.4325;
   110;    1.6552;   -1.4314;
   111;    1.6693;   -1.4455;
   112;    1.6543;   -1.4567;
   113;    1.6559;   -1.4408;
   114;    1.6706;   -1.4433;
   115;    1.6894;   -1.4239;
   116;    1.6905;   -1.4322;
   117;    1.6923;   -1.4305;
   118;    1.7038;   -1.4218;
   119;    1.7214;   -1.4382;
   120;    1.7321;   -1.4298;
   121;    1.7398;   -1.4497;
   122;    1.7535;   -1.4519;
   123;    1.7590;   -1.4671;
   124;    1.7451;   -1.4866;
   125;    1.7500;   -1.4859;
   126;    1.7594;   -1.4719;
   127;    1.7604;   -1.4539;
   128;    1.7493;   -1.4379;
   129;    1.7512;   -1.4251;
   130;    1.7641;   -1.4060;
   131;    1.7755;   -1.4027;
   132;    1.7863;   -1.4184;
   133;    1.8015;   -1.4016;
   134;    1.7887;   -1.4107;
   135;    1.7934;   -1.4203;
   136;    1.8089;   -1.4106;
   137;    1.7920;   -1.4129;
   138;    1.7934;   -1.4139;
   139;    1.8054;   -1.4205;
   140;    1.8090;   -1.4127;
   141;    1.8133;   -1.4025;
   142;    1.8143;   -1.4114;
   143;    1.7984;   -1.3968;
   144;    1.8129;   -1.3841;
   145;    1.8272;   -1.3937;
   146;    1.8360;   -1.4095;
   147;    1.8204;   -1.3895;
   148;    1.8150;   -1.3927;
   149;    1.8180;   -1.4117;
   150;    1.8225;   -1.4286;
