time;row_1;row_2;
     1;    0.6233;   -1.8246;
     2;    0.6155;   -1.8210;
     3;    0.6193;   -1.8212;
     4;    0.6272;   -1.8395;
     5;    0.6199;   -1.8592;
     6;    0.6369;   -1.8605;
     7;    0.6520;   -1.8673;
     8;    0.6440;   -1.8797;
     9;    0.6241;   -1.8980;
    10;    0.6210;   -1.9102;
    11;    0.6205;   -1.9248;
    12;    0.6041;   -1.9285;
    13;    0.5938;   -1.9468;
    14;    0.5931;   -1.9484;
    15;    0.5938;   -1.9508;
    16;    0.5855;   -1.9368;
    17;    0.5996;   -1.9472;
    18;    0.6030;   -1.9336;
    19;    0.6195;   -1.9254;
    20;    0.6063;   -1.9263;
    21;    0.6191;   -1.9064;
    22;    0.6132;   -1.9139;
    23;    0.6264;   -1.9321;
    24;    0.6210;   -1.9155;
    25;    0.6111;   -1.9095;
    26;    0.6144;   -1.9243;
    27;    0.6233;   -1.9197;
    28;    0.6151;   -1.9065;
    29;    0.6339;   -1.9095;
    30;    0.6413;   -1.9120;
    31;    0.6524;   -1.9228;
    32;    0.6492;   -1.9191;
    33;    0.6360;   -1.9108;
    34;    0.6168;   -1.9206;
    35;    0.6364;   -1.9158;
    36;    0.6256;   -1.9087;
    37;    0.6366;   -1.9262;
    38;    0.6418;   -1.9209;
    39;    0.6536;   -1.9247;
    40;    0.6581;   -1.9265;
    41;    0.6392;   -1.9247;
    42;    0.6275;   -1.9445;
    43;    0.6437;   -1.9513;
    44;    0.6571;   -1.9644;
    45;    0.6554;   -1.9630;
    46;    0.6479;   -1.9595;
    47;    0.6555;   -1.9611;
    48;    0.6548;   -1.9415;
    49;    0.6470;   -1.9348;
    50;    0.6659;   -1.9399;
    51;    0.6524;   -1.9434;
    52;    0.6486;   -1.9631;
    53;    0.6329;   -1.9635;
    54;    0.5926;    1.2855;
    55;    0.2835;    0.7529;
    56;    0.1813;    0.2942;
    57;    0.1277;   -0.0893;
    58;    0.0928;   -0.3968;
    59;    0.0665;   -0.6277;
    60;    0.0450;   -0.7812;
    61;    0.0251;   -0.8584;
    62;    0.0069;   -0.8581;
    63;   -0.0128;   -0.7810;
    64;   -0.0340;   -0.6268;
    65;   -0.0599;   -0.3960;
    66;   -0.0953;   -0.0889;
    67;   -0.1490;    0.2940;
    68;   -0.2509;    0.7522;
    69;   -0.5597;    1.2849;
    70;    0.6816;   -1.9782;
    71;    0.6812;   -1.9971;
    72;    0.6793;   -1.9921;
    73;    0.6917;   -1.9787;
    74;    0.6753;   -1.9910;
    75;    0.6839;   -1.9748;
    76;    0.6880;   -1.9619;
    77;    0.6708;   -1.9816;
    78;    0.6676;   -1.9831;
    79;    0.6827;   -1.9996;
    80;    0.7009;   -1.9998;
    81;    0.6873;   -1.9857;
    82;    0.6991;   -1.9821;
    83;    0.6912;   -1.9845;
    84;    0.7016;   -1.9678;
    85;    0.6831;   -1.9852;
    86;    0.7001;   -1.9665;
    87;    0.6913;   -1.9507;
    88;    0.6826;   -1.9308;
    89;    0.6782;   -1.9463;
    90;    0.6849;   -1.9264;
    91;    0.7004;   -1.9375;
    92;    0.7158;   -1.9290;
    93;    0.7097;   -1.9360;
    94;    0.7211;   -1.9335;
    95;    0.7306;   -1.9287;
    96;    0.7276;   -1.9247;
    97;    0.7187;   -1.9114;
    98;    0.7293;   -1.9043;
    99;    0.7359;   -1.8971;
   100;    0.7399;   -1.8998;
   101;    0.7526;   -1.9051;
   102;    0.7614;   -1.9143;
   103;    0.7464;   -1.9068;
   104;    0.7501;   -1.9047;
   105;    0.7395;   -1.9084;
   106;    0.7320;   -1.9173;
   107;    0.7247;   -1.9027;
   108;    0.7206;   -1.8996;
   109;    0.7044;   -1.8968;
   110;    0.7142;   -1.8788;
   111;    0.7331;   -1.8784;
   112;    0.7196;   -1.8947;
   113;    0.7344;   -1.8771;
   114;    0.7271;   -1.8813;
   115;    0.7264;   -1.8999;
   116;    0.7151;   -1.8903;
   117;    0.6977;   -1.9048;
   118;    0.6923;   -1.9182;
   119;    0.6726;   -1.9171;
   120;    0.6852;   -1.9181;
   121;    0.6749;   -1.9223;
   122;    0.6788;   -1.9392;
   123;    0.6702;   -1.9228;
   124;    0.6510;   -1.9292;
   125;    0.6616;   -1.9299;
   126;    0.6711;   -1.9149;
   127;    0.6760;   -1.9269;
   128;    0.6758;   -1.9310;
   129;    0.6843;   -1.9500;
   130;    0.6764;   -1.9583;
   131;    0.6765;   -1.9707;
   132;    0.6891;   -1.9715;
   133;    0.6955;   -1.9695;
   134;    0.7047;   -1.9858;
   135;    0.7120;   -1.9881;
   136;    0.7273;   -1.9911;
   137;    0.7460;   -1.9945;
   138;    0.7292;   -2.0072;
   139;    0.7392;   -1.9952;
   140;    0.7436;   -1.9822;
   141;    0.7441;   -1.9832;
   142;    0.7596;   -1.9831;
   143;    0.7766;   -1.9995;
   144;    0.7593;   -1.9824;
   145;    0.7756;   -1.9990;
   146;    0.7786;   -1.9836;
   147;    0.7911;   -1.9643;
   148;    0.8096;   -1.9616;
   149;    0.8274;   -1.9780;
   150;    0.8319;   -1.9707;
