time;row_1;row_2;
     1;    0.5631;   -1.6629;
     2;    0.5483;   -1.6594;
     3;    0.5565;   -1.6592;
     4;    0.5586;   -1.6707;
     5;    0.5723;   -1.6564;
     6;    0.5914;   -1.6458;
     7;    0.5993;   -1.6435;
     8;    0.5970;   -1.6531;
     9;    0.5958;   -1.6408;
    10;    0.5763;   -1.6377;
    11;    0.5726;   -1.6310;
    12;    0.5781;   -1.6318;
    13;    0.5779;   -1.6273;
    14;    0.5625;   -1.6220;
    15;    0.5629;   -1.6315;
    16;    0.5626;   -1.6209;
    17;    0.5646;   -1.6058;
    18;    0.5483;   -1.5916;
    19;    0.5416;   -1.5912;
    20;    0.5269;   -1.5773;
    21;    0.5427;   -1.5800;
    22;    0.5315;   -1.5804;
    23;    0.5461;   -1.5848;
    24;    0.5543;   -1.5718;
    25;    0.5626;   -1.5825;
    26;    0.5556;   -1.5944;
    27;    0.5754;   -1.6045;
    28;    0.5913;   -1.6005;
    29;    0.5760;   -1.5903;
    30;    0.5807;   -1.6031;
    31;    0.5879;   -1.6103;
    32;    0.5682;   -1.6244;
    33;    0.5574;   -1.6053;
    34;    0.5416;   -1.6023;
    35;    0.5443;   -1.6007;
    36;    0.5610;   -1.6080;
    37;    0.5683;   -1.5971;
    38;    0.5677;   -1.5773;
    39;    0.5849;   -1.5770;
    40;    0.5907;   -1.5746;
    41;    0.5921;   -1.5910;
    42;    0.5846;   -1.6021;
    43;    0.6010;   -1.5947;
    44;    0.5849;   -1.6145;
    45;    0.5957;   -1.6018;
    46;    0.6140;   -1.6032;
    47;    0.6083;   -1.5878;
    48;    0.6145;   -1.5804;
    49;    0.6287;   -1.5710;
    50;    0.6190;   -1.5736;
    51;    0.6212;   -1.5883;
    52;    0.6223;   -1.5796;
    53;    0.6201;   -1.5991;
    54;    0.6115;   -1.6079;
    55;    0.6254;   -1.6203;
    56;    0.6241;   -1.6284;
    57;    0.6133;   -1.6217;
    58;    0.5945;   -1.6314;
    59;    0.5907;    1.2940;
    60;    0.2812;    0.7615;
    61;    0.1794;    0.3034;
    62;    0.1253;   -0.0793;
    63;    0.0904;   -0.3869;
    64;    0.0644;   -0.6178;
    65;    0.0425;   -0.7723;
    66;    0.0227;   -0.8498;
    67;    0.0039;   -0.8493;
    68;   -0.0158;   -0.7721;
    69;   -0.0371;   -0.6178;
    70;   -0.0631;   -0.3874;
    71;   -0.0979;   -0.0806;
    72;   -0.1517;    0.3028;
    73;   -0.2539;    0.7613;
    74;   -0.5633;    1.2939;
    75;    0.5043;   -1.6384;
    76;    0.4844;   -1.6264;
    77;    0.4840;   -1.6274;
    78;    0.4646;   -1.6462;
    79;    0.4499;   -1.6289;
    80;    0.4598;   -1.6364;
    81;    0.4768;   -1.6553;
    82;    0.4648;   -1.6723;
    83;    0.4825;   -1.6884;
    84;    0.4973;   -1.6887;
    85;    0.4814;   -1.6972;
    86;    0.4925;   -1.7084;
    87;    0.5124;   -1.7173;
    88;    0.5215;   -1.7159;
    89;    0.5057;   -1.7201;
    90;    0.5004;   -1.7040;
    91;    0.4836;   -1.7053;
    92;    0.4931;   -1.7240;
    93;    0.4759;   -1.7173;
    94;    0.4606;   -1.7003;
    95;    0.4444;   -1.6808;
    96;    0.4553;   -1.6823;
    97;    0.4539;   -1.6952;
    98;    0.4459;   -1.7144;
    99;    0.4272;   -1.7330;
   100;    0.4319;   -1.7281;
   101;    0.4461;   -1.7112;
   102;    0.4542;   -1.7243;
   103;    0.4619;   -1.7408;
   104;    0.4677;   -1.7257;
   105;    0.4641;   -1.7425;
   106;    0.4740;   -1.7270;
   107;    0.4673;   -1.7249;
   108;    0.4516;   -1.7117;
   109;    0.4673;   -1.7267;
   110;    0.4546;   -1.7230;
   111;    0.4604;   -1.7113;
   112;    0.4691;   -1.7214;
   113;    0.4577;   -1.7052;
   114;    0.4710;   -1.6878;
   115;    0.4777;   -1.7019;
   116;    0.4957;   -1.7207;
   117;    0.4958;   -1.7159;
   118;    0.5070;   -1.7128;
   119;    0.4935;   -1.7073;
   120;    0.5127;   -1.6946;
   121;    0.4982;   -1.6817;
   122;    0.4794;   -1.6955;
   123;    0.4927;   -1.6812;
   124;    0.5054;   -1.6815;
   125;    0.5026;   -1.6661;
   126;    0.4845;   -1.6629;
   127;    0.4863;   -1.6649;
   128;    0.4768;   -1.6734;
   129;    0.4781;   -1.6867;
   130;    0.4753;   -1.6892;
   131;    0.4931;   -1.6857;
   132;    0.4825;   -1.6763;
   133;    0.4954;   -1.6765;
   134;    0.5048;   -1.6947;
   135;    0.4971;   -1.6886;
   136;    0.4927;   -1.6992;
   137;    0.5019;   -1.6830;
   138;    0.5006;   -1.6994;
   139;    0.4882;   -1.7075;
   140;    0.5002;   -1.7226;
   141;    0.4830;   -1.7212;
   142;    0.4805;   -1.7083;
   143;    0.4680;   -1.6888;
   144;    0.4699;   -1.6994;
   145;    0.4692;   -1.6909;
   146;    0.4605;   -1.7104;
   147;    0.4451;   -1.7128;
   148;    0.4400;   -1.7117;
   149;    0.4202;   -1.7269;
   150;    0.4123;   -1.7276;
