time;row_1;row_2;
     1;    1.0595;   -1.1740;
     2;    1.0548;   -1.1760;
     3;    1.0521;   -1.1835;
     4;    1.0492;   -1.2007;
     5;    1.0521;   -1.2138;
     6;    1.0350;   -1.2302;
     7;    1.0426;   -1.2117;
     8;    1.0272;   -1.2066;
     9;    1.0301;   -1.2231;
    10;    1.0282;   -1.2160;
    11;    1.0098;   -1.2354;
    12;    1.0288;   -1.2374;
    13;    1.0240;   -1.2399;
    14;    1.0366;   -1.2395;
    15;    1.0427;   -1.2207;
    16;    1.0485;   -1.2034;
    17;    1.0410;   -1.2017;
    18;    1.0282;   -1.1824;
    19;    1.0136;   -1.1654;
    20;    1.0043;   -1.1700;
    21;    1.0081;   -1.1703;
    22;    0.9950;   -1.1602;
    23;    1.0112;   -1.1683;
    24;    1.0299;   -1.1864;
    25;    1.0227;   -1.1700;
    26;    1.0335;   -1.1687;
    27;    1.0510;   -1.1569;
    28;    1.0351;   -1.1693;
    29;    1.0345;   -1.1776;
    30;    1.0208;   -1.1868;
    31;    1.0235;   -1.1709;
    32;    1.0377;   -1.1700;
    33;    1.0299;   -1.1883;
    34;    1.0450;   -1.1751;
    35;    1.0538;   -1.1845;
    36;    1.0568;   -1.1797;
    37;    1.0539;   -1.1966;
    38;    1.0480;   -1.1897;
    39;    1.0355;   -1.2022;
    40;    1.0453;   -1.1880;
    41;    1.0315;   -1.2000;
    42;    1.0146;   -1.1939;
    43;    1.0156;   -1.1948;
    44;    1.0344;   -1.2143;
    45;    1.0322;   -1.2025;
    46;    1.0373;   -1.2050;
    47;    1.0523;   -1.2153;
    48;    1.0434;   -1.2141;
    49;    1.0315;   -1.1994;
    50;    1.0117;   -1.2039;
    51;    0.9934;   -1.2168;
    52;    1.0095;   -1.2124;
    53;    0.9996;   -1.1981;
    54;    0.9923;   -1.1860;
    55;    1.0106;   -1.1951;
    56;    1.0277;   -1.1945;
    57;    1.0413;   -1.1940;
    58;    1.0450;   -1.2111;
    59;    1.0525;   -1.1913;
    60;    1.0504;   -1.1924;
    61;    1.0699;   -1.2001;
    62;    1.0669;   -1.2122;
    63;    1.0736;   -1.1965;
    64;    1.0692;   -1.2162;
    65;    1.0799;   -1.2051;
    66;    1.0664;   -1.2168;
    67;    1.0573;   -1.2141;
    68;    1.0705;   -1.2084;
    69;    1.0778;   -1.2134;
    70;    1.0677;   -1.1979;
    71;    1.0828;   -1.1904;
    72;    1.0852;   -1.1746;
    73;    1.0781;   -1.1847;
    74;    1.0951;   -1.1657;
    75;    1.1131;   -1.1713;
    76;    1.1084;   -1.1537;
    77;    1.1026;   -1.1688;
    78;    1.0854;   -1.1797;
    79;    1.0820;   -1.1657;
    80;    1.0763;   -1.1472;
    81;    1.0770;   -1.1481;
    82;    1.0937;   -1.1364;
    83;    1.0950;   -1.1377;
    84;    1.0822;   -1.1297;
    85;    1.0757;   -1.1416;
    86;    1.0744;   -1.1370;
    87;    1.0817;   -1.1325;
    88;    1.0993;   -1.1174;
    89;    1.1145;   -1.1336;
    90;    1.1232;   -1.1457;
    91;    1.1212;   -1.1298;
    92;    1.1405;   -1.1437;
    93;    1.1466;   -1.1370;
    94;    1.1654;   -1.1198;
    95;    1.1810;   -1.1186;
    96;    1.1702;   -1.1368;
    97;    1.1872;   -1.1449;
    98;    1.2011;   -1.1443;
    99;    1.1989;   -1.1309;
   100;    1.2005;   -1.1204;
   101;    1.1995;   -1.1159;
   102;    1.2176;   -1.1354;
   103;    1.1983;   -1.1531;
   104;    1.1981;   -1.1452;
   105;    1.1888;   -1.1607;
   106;    0.5855;    1.2862;
   107;    0.2827;    0.7229;
   108;    0.1845;    0.2450;
   109;    0.1322;   -0.1473;
   110;    0.0979;   -0.4537;
   111;    0.0724;   -0.6726;
   112;    0.0502;   -0.8044;
   113;    0.0300;   -0.8479;
   114;    0.0095;   -0.8041;
   115;   -0.0121;   -0.6722;
   116;   -0.0384;   -0.4537;
   117;   -0.0725;   -0.1476;
   118;   -0.1241;    0.2448;
   119;   -0.2224;    0.7234;
   120;   -0.5259;    1.2867;
   121;    1.2044;   -1.1756;
   122;    1.1919;   -1.1608;
   123;    1.1790;   -1.1431;
   124;    1.1958;   -1.1383;
   125;    1.2056;   -1.1197;
   126;    1.2087;   -1.1129;
   127;    1.1920;   -1.0946;
   128;    1.1723;   -1.0855;
   129;    1.1695;   -1.0709;
   130;    1.1862;   -1.0801;
   131;    1.2011;   -1.0670;
   132;    1.2158;   -1.0749;
   133;    1.2237;   -1.0672;
   134;    1.2410;   -1.0805;
   135;    1.2491;   -1.0747;
   136;    1.2479;   -1.0911;
   137;    1.2334;   -1.0943;
   138;    1.2272;   -1.0881;
   139;    1.2272;   -1.0751;
   140;    1.2195;   -1.0711;
   141;    1.2176;   -1.0899;
   142;    1.2040;   -1.0925;
   143;    1.1972;   -1.0743;
   144;    1.2084;   -1.0747;
   145;    1.2067;   -1.0833;
   146;    1.2137;   -1.0645;
   147;    1.2127;   -1.0595;
   148;    1.2014;   -1.0744;
   149;    1.2166;   -1.0620;
   150;    1.2238;   -1.0522;
