time;row_1;row_2;
     1;    1.8134;   -1.4938;
     2;    1.8021;   -1.4780;
     3;    1.7960;   -1.4667;
     4;    1.7900;   -1.4601;
     5;    1.7915;   -1.4442;
     6;    1.7760;   -1.4428;
     7;    1.7885;   -1.4473;
     8;    1.7695;   -1.4573;
     9;    1.7659;   -1.4508;
    10;    1.7535;   -1.4600;
    11;    1.7612;   -1.4737;
    12;    1.7776;   -1.4847;
    13;    1.7916;   -1.4784;
    14;    1.7872;   -1.4897;
    15;    1.7806;   -1.5000;
    16;    1.7756;   -1.5175;
    17;    1.7755;   -1.5326;
    18;    1.7765;   -1.5143;
    19;    1.7614;   -1.5090;
    20;    1.7524;   -1.5025;
    21;    1.7511;   -1.5049;
    22;    1.7443;   -1.5068;
    23;    1.7615;   -1.5208;
    24;    1.7492;   -1.5355;
    25;    1.7494;   -1.5263;
    26;    1.7639;   -1.5330;
    27;    1.7526;   -1.5276;
    28;    1.7525;   -1.5387;
    29;    1.7397;   -1.5374;
    30;    1.7555;   -1.5350;
    31;    1.7392;   -1.5342;
    32;    1.7472;   -1.5436;
    33;    1.7632;   -1.5295;
    34;    1.7736;   -1.5244;
    35;    1.7760;   -1.5237;
    36;    1.7809;   -1.5397;
    37;    1.7846;   -1.5203;
    38;    1.7657;   -1.5127;
    39;    1.7716;   -1.5161;
    40;    1.7843;   -1.5245;
    41;    1.7698;   -1.5408;
    42;    1.7804;   -1.5349;
    43;    1.7712;   -1.5190;
    44;    1.7717;   -1.5310;
    45;    1.7808;   -1.5329;
    46;    1.7723;   -1.5327;
    47;    1.7768;   -1.5247;
    48;    1.7814;   -1.5446;
    49;    1.7786;   -1.5326;
    50;    1.7696;   -1.5218;
    51;    1.7707;   -1.5328;
    52;    1.7906;   -1.5224;
    53;    1.7872;   -1.5276;
    54;   -2.4878;   -1.0332;
    55;   -1.3236;   -0.9950;
    56;   -0.6332;   -0.9204;
    57;   -0.1317;   -0.8114;
    58;    0.2443;   -0.6730;
    59;    0.5177;   -0.5103;
    60;    0.6977;   -0.3288;
    61;    0.7931;   -0.1370;
    62;    0.8125;    0.0586;
    63;    0.7647;    0.2508;
    64;    0.6635;    0.4319;
    65;    0.5225;    0.5948;
    66;    0.3576;    0.7334;
    67;    0.1855;    0.8419;
    68;    0.0228;    0.9173;
    69;   -0.1157;    0.9553;
    70;    1.7678;   -1.5993;
    71;    1.7577;   -1.5914;
    72;    1.7409;   -1.5734;
    73;    1.7571;   -1.5717;
    74;    1.7419;   -1.5680;
    75;    1.7523;   -1.5781;
    76;    1.7448;   -1.5662;
    77;    1.7252;   -1.5701;
    78;    1.7066;   -1.5770;
    79;    1.7138;   -1.5870;
    80;    1.6953;   -1.5785;
    81;    1.7099;   -1.5860;
    82;    1.6956;   -1.5773;
    83;    1.6883;   -1.5716;
    84;    1.6957;   -1.5631;
    85;    1.6827;   -1.5798;
    86;    1.6851;   -1.5884;
    87;    1.6908;   -1.5824;
    88;    1.6943;   -1.5797;
    89;    1.7141;   -1.5600;
    90;    1.6979;   -1.5677;
    91;    1.7071;   -1.5554;
    92;    1.7137;   -1.5510;
    93;    1.7247;   -1.5704;
    94;    1.7141;   -1.5736;
    95;    1.7127;   -1.5775;
    96;    1.7237;   -1.5732;
    97;    1.7290;   -1.5740;
    98;    1.7095;   -1.5558;
    99;    1.7121;   -1.5401;
   100;    1.7121;   -1.5374;
   101;    1.7128;   -1.5511;
   102;    1.7136;   -1.5315;
   103;    1.7144;   -1.5228;
   104;    1.7150;   -1.5387;
   105;    1.6951;   -1.5210;
   106;    1.7043;   -1.5245;
   107;    1.7107;   -1.5204;
   108;    1.6991;   -1.5289;
   109;    1.7001;   -1.5331;
   110;    1.6880;   -1.5317;
   111;    1.7080;   -1.5422;
   112;    1.7045;   -1.5314;
   113;    1.7105;   -1.5184;
   114;    1.7096;   -1.4994;
   115;    1.7240;   -1.4970;
   116;    1.7309;   -1.5149;
   117;    1.7248;   -1.5255;
   118;    0.5986;    1.2779;
   119;    0.2958;    0.7145;
   120;    0.1974;    0.2362;
   121;    0.1458;   -0.1568;
   122;    0.1120;   -0.4630;
   123;    0.0862;   -0.6820;
   124;    0.0641;   -0.8135;
   125;    0.0435;   -0.8579;
   126;    0.0230;   -0.8140;
   127;    0.0010;   -0.6821;
   128;   -0.0250;   -0.4634;
   129;   -0.0589;   -0.1573;
   130;   -0.1105;    0.2356;
   131;   -0.2088;    0.7136;
   132;   -0.5122;    1.2768;
   133;    1.7569;   -1.5570;
   134;    1.7598;   -1.5541;
   135;    1.7680;   -1.5397;
   136;    1.7652;   -1.5560;
   137;    1.7513;   -1.5685;
   138;    1.7567;   -1.5489;
   139;    1.7451;   -1.5485;
   140;    1.7274;   -1.5553;
   141;    1.7111;   -1.5614;
   142;    1.7278;   -1.5693;
   143;    1.7328;   -1.5675;
   144;    1.7143;   -1.5785;
   145;    1.6961;   -1.5645;
   146;    1.6954;   -1.5693;
   147;    1.6962;   -1.5778;
   148;    1.6942;   -1.5892;
   149;    1.7035;   -1.5866;
   150;    1.7123;   -1.5821;
