time;row_1;
1;1.8553;
2;1.8529;
3;1.8539;
4;1.8315;
5;1.7819;
6;1.7863;
7;1.7412;
8;1.6833;
9;1.6246;
10;1.5708;
11;1.5108;
12;1.4558;
13;1.4005;
14;1.3405;
15;1.2805;
16;1.2205;
17;1.1605;
18;1.1024;
19;1.0521;
20;0.99318;
21;0.93345;
22;0.87374;
23;0.81406;
24;0.75442;
25;0.70353;
26;0.65053;
27;0.59122;
28;0.53195;
29;0.47273;
30;0.42162;
31;0.3727;
32;0.31392;
33;0.25523;
34;0.20801;
35;0.15935;
36;0.10124;
37;0.043238;
38;0.00087498;
39;-0.047747;
40;-0.10499;
41;-0.16209;
42;-0.19844;
43;-0.24728;
44;-0.30336;
45;-0.35759;
46;-0.38825;
47;-0.43757;
48;-0.49215;
49;-0.54648;
50;-0.60051;
51;-0.62781;
52;-0.66915;
53;-0.72139;
54;-0.77252;
55;-0.79048;
56;-0.8317;
57;-0.8812;
58;-0.9247;
59;-0.93533;
60;-0.97657;
61;-1.0225;
62;-1.0678;
63;-1.1124;
64;-1.1134;
65;-1.1415;
66;-1.182;
67;-1.2216;
68;-1.26;
69;-1.2572;
70;-1.2687;
71;-1.3022;
72;-1.3343;
73;-1.3149;
74;-1.3239;
75;-1.3502;
76;-1.3751;
77;-1.3978;
78;-1.3747;
79;-1.3632;
80;-1.3799;
81;-1.3946;
82;-1.407;
83;-1.3818;
84;-1.3486;
85;-1.3551;
86;-1.3591;
87;-1.3175;
88;-1.283;
89;-1.2814;
90;-1.2776;
91;-1.2717;
92;-1.2641;
93;-1.2394;
94;-1.1688;
95;-1.1538;
96;-1.1393;
97;-1.1232;
98;-1.1056;
99;-1.0861;
100;-1.065;
101;-1.0143;
102;-0.94686;
103;-0.92234;
104;-0.89621;
105;-0.8689;
106;-0.84043;
107;-0.81083;
108;-0.77979;
109;-0.74767;
110;-0.71456;
111;-0.68049;
112;-0.64535;
113;-0.60913;
114;-0.57208;
115;-0.53423;
116;-0.4956;
117;-0.45593;
118;-0.41557;
119;-0.37454;
120;-0.33285;
121;-0.29041;
122;-0.24727;
123;-0.20358;
124;-0.15935;
125;-0.11457;
126;-0.069121;
127;-0.023208;
128;0.023155;
129;0.067038;
130;0.07731;
131;0.11771;
132;0.16655;
133;0.21573;
134;0.2653;
135;0.28481;
136;0.32269;
137;0.37387;
138;0.42429;
139;0.4454;
140;0.48994;
141;0.52993;
142;0.55469;
143;0.58142;
144;0.61011;
145;0.64036;
146;0.67215;
147;0.70547;
148;0.74083;
149;0.7776;
150;0.79232;
151;0.78036;
152;0.82107;
153;0.86328;
154;0.87558;
155;0.87512;
156;0.92077;
157;0.96796;
158;1.0163;
159;1.0691;
160;1.1282;
161;1.1788;
162;1.2367;
163;1.2928;
164;1.3465;
165;1.4067;
166;1.4609;
167;1.5152;
168;1.5704;
169;1.625;
170;1.6215;
171;1.663;
172;1.7216;
173;1.772;
174;1.7715;
175;1.7719;
176;1.7389;
177;1.6963;
178;1.6988;
179;1.643;
180;1.5867;
181;1.5312;
182;1.4759;
183;1.4156;
184;1.3608;
185;1.3039;
186;1.2438;
187;1.1836;
188;1.1313;
189;1.0742;
190;1.0177;
191;0.97097;
192;0.98186;
193;0.9483;
194;0.90179;
195;0.86699;
196;0.8817;
197;0.84559;
198;0.80414;
199;0.764;
200;0.7252;
201;0.68835;
202;0.65296;
203;0.61904;
204;0.58663;
205;0.55611;
206;0.5275;
207;0.50051;
208;0.46751;
209;0.41424;
210;0.39054;
211;0.34807;
212;0.30858;
213;0.28658;
214;0.23593;
215;0.18562;
216;0.15355;
217;0.13191;
218;0.083324;
219;0.035232;
220;0.011769;
221;-0.0097306;
222;-0.055835;
223;-0.10131;
224;-0.14627;
225;-0.19072;
226;-0.22734;
227;-0.22734;
228;-0.26382;
229;-0.30492;
230;-0.34539;
231;-0.38518;
232;-0.42399;
233;-0.46206;
234;-0.49936;
235;-0.53587;
236;-0.57137;
237;-0.60584;
238;-0.6394;
239;-0.67204;
240;-0.70364;
241;-0.73389;
242;-0.76307;
243;-0.79117;
244;-0.82249;
245;-0.90318;
246;-0.93969;
247;-0.96331;
248;-0.98563;
249;-1.0064;
250;-1.0254;
251;-1.043;
252;-1.0591;
253;-1.0758;
254;-1.1478;
255;-1.1744;
256;-1.1841;
257;-1.1921;
258;-1.1981;
259;-1.2021;
260;-1.2391;
261;-1.2832;
262;-1.2819;
263;-1.2782;
264;-1.2726;
265;-1.2895;
266;-1.3335;
267;-1.3219;
268;-1.3082;
269;-1.2929;
270;-1.2893;
271;-1.3276;
272;-1.3092;
273;-1.2859;
274;-1.2805;
275;-1.3046;
276;-1.2754;
277;-1.2449;
278;-1.2372;
279;-1.2444;
280;-1.2088;
281;-1.1718;
282;-1.1615;
283;-1.1535;
284;-1.1124;
285;-1.0701;
286;-1.0571;
287;-1.0358;
288;-0.99015;
289;-0.94367;
290;-0.9278;
291;-0.89555;
292;-0.85526;
293;-0.83884;
294;-0.78828;
295;-0.73655;
296;-0.696;
297;-0.66987;
298;-0.61622;
299;-0.56226;
300;-0.50804;
301;-0.45919;
302;-0.42947;
303;-0.37555;
304;-0.3197;
305;-0.27129;
306;-0.23566;
307;-0.17873;
308;-0.12167;
309;-0.073419;
310;-0.031569;
311;0.026307;
312;0.06943;
313;0.12096;
314;0.17503;
315;0.2191;
316;0.27811;
317;0.33717;
318;0.39093;
319;0.43929;
320;0.49876;
321;0.54918;
322;0.604;
323;0.66379;
324;0.7236;
325;0.78345;
326;0.83737;
327;0.89187;
328;0.95194;
329;1.012;
330;1.0721;
331;1.1323;
332;1.1909;
333;1.2441;
334;1.3038;
335;1.3641;
336;1.4225;
337;1.4774;
338;1.5378;
339;1.5949;
340;1.6514;
341;1.6984;
342;1.696;
343;1.7475;
344;1.8072;
345;1.8072;
