time;row_1;
1;1.7666;
2;1.7655;
3;1.7456;
4;1.7;
5;1.6546;
6;1.6078;
7;1.5611;
8;1.5131;
9;1.4681;
10;1.4199;
11;1.3717;
12;1.3235;
13;1.2776;
14;1.2313;
15;1.1832;
16;1.1352;
17;1.0871;
18;1.039;
19;0.99251;
20;0.94782;
21;0.89985;
22;0.8519;
23;0.80396;
24;0.75604;
25;0.7087;
26;0.66612;
27;0.61835;
28;0.5706;
29;0.52287;
30;0.47517;
31;0.42749;
32;0.38683;
33;0.33934;
34;0.29188;
35;0.24445;
36;0.19706;
37;0.14971;
38;0.10241;
39;0.057181;
40;0.01666;
41;-0.03032;
42;-0.077237;
43;-0.12408;
44;-0.16364;
45;-0.20726;
46;-0.25364;
47;-0.29994;
48;-0.34613;
49;-0.38989;
50;-0.42591;
51;-0.47144;
52;-0.51682;
53;-0.55676;
54;-0.59278;
55;-0.63726;
56;-0.68148;
57;-0.72547;
58;-0.7692;
59;-0.7955;
60;-0.8381;
61;-0.88036;
62;-0.92153;
63;-0.94355;
64;-0.98385;
65;-1.0236;
66;-1.0577;
67;-1.0777;
68;-1.1147;
69;-1.1509;
70;-1.1754;
71;-1.1931;
72;-1.2254;
73;-1.2564;
74;-1.286;
75;-1.287;
76;-1.309;
77;-1.3331;
78;-1.3553;
79;-1.3756;
80;-1.3936;
81;-1.3862;
82;-1.387;
83;-1.3975;
84;-1.4057;
85;-1.4114;
86;-1.4144;
87;-1.4148;
88;-1.4127;
89;-1.371;
90;-1.3638;
91;-1.3543;
92;-1.3427;
93;-1.3287;
94;-1.3125;
95;-1.2943;
96;-1.2404;
97;-1.2191;
98;-1.1961;
99;-1.1716;
100;-1.1454;
101;-1.1179;
102;-1.0892;
103;-1.0547;
104;-0.99954;
105;-0.96808;
106;-0.93565;
107;-0.90222;
108;-0.86799;
109;-0.833;
110;-0.79721;
111;-0.76074;
112;-0.72367;
113;-0.68598;
114;-0.64772;
115;-0.60896;
116;-0.56973;
117;-0.53001;
118;-0.48988;
119;-0.44938;
120;-0.40848;
121;-0.36724;
122;-0.32569;
123;-0.28383;
124;-0.24167;
125;-0.19925;
126;-0.15658;
127;-0.11366;
128;-0.079542;
129;-0.043441;
130;0.00041523;
131;0.044458;
132;0.08866;
133;0.13302;
134;0.17754;
135;0.2222;
136;0.267;
137;0.30911;
138;0.34359;
139;0.38898;
140;0.43447;
141;0.48007;
142;0.52575;
143;0.57152;
144;0.60568;
145;0.6518;
146;0.698;
147;0.7425;
148;0.78;
149;0.81898;
150;0.86278;
151;0.89766;
152;0.93355;
153;0.97042;
154;1.0084;
155;1.0473;
156;1.0566;
157;1.0908;
158;1.1169;
159;1.1376;
160;1.1845;
161;1.2289;
162;1.2752;
163;1.3221;
164;1.3699;
165;1.4159;
166;1.4642;
167;1.5125;
168;1.5608;
169;1.6076;
170;1.6533;
171;1.6997;
172;1.726;
173;1.757;
174;1.7568;
175;1.7253;
176;1.6986;
177;1.6517;
178;1.6055;
179;1.5599;
180;1.515;
181;1.4676;
182;1.4219;
183;1.3736;
184;1.3254;
185;1.2772;
186;1.2316;
187;1.1845;
188;1.142;
189;1.1003;
190;1.0594;
191;1.0194;
192;0.98047;
193;0.94243;
194;0.90537;
195;0.86945;
196;0.83455;
197;0.79112;
198;0.75471;
199;0.71414;
200;0.67288;
201;0.62672;
202;0.5857;
203;0.54663;
204;0.5009;
205;0.45933;
206;0.42279;
207;0.37757;
208;0.33247;
209;0.28749;
210;0.24263;
211;0.1992;
212;0.1683;
213;0.12414;
214;0.080129;
215;0.036315;
216;-0.0073197;
217;-0.05077;
218;-0.094005;
219;-0.13701;
220;-0.1798;
221;-0.22235;
222;-0.26461;
223;-0.29444;
224;-0.32886;
225;-0.36982;
226;-0.41043;
227;-0.45069;
228;-0.49054;
229;-0.52994;
230;-0.56892;
231;-0.60743;
232;-0.64536;
233;-0.68276;
234;-0.7196;
235;-0.75577;
236;-0.79125;
237;-0.82603;
238;-0.86004;
239;-0.89313;
240;-0.92538;
241;-0.95671;
242;-0.98691;
243;-1.0326;
244;-1.0747;
245;-1.1021;
246;-1.1281;
247;-1.1527;
