time;row_1;
1;1.882;
2;1.88;
3;1.8813;
4;1.8447;
5;1.7902;
6;1.7364;
7;1.6824;
8;1.6248;
9;1.5727;
10;1.5159;
11;1.4583;
12;1.4007;
13;1.3431;
14;1.2855;
15;1.2284;
16;1.1779;
17;1.1212;
18;1.0638;
19;1.0064;
20;0.94902;
21;0.89385;
22;0.84442;
23;0.78725;
24;0.7301;
25;0.68082;
26;0.62786;
27;0.57098;
28;0.51413;
29;0.45879;
30;0.41416;
31;0.35815;
32;0.30171;
33;0.25426;
34;0.20545;
35;0.14947;
36;0.093561;
37;0.037727;
38;-0.0016604;
39;-0.054175;
40;-0.10936;
41;-0.15488;
42;-0.19726;
43;-0.25166;
44;-0.30548;
45;-0.33792;
46;-0.38831;
47;-0.4415;
48;-0.4813;
49;-0.5184;
50;-0.5703;
51;-0.62192;
52;-0.67321;
53;-0.69871;
54;-0.74095;
55;-0.79043;
56;-0.83948;
57;-0.88005;
58;-0.89759;
59;-0.94426;
60;-0.99029;
61;-1.0075;
62;-1.0365;
63;-1.0795;
64;-1.1217;
65;-1.1584;
66;-1.1562;
67;-1.1923;
68;-1.2295;
69;-1.2362;
70;-1.2454;
71;-1.2779;
72;-1.3089;
73;-1.3386;
74;-1.3159;
75;-1.332;
76;-1.3556;
77;-1.3775;
78;-1.3792;
79;-1.3516;
80;-1.3673;
81;-1.3808;
82;-1.3923;
83;-1.3623;
84;-1.3423;
85;-1.3474;
86;-1.3506;
87;-1.3493;
88;-1.2903;
89;-1.28;
90;-1.2749;
91;-1.2679;
92;-1.2366;
93;-1.1823;
94;-1.1702;
95;-1.1561;
96;-1.1403;
97;-1.1228;
98;-1.1037;
99;-1.0603;
100;-0.99894;
101;-0.97608;
102;-0.95175;
103;-0.92595;
104;-0.89888;
105;-0.87059;
106;-0.84114;
107;-0.79636;
108;-0.72271;
109;-0.69079;
110;-0.65772;
111;-0.62372;
112;-0.58882;
113;-0.55306;
114;-0.51648;
115;-0.4791;
116;-0.44096;
117;-0.40196;
118;-0.36228;
119;-0.32195;
120;-0.28099;
121;-0.23943;
122;-0.19729;
123;-0.15461;
124;-0.11132;
125;-0.067519;
126;-0.023244;
127;0.021486;
128;0.066651;
129;0.10456;
130;0.11812;
131;0.16512;
132;0.2125;
133;0.26021;
134;0.29014;
135;0.32028;
136;0.36945;
137;0.41624;
138;0.43692;
139;0.4853;
140;0.5151;
141;0.55557;
142;0.59582;
143;0.62259;
144;0.65099;
145;0.68103;
146;0.71284;
147;0.74614;
148;0.74602;
149;0.75321;
150;0.79036;
151;0.82041;
152;0.80443;
153;0.84493;
154;0.88726;
155;0.89305;
156;0.90963;
157;0.95885;
158;1.0139;
159;1.0609;
160;1.118;
161;1.1675;
162;1.222;
163;1.2794;
164;1.3339;
165;1.3852;
166;1.4424;
167;1.4933;
168;1.5452;
169;1.598;
170;1.6515;
171;1.7059;
172;1.747;
173;1.745;
174;1.7438;
175;1.7433;
176;1.7435;
177;1.7099;
178;1.6536;
179;1.5981;
180;1.5434;
181;1.4895;
182;1.4366;
183;1.3799;
184;1.326;
185;1.2716;
186;1.214;
187;1.1575;
188;1.1071;
189;1.0499;
190;0.99936;
191;0.95121;
192;0.93231;
193;0.92424;
194;0.87928;
195;0.83552;
196;0.79323;
197;0.79957;
198;0.77713;
199;0.73847;
200;0.7012;
201;0.66535;
202;0.63096;
203;0.5983;
204;0.54729;
205;0.51047;
206;0.48133;
207;0.44366;
208;0.3977;
209;0.37033;
210;0.31913;
211;0.29388;
212;0.25068;
213;0.21844;
214;0.18641;
215;0.13757;
216;0.092348;
217;0.077024;
218;0.03178;
219;-0.015046;
220;-0.061482;
221;-0.091026;
222;-0.11079;
223;-0.15526;
224;-0.19924;
225;-0.24262;
226;-0.28547;
227;-0.32775;
228;-0.36945;
229;-0.41053;
230;-0.45097;
231;-0.49074;
232;-0.52966;
233;-0.56783;
234;-0.60521;
235;-0.64178;
236;-0.67748;
237;-0.71229;
238;-0.74616;
239;-0.7789;
240;-0.81056;
241;-0.84114;
242;-0.87059;
243;-0.89888;
244;-0.92595;
245;-0.95175;
246;-0.97608;
247;-0.99894;
248;-1.0204;
249;-1.0719;
250;-1.1228;
251;-1.1403;
252;-1.1561;
253;-1.1702;
254;-1.1823;
255;-1.1927;
256;-1.2361;
257;-1.2749;
258;-1.28;
259;-1.2832;
260;-1.2844;
261;-1.3389;
262;-1.3474;
263;-1.3423;
264;-1.3352;
265;-1.3261;
266;-1.3236;
267;-1.3668;
268;-1.3516;
269;-1.334;
270;-1.3147;
271;-1.3203;
272;-1.332;
273;-1.3067;
274;-1.2808;
275;-1.3018;
276;-1.2779;
277;-1.2454;
278;-1.2117;
279;-1.1935;
280;-1.1923;
281;-1.1541;
282;-1.1148;
283;-1.0745;
284;-1.062;
285;-1.0365;
286;-0.9928;
287;-0.95693;
288;-0.94426;
289;-0.89759;
290;-0.85032;
291;-0.82642;
292;-0.79043;
293;-0.74095;
294;-0.69871;
295;-0.67321;
296;-0.62192;
297;-0.5703;
298;-0.5378;
299;-0.49448;
300;-0.4415;
301;-0.38831;
302;-0.33792;
303;-0.30548;
304;-0.25166;
305;-0.19726;
306;-0.15488;
307;-0.10936;
308;-0.054175;
309;0.0011157;
310;0.056343;
311;0.096011;
312;0.14947;
313;0.1958;
314;0.24533;
315;0.30171;
316;0.3557;
317;0.40055;
318;0.45732;
319;0.51413;
320;0.56352;
321;0.61588;
322;0.67297;
323;0.7301;
324;0.78663;
325;0.83511;
326;0.89166;
327;0.94902;
328;1.0064;
329;1.0607;
330;1.1129;
331;1.1704;
332;1.228;
333;1.2855;
334;1.3431;
335;1.4007;
336;1.4557;
337;1.5093;
338;1.5664;
339;1.6194;
340;1.6733;
341;1.7281;
342;1.7836;
343;1.8399;
344;1.8781;
345;1.8781;
