time;row_1;
1;1.8025;
2;1.8014;
3;1.8022;
4;1.7593;
5;1.7056;
6;1.6526;
7;1.5983;
8;1.5423;
9;1.4862;
10;1.431;
11;1.3791;
12;1.3232;
13;1.2672;
14;1.2112;
15;1.1553;
16;1.1032;
17;1.0498;
18;0.99397;
19;0.93814;
20;0.88418;
21;0.83435;
22;0.77868;
23;0.72302;
24;0.67543;
25;0.62118;
26;0.56573;
27;0.5103;
28;0.46042;
29;0.41075;
30;0.3556;
31;0.30049;
32;0.24706;
33;0.20362;
34;0.14888;
35;0.094188;
36;0.039557;
37;-0.0046632;
38;-0.053665;
39;-0.10779;
40;-0.16183;
41;-0.21042;
42;-0.25107;
43;-0.30443;
44;-0.35767;
45;-0.41076;
46;-0.44575;
47;-0.49437;
48;-0.5465;
49;-0.59843;
50;-0.63853;
51;-0.67586;
52;-0.7265;
53;-0.7717;
54;-0.79765;
55;-0.84665;
56;-0.89523;
57;-0.91664;
58;-0.95724;
59;-1.0036;
60;-1.0494;
61;-1.0778;
62;-1.1002;
63;-1.143;
64;-1.1851;
65;-1.2235;
66;-1.2235;
67;-1.2603;
68;-1.2974;
69;-1.3332;
70;-1.3376;
71;-1.35;
72;-1.3807;
73;-1.4099;
74;-1.4247;
75;-1.4074;
76;-1.4305;
77;-1.4515;
78;-1.42;
79;-1.428;
80;-1.4423;
81;-1.4544;
82;-1.4344;
83;-1.4106;
84;-1.4158;
85;-1.4189;
86;-1.4127;
87;-1.3567;
88;-1.3532;
89;-1.3475;
90;-1.3398;
91;-1.2905;
92;-1.258;
93;-1.2449;
94;-1.2299;
95;-1.2132;
96;-1.1838;
97;-1.117;
98;-1.0959;
99;-1.0732;
100;-1.049;
101;-1.0234;
102;-0.9965;
103;-0.93971;
104;-0.88624;
105;-0.85645;
106;-0.82554;
107;-0.79357;
108;-0.76058;
109;-0.72661;
110;-0.69162;
111;-0.65577;
112;-0.61908;
113;-0.58161;
114;-0.54338;
115;-0.4856;
116;-0.42087;
117;-0.38131;
118;-0.34111;
119;-0.30032;
120;-0.25892;
121;-0.21695;
122;-0.17446;
123;-0.13148;
124;-0.088029;
125;-0.044129;
126;-0.014794;
127;0.0081882;
128;0.053889;
129;0.099949;
130;0.14635;
131;0.19311;
132;0.24019;
133;0.28757;
134;0.33522;
135;0.36521;
136;0.40016;
137;0.43768;
138;0.46879;
139;0.51303;
140;0.54089;
141;0.59108;
142;0.61832;
143;0.64716;
144;0.67754;
145;0.70942;
146;0.74277;
147;0.77753;
148;0.81368;
149;0.83491;
150;0.83023;
151;0.86999;
152;0.91101;
153;0.89882;
154;0.93618;
155;0.98062;
156;1.0262;
157;1.0777;
158;1.1292;
159;1.1797;
160;1.2353;
161;1.291;
162;1.3462;
163;1.3949;
164;1.4505;
165;1.5063;
166;1.5576;
167;1.6082;
168;1.6596;
169;1.7118;
170;1.7446;
171;1.7422;
172;1.7404;
173;1.7393;
174;1.7389;
