time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-169;159;-169;159;-96.3399;106.581;-272.667;314;232.109;2.38877;-96.3399;106.581;141.087;2.26485;-272.667;314;399.737;2.26889;
2;-164;157;-130;157;-84.6796;106.353;-238.333;313.333;227.101;2.38015;-84.6796;106.353;133.744;2.19888;-238.333;313.333;378.045;2.20039;
3;-130;157;-61;155;-67.4421;106.063;-191.667;312.667;203.845;2.26481;-67.4421;106.063;124.147;2.08768;-191.667;312.667;352.012;2.09416;
4;-61;155;10;155;-48.7642;106.226;-154;313.667;166.427;1.94856;-48.7642;106.226;116.211;1.94679;-154;313.667;335.691;1.99532;
5;10;155;52;158;-18.3542;106.191;-71;313.333;154.991;1.50872;-18.3542;106.191;108.751;1.68379;-71;313.333;310.518;1.74973;
6;52;158;80;158;11.1585;106.377;14.6667;313.667;165.925;1.25447;11.1585;106.377;109.609;1.41275;14.6667;313.667;307.4;1.47174;
7;80;158;93;158;25.2364;103.718;58.6667;305;176.651;1.10325;25.2364;103.718;110.134;1.28235;58.6667;305;306.397;1.32552;
8;93;158;2;131;28.7066;94.6778;78;278.333;182.878;1.03975;24.0873;78.6412;85.9783;1.21214;78;278.333;286.337;1.23729;
9;2;131;-3;75;24.0873;78.6412;74;234;130.702;1.55844;15.7435;54.9548;60.8723;1.20391;74;234;243.373;1.19318;
10;-3;75;-2;22;15.7435;54.9548;56;169.333;74.769;1.61608;6.92561;25.4736;30.2809;1.12641;56;169.333;176.769;1.15294;
11;-2;22;-2;-36;6.92561;25.4736;29.6667;88.3333;21.823;1.68029;0.408454;-9.28064;9.86056;-0.850962;29.6667;88.3333;92.472;1.05761;
12;-2;-36;1;-85;0.408454;-9.28064;1.66667;-11.6667;36.3859;-1.63638;1.8364;-45.4281;44.2774;-1.39076;1.66667;-11.6667;26.0897;-0.840716;
13;1;-85;9;-142;1.8364;-45.4281;5;-118.333;85.3099;-1.56358;4.48105;-79.4749;78.3255;-1.43539;5;-118.333;127.8;-1.40784;
14;9;-142;12;-189;4.48105;-79.4749;12.3333;-218.667;142.568;-1.51033;6.97987;-107.978;106.914;-1.44822;12.3333;-218.667;228.173;-1.44748;
15;12;-189;19;-226;6.97987;-107.978;19;-303;189.664;-1.50952;9.36264;-129.568;128.633;-1.45036;19;-303;312.708;-1.45949;
16;19;-226;-159;-28;9.36264;-129.568;26;-368.333;227.072;-1.48872;10.9878;-144.615;143.767;-1.45171;26;-368.333;378.415;-1.46029;
17;18;-231;-104;-21;10.9878;-144.615;31.3333;-417.333;231.977;-1.49479;-7.01025;-131.385;129.522;-1.57788;31.3333;-417.333;427.704;-1.46053;
18;19;-232;26;-17;-7.01025;-131.385;-24.6667;-379.333;233.052;-1.49083;-22.9756;-108.62;108.081;-1.72765;-24.6667;-379.333;387.21;-1.59387;
19;17;-232;76;-13;-22.9756;-108.62;-63.3333;-323.333;232.901;-1.49939;-25.8445;-80.6954;81.266;-1.81631;-63.3333;-323.333;334.511;-1.71358;
20;-159;-28;109;-9;-25.8445;-80.6954;-61;-253.667;161.879;-2.96582;-19.1253;-53.254;53.0146;-1.81918;-61;-253.667;265.33;-1.74224;
21;-104;-21;127;-8;-19.1253;-53.254;-41.6667;-181;106.537;-2.94023;-4.01771;-29.1899;27.4022;-1.49502;-41.6667;-181;190.546;-1.70732;
22;26;-17;0;0;-4.01771;-29.1899;-11.6667;-106.667;30.9145;-0.594214;16.7134;-10.3458;24.331;-0.355974;-11.6667;-106.667;114.512;-1.53528;
23;76;-13;0;0;16.7134;-10.3458;25;-32;76.7775;-0.174208;48.6801;-8.19437;55.1366;-0.115024;25;-32;56.9308;-0.773474;
24;109;-9;0;0;48.6801;-8.19437;122.667;-25.3333;109.013;-0.0854852;65.739;-7.34207;72.0397;-0.0760833;122.667;-25.3333;142.305;-0.234798;
25;127;-8;0;0;65.739;-7.34207;182.667;-22.6667;126.888;-0.0655197;0;0;0;0;182.667;-22.6667;200.722;-0.15224;
26;134;-8;0;0;79.1143;-6.04178;227.333;-18.3333;133.873;-0.0620962;0;0;0;0;0;0;0;0;
