time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-202;175;-202;175;-130.506;119.348;-380.333;352;267.568;2.42976;-130.506;119.348;175.179;2.39053;-380.333;352;499.912;2.39334;
2;-201;177;-189;175;-125.795;119.324;-366.333;352;268.126;2.42168;-115.295;119.668;164.62;2.32601;-366.333;352;489.744;2.37389;
3;-189;175;-159;177;-115.295;119.668;-336.333;353;257.865;2.39682;-99.5407;119.966;154.481;2.25036;-336.333;353;469.349;2.32795;
4;-159;177;-99;178;-99.5407;119.966;-297.333;353.667;238.163;2.30514;-71.2731;121.489;139.797;2.08548;-297.333;353.667;443.981;2.26304;
5;-99;178;-42;179;-71.2731;121.489;-219;358.333;203.777;2.08144;-37.4374;123.484;128.532;1.84643;-219;358.333;402.581;2.10519;
6;-42;179;33;189;-37.4374;123.484;-125;363.667;183.785;1.80468;-2.25231;125.71;125.907;1.56917;-125;363.667;368.895;1.87655;
7;33;189;81;193;-2.25231;125.71;-25;369.667;191.542;1.40079;29.1;127.474;131.513;1.32848;-25;369.667;357.955;1.60165;
8;81;193;111;193;29.1;127.474;67.6667;374.333;208.877;1.17565;44.0924;128.019;136.404;1.22254;67.6667;374.333;371.529;1.34929;
9;111;193;38;183;44.0924;128.019;113.333;376;222.158;1.05069;44.7729;110.165;120.043;1.16643;113.333;376;385.727;1.23449;
10;119;191;28;139;48.8364;123.294;136.667;362.667;224.538;1.01534;35.6541;86.5634;94.7613;1.1569;136.667;362.667;381.756;1.16521;
11;38;183;27;77;44.7729;110.165;134.667;325.333;186.57;1.36893;24.7639;53.6821;60.3644;1.10298;134.667;325.333;346.902;1.12804;
12;28;139;20;-5;35.6541;86.5634;114.333;259.333;141.461;1.37583;16.2063;14.1825;23.5597;0.656461;114.333;259.333;278.731;1.0925;
13;27;77;14;-78;24.7639;53.6821;82;169;81.1951;1.23955;15.26;-26.7139;31.8914;-0.981792;82;169;184.103;1.02252;
14;20;-5;22;-137;16.2063;14.1825;49.6667;59.6667;20.0957;-0.262706;15.8173;-63.5044;65.8926;-1.28978;49.6667;59.6667;79.5699;0.644177;
15;14;-78;28;-168;15.26;-26.7139;46.3333;-57.3333;79.3593;-1.40105;17.5408;-93.5489;95.4703;-1.35977;46.3333;-57.3333;91.7913;-0.854203;
16;22;-137;31;-188;15.8173;-63.5044;47.3333;-166.333;138.878;-1.41604;20.0495;-114.804;116.797;-1.37689;47.3333;-166.333;188.46;-1.23956;
17;28;-168;38;-203;17.5408;-93.5489;51;-259.667;170.437;-1.40929;22.6612;-128.023;130.271;-1.37677;51;-259.667;279.209;-1.336;
18;31;-188;-120;-83;20.0495;-114.804;57.3333;-327.667;190.659;-1.41063;25.7099;-139.044;141.676;-1.37065;57.3333;-327.667;346.952;-1.36385;
19;38;-203;-109;-82;22.6612;-128.023;65.3333;-371;206.633;-1.38877;9.45245;-127.457;127.816;-1.47749;65.3333;-371;391.006;-1.36659;
20;39;-209;-65;-72;24.6718;-135.212;71.6667;-394.667;212.715;-1.38925;-9.29914;-112.003;112.016;-1.63192;71.6667;-394.667;415.467;-1.36322;
21;38;-208;-12;-67;25.7099;-139.044;75;-408;211.552;-1.39304;-24.3797;-94.1096;96.4381;-1.80013;75;-408;429.202;-1.36202;
22;41;-208;48;-64;9.45245;-127.457;24.6667;-373;212.103;-1.37912;-31.6914;-76.4619;81.6768;-1.93685;24.6667;-373;386.815;-1.47078;
23;38;-208;101;-61;-9.29914;-112.003;-24.3333;-332.667;211.552;-1.39304;-28.4667;-60.7476;65.9012;-1.97652;-24.3333;-332.667;344.705;-1.6009;
24;-120;-83;0;0;-24.3797;-94.1096;-59;-287;146.52;-2.53756;-14.265;-47.9393;49.1815;-1.81326;-59;-287;302.257;-1.72038;
25;-109;-82;0;0;-31.6914;-76.4619;-75.6667;-240;137.006;-2.49795;13.4724;-45.282;47.8168;-1.23118;-75.6667;-240;259.331;-1.81106;
26;-65;-72;0;0;-28.4667;-60.7476;-73.3333;-192;97.5607;-2.30816;38.2669;-43.0409;59.1106;-0.810772;-73.3333;-192;212.352;-1.85419;
27;-12;-67;0;0;-14.265;-47.9393;-52.3333;-143;68.3883;-1.756;56.1292;-41.5949;71.7366;-0.615161;-52.3333;-143;159.565;-1.81368;
28;48;-64;0;0;13.4724;-45.282;24;-135.333;79.8211;-0.93489;66.6701;-40.9755;80.2587;-0.532973;24;-135.333;152.03;-1.31846;
29;101;-61;0;0;38.2669;-43.0409;96.6667;-128;117.597;-0.547529;0;0;0;0;96.6667;-128;178.338;-0.901667;
30;109;-60;0;0;56.1292;-41.5949;153;-123.333;124.009;-0.50705;0;0;0;0;153;-123.333;214.844;-0.680736;
31;109;-60;0;0;66.6701;-40.9755;190.667;-121.333;124.009;-0.50705;0;0;0;0;190.667;-121.333;244.166;-0.577095;
32;104;-58;0;0;72.6127;-40.5062;213.667;-119.667;118.669;-0.512777;0;0;0;0;0;0;0;0;
