time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-77;-38;-77;-38;-49.1493;-16.0662;-143.333;-42.6667;86.387;-2.68053;-49.1493;-16.0662;56.3102;-2.58195;-143.333;-42.6667;161.165;-2.53748;
2;-75;-33;-71;-15;-47.5669;-11.5299;-138.667;-29.6667;82.4495;-2.72407;-44.993;-5.86556;47.8081;-2.71702;-138.667;-29.6667;150.156;-2.59111;
3;-71;-15;-61;6;-44.993;-5.86556;-131.667;-15;73.0164;-2.92862;-34.6968;15.8961;33.3315;3.07951;-131.667;-15;136.804;-2.65576;
4;-61;6;-50;29;-41.3631;1.83666;-123.333;1.33333;61.6186;3.05113;-27.0056;32.2935;31.5454;2.51627;-123.333;1.33333;122.264;-2.74217;
5;-50;29;-36;55;-34.6968;15.8961;-104.667;41;57.9038;2.62566;-18.1844;52.3497;42.0077;1.98106;-104.667;41;94.3031;-3.05793;
6;-36;55;-21;81;-27.0056;32.2935;-83;88.6667;65.5748;2.15866;-9.69867;72.4519;59.2043;1.71093;-83;88.6667;82.5302;2.63856;
7;-21;81;-10;110;-18.1844;52.3497;-57.3333;147.667;83.3518;1.83003;-2.15431;91.0839;77.2593;1.58018;-57.3333;147.667;109.243;2.0119;
8;-10;110;6;162;-9.69867;72.4519;-32.6667;205.333;110.056;1.66513;3.56712;106.435;92.7421;1.51689;-32.6667;205.333;157.989;1.71033;
9;6;162;13;179;-2.15431;91.0839;-10.3333;258.667;161.665;1.53594;7.44476;117.799;104.349;1.48565;-10.3333;258.667;209.787;1.56908;
10;13;179;17;189;3.56712;106.435;7;303.667;179.013;1.50017;11.7074;104.939;92.0534;1.4276;7;303.667;255.4;1.50146;
11;17;189;18;156;7.44476;117.799;19.3333;339.667;189.299;1.48281;12.0461;86.6522;74.0605;1.38782;19.3333;339.667;292.333;1.4679;
12;16;190;18;126;9.95733;124.856;28.3333;365.333;190.21;1.48851;12.572;62.323;50.4758;1.28972;28.3333;365.333;318.851;1.44809;
13;16;189;18;88;11.0543;123.732;32.3333;363.333;189.214;1.48808;13.1437;34.0402;24.9182;0.946107;34;345.667;300.133;1.42133;
14;17;187;19;38;11.5293;117.159;34;345.667;187.307;1.48188;13.6613;2.76995;18.7086;-0.632379;34.3333;312;266.945;1.40131;
15;18;156;21;-16;11.7074;104.939;34.3333;312;156.563;1.45793;13.9394;-27.3965;43.9961;-1.21395;35.3333;261.333;217.382;1.35745;
16;18;126;22;-57;12.0461;86.6522;35.3333;261.333;126.799;1.43128;13.8942;-55.1406;70.6504;-1.35216;37;193;151.807;1.25121;
17;18;88;22;-115;12.572;62.323;37;193;89.3244;1.37208;13.6445;-78.1216;93.177;-1.4083;38.6667;111.667;79.866;0.904555;
18;19;38;20;-136;13.1437;34.0402;38.6667;111.667;41.9339;1.11035;13.527;-95.1338;109.983;-1.43438;40;21.3333;57.6943;-0.49776;
19;21;-16;18;-159;13.6613;2.76995;40;21.3333;26.3778;-0.67257;13.5464;-107.127;121.879;-1.44761;40.6667;-66;125.838;-1.15038;
20;22;-57;18;-171;13.9394;-27.3965;40.6667;-66;61.3725;-1.21056;14.5976;-117.623;132.424;-1.44947;40.6667;-148.333;203.791;-1.31603;
21;22;-115;0;0;13.8942;-55.1406;40.6667;-148.333;117.443;-1.38554;0;0;0;0;40.3333;-218;271.714;-1.38188;
22;20;-136;0;0;13.6445;-78.1216;40.3333;-218;137.839;-1.42787;0;0;0;0;40.3333;-270.667;323.595;-1.41245;
23;18;-159;0;0;13.527;-95.1338;40.3333;-270.667;160.405;-1.46064;0;0;0;0;40.3333;-310.333;362.819;-1.42969;
24;18;-171;0;0;13.5464;-107.127;40.3333;-310.333;172.338;-1.4683;0;0;0;0;40.3333;-330.667;382.961;-1.43716;
25;21;-174;0;0;13.6968;-113.43;40.3333;-330.667;175.649;-1.45306;0;0;0;0;41;-343;395.275;-1.43964;
26;22;-176;0;0;14.0459;-116.887;41;-343;177.755;-1.44879;0;0;0;0;0;0;0;0;
27;22;-176;0;0;14.5976;-117.623;42.6667;-346.333;177.755;-1.44879;0;0;0;0;0;0;0;0;
28;22;-173;0;0;15.0718;-116.643;44.3333;-344;174.777;-1.4467;0;0;0;0;0;0;0;0;
29;23;-169;0;0;15.179;-116.544;44.6667;-344.667;170.938;-1.438;0;0;0;0;0;0;0;0;
30;23;-164;0;0;15.3048;-115.366;45;-341.333;165.984;-1.43401;0;0;0;0;0;0;0;0;
