time;row_1;row_2;row_3;row_4;
1;-4;309.4;319.712;1.60313;
2;-20;304.8;316.044;1.65423;
3;-38.8;297.6;311.037;1.71643;
4;-60.6;288.2;305.761;1.7915;
5;-80.8;277.6;300.649;1.86485;
6;-98;267.4;296.508;1.93038;
7;-135.8;249.8;296.267;2.07118;
8;-173;227.2;297.48;2.21787;
9;-209;201.8;302.143;2.36413;
10;-242;174.8;309.638;2.50147;
11;-270.2;146.8;317.969;2.62539;
12;-293.6;118.6;326.401;2.73614;
13;-312.2;87.8;333.255;2.84329;
14;-324.2;57.8;337.448;2.93886;
15;-333;28;341.474;3.02965;
16;-339.4;-1.6;345.843;3.11688;
17;-342.4;-31;349.36;-3.08186;
18;-338.8;-60.4;348.777;-2.997;
19;-332;-88.6;347.314;-2.91373;
20;-321.8;-115.8;344.727;-2.83009;
21;-309.8;-142.2;342.61;-2.74591;
22;-294.4;-167;339.185;-2.66084;
23;-276.4;-187.6;333.812;-2.5811;
24;-250.6;-210.6;325.882;-2.47906;
25;-221.6;-232;318.08;-2.36971;
26;-188.4;-252.2;310.666;-2.24828;
27;-151.6;-268.8;303.062;-2.11898;
28;-113.4;-281.4;296.507;-1.98649;
29;-72.2;-292;292.593;-1.84255;
30;-29.2;-299.8;291.827;-1.69287;
31;15.8;-304;294.008;-1.5386;
32;61;-304.8;299.683;-1.38737;
33;109;-301.6;309.008;-1.23213;
34;152.8;-291.2;316.928;-1.0904;
35;197;-278;328.784;-0.952186;
36;237.6;-260.8;341.044;-0.825617;
37;274.4;-239.4;352.726;-0.707523;
38;307.8;-214;363.919;-0.594588;
39;337.6;-185.8;374.953;-0.487562;
40;363.6;-155.6;385.738;-0.386645;
41;385.2;-121.2;394.804;-0.285141;
42;403;-85;403.664;-0.18652;
43;415;-47.2;410.34;-0.0904278;
44;421.8;-8.4;415.467;0.00419875;
45;421.4;33.2;417.32;0.104051;
46;415.4;76.8;418.201;0.209429;
47;392.4;119.6;407.282;0.324212;
48;355.8;158;387.81;0.448455;
49;295.4;191.8;352.617;0.609797;
50;228.2;220.8;320.248;0.805451;
51;226.8;229.6;325.701;0.827271;
52;219;246.4;333.228;0.878649;
53;186.2;273.2;335.611;1.00519;
54;97.2;293.2;316.661;1.27976;
