time;row_1;row_2;row_3;row_4;
1;-249.8;141.4;241.816;2.7497;
2;-258.2;114.2;240.865;2.86766;
3;-258;100.2;237.265;2.92427;
4;-246.4;92.2;224.276;2.94795;
5;-222;88.2;199.564;2.94409;
6;-190.2;87.4;168.313;2.91168;
7;-164.2;49.4;137.885;3.139;
8;-134.2;20.8;111.52;-2.88556;
9;-77;44.2;50.915;-3.04635;
10;-19;59.6;12.8448;0.964837;
11;40.2;67.2;68.9497;0.266493;
12;87;61.4;113.988;0.108628;
13;122.6;44.6;148.982;-0.0298208;
14;147.4;18.4;176.398;-0.174596;
15;157.6;-14.8;194.681;-0.334113;
16;164.2;-15.4;201.119;-0.32617;
17;210.6;45.4;236.944;-0.0153718;
18;216.2;15.6;244.811;-0.137032;
19;173.2;-88.2;242.161;-0.602543;
