time;row_1;row_2;row_3;row_4;
1;30.8;362.4;312.253;1.41047;
2;16.4;363.8;311.671;1.45681;
3;-1;359.6;305.981;1.51178;
4;-20.2;350.8;296.651;1.57468;
5;-39.6;334.4;281.001;1.644;
6;-59.6;309.8;258.845;1.72811;
7;-98;282.8;241.896;1.90327;
8;-138.8;248.4;228.195;2.12325;
9;-176.8;208.4;220.631;2.36742;
10;-206.2;164.8;217.414;2.60765;
11;-219;121.4;210.957;2.81715;
12;-214.4;80.8;197.161;3.00602;
13;-200;46.2;181.126;-3.09768;
14;-178.2;19;162.987;-2.92421;
15;-146.2;4.8;136.393;-2.77136;
16;-106.8;8.4;98.9622;-2.66099;
17;-63.8;24.6;53.6282;-2.55798;
18;-19;49.4;4.75174;-1.56059;
19;24.6;75.2;48.4585;0.449329;
20;61.6;94.2;90.0448;0.460909;
21;87.6;101.6;116.727;0.418609;
22;99.6;98.2;126.561;0.355481;
23;104.6;79.2;126.16;0.199874;
24;104.8;47;124.055;-0.0576798;
25;101.8;2;131.621;-0.407401;
26;95.8;-54.8;158.305;-0.759055;
27;89.2;-119.6;204.713;-1.01363;
28;84;-191.6;266.482;-1.17375;
29;78.6;-264.6;333.373;-1.27353;
30;76.8;-286;353.398;-1.29614;
31;71;-330;394.564;-1.34054;
32;67;-381.6;444.166;-1.37583;
33;64.8;-422;483.478;-1.39649;
