time;row_1;row_2;row_3;row_4;
1;-228.6;174.4;244.19;2.55516;
2;-238.2;139;235.184;2.70366;
3;-241.4;117.2;229.808;2.79561;
4;-232.2;105.8;217.421;2.83059;
5;-213;104.6;198.831;2.80678;
6;-186;109;175.261;2.73238;
7;-164;71.6;142.507;2.91271;
8;-136.2;41;111.004;3.12598;
9;-102.8;22.8;79.3185;-2.93247;
10;-52.2;48.6;28.5587;2.80866;
11;-7.10543e-015;73.6;42.5946;0.937447;
12;50.2;91;91.4491;0.60129;
13;92.4;90.6;128.324;0.411548;
14;119.4;70.2;147.881;0.210734;
15;135.2;31.6;160.593;-0.0477579;
16;141.6;-13.4;174.926;-0.305824;
17;142.2;-60.8;195.037;-0.538753;
18;157.6;-27.6;194.655;-0.350656;
19;168.2;-22.2;202.942;-0.307711;
20;146.2;-109.8;227.161;-0.715793;
21;112.2;-232.6;304.619;-1.10281;
