time;row_1;row_2;row_3;row_4;
1;63.4;471.6;467.572;1.45934;
2;34.8;447.2;440.893;1.51768;
3;4.8;415.8;408.924;1.58692;
4;-21.8;377.6;372.154;1.66011;
5;-45.4;338.2;336.104;1.74059;
6;-63.4;302.6;304.984;1.81856;
7;-115.2;233.2;259.277;2.08089;
8;-161.8;162.4;232.739;2.41007;
9;-200.6;92.4;228.575;2.75835;
10;-227.2;25.2;239.292;3.06516;
11;-239.8;-40;255.54;-2.9569;
12;-238.6;-98.2;271.199;-2.74352;
13;-215.6;-146.4;273.927;-2.54752;
14;-180;-181.2;268.373;-2.3648;
15;-133.8;-206.8;258.382;-2.16752;
16;-81.6;-224.6;249.506;-1.95272;
17;-25.4;-232.4;242.141;-1.72334;
18;31.8;-231.6;239.4;-1.48545;
19;88.6;-221.6;241.218;-1.24499;
20;142.2;-205.8;249.728;-1.0195;
21;188;-183.6;259.791;-0.823302;
22;225.4;-157.8;270.064;-0.656015;
23;244.6;-128;269.427;-0.524522;
24;249.2;-98.8;260.251;-0.418355;
25;228.4;-76;232.312;-0.365024;
26;190.6;-59.6;191.157;-0.355472;
27;144.8;-48.8;144.579;-0.395704;
28;147;-41;143.827;-0.339738;
29;143.4;-29.8;137.021;-0.271373;
30;125;-17.8;116.267;-0.214329;
31;51.4;-21.6;49.1368;-0.619471;
