time;row_1;row_2;row_3;row_4;
1;-1;147.6;167.773;1.59866;
2;11;129;149.288;1.52171;
3;16;112.6;133.279;1.47819;
4;16.8;97.4;118.239;1.45956;
5;5.2;82.8;102.92;1.55598;
6;-15.2;74.2;96.1786;1.76833;
7;-22.4;43.2;68.4679;1.9615;
8;-37.6;16.2;54.972;2.42012;
9;-60.6;-4.6;66.1195;2.90484;
10;-83.4;-21.8;87.0914;-3.12217;
11;-102.2;-37.6;107.31;-2.97786;
12;-119.4;-49.2;126.467;-2.90948;
13;-129.8;-59.2;139.082;-2.85668;
14;-130.4;-69;142.711;-2.79192;
15;-111;-76.6;127.835;-2.68386;
16;-76.4;-82.8;101.697;-2.47736;
17;-33;-87;76.286;-2.07231;
18;15.6;-90.6;71.4932;-1.40321;
19;68.6;-94;98.3628;-0.849902;
20;121.4;-97.8;141.05;-0.583333;
21;130.6;-102;151.05;-0.572992;
22;161;-107.8;180.114;-0.508501;
23;210.4;-106.6;224.089;-0.396259;
24;254;-99;262.462;-0.305304;
