time;row_1;row_2;row_3;row_4;
1;-90.4;48.2;86.8674;-2.83437;
2;-79;71.2;71.4748;-3.09583;
3;-68.2;95.4;64.1126;2.80904;
4;-61.6;118.8;69.8652;2.45422;
5;-56;139.2;80.8241;2.21284;
6;-52.2;158.2;94.8677;2.06023;
7;-36.2;196.6;125.434;1.80083;
8;-21.2;224.2;150.346;1.66138;
9;-7.6;241.4;166.93;1.5708;
10;2.8;238.4;164.26;1.50744;
11;12.2;219.4;146.276;1.43502;
12;19.4;185.2;113.974;1.33163;
13;24.8;137.8;71.1368;1.09791;
14;28.4;79.6;36.3637;0.141547;
15;31.8;12;73.857;-1.00811;
16;34.2;-62.8;143.493;-1.27521;
17;35.4;-76.6;157.071;-1.29349;
18;42;-119.6;200.308;-1.32057;
19;45;-178.6;258.479;-1.36587;
20;44.4;-238.6;317.359;-1.4062;
