time;row_1;row_2;row_3;row_4;
1;-264.8;141;235.234;2.9225;
2;-266.2;123;233.374;2.99917;
3;-254.4;112.8;220.406;3.03739;
4;-230.2;109.6;196.006;3.04078;
5;-202.2;111.2;168.367;3.01459;
6;-175.2;116.2;142.464;2.95573;
7;-152.8;94.4;117.698;3.10313;
8;-101.4;111.4;69.6219;2.82725;
9;-46.4;131.8;43.3992;1.83207;
10;6.4;145.8;69.6953;0.931373;
11;51.6;149.4;105.242;0.60118;
12;85;138.6;129.691;0.385163;
13;106.6;115.4;144.069;0.178122;
14;116.6;73.4;152.681;-0.108107;
15;122;27;169.297;-0.380495;
16;147.8;57;185.919;-0.177752;
17;163.6;67.8;200.011;-0.110588;
18;132.8;-2.6;191.76;-0.503206;
19;92.6;-115.6;241.97;-1.01441;
