time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    2.1554;   -1.1582;   -0.2037;   -0.2486;   -0.2878;   -0.1171;   -0.1093;    0.0559;   -0.0269;   -0.2407;   -0.0402;    0.1950;
   2;    1.9735;   -1.2176;   -0.0984;   -0.3653;   -0.1702;   -0.0918;   -0.1845;    0.0552;   -0.0459;   -0.2630;   -0.0285;    0.1948;
   3;    1.5919;   -1.0732;   -0.1255;   -0.4183;   -0.0635;   -0.0985;   -0.2344;    0.0007;   -0.0477;   -0.2371;   -0.0300;    0.2176;
   4;    1.3552;   -0.9000;   -0.2171;   -0.3727;   -0.0283;   -0.0754;   -0.2701;   -0.0735;   -0.0097;   -0.2609;   -0.0173;    0.2721;
   5;    1.3766;   -0.8863;   -0.2403;   -0.3630;    0.0372;   -0.0787;   -0.2687;   -0.1735;    0.0056;   -0.2253;   -0.0464;    0.2937;
   6;    1.4817;   -1.0030;   -0.1941;   -0.3088;    0.1201;   -0.0371;   -0.3655;   -0.1732;   -0.0600;   -0.1707;    0.0127;    0.2114;
   7;    1.6920;   -1.2024;   -0.0258;   -0.3056;    0.1940;   -0.0232;   -0.4445;   -0.1472;   -0.1295;   -0.1427;    0.0836;    0.1358;
   8;    1.6922;   -1.2453;    0.0121;   -0.2223;    0.2499;   -0.0247;   -0.4969;   -0.1414;   -0.1565;   -0.1484;    0.1405;    0.0885;
   9;    1.8901;   -1.4605;    0.1549;   -0.2096;    0.2430;   -0.0293;   -0.5492;   -0.1386;   -0.1558;   -0.1252;    0.1233;   -0.0037;
  10;    1.6536;   -1.3603;    0.1991;   -0.1020;    0.2751;   -0.0589;   -0.5409;   -0.1786;   -0.1304;   -0.1102;    0.0757;    0.0163;
  11;    1.5355;   -1.2509;    0.2058;   -0.0321;    0.3090;   -0.1158;   -0.5015;   -0.1993;   -0.1496;   -0.0728;    0.0283;   -0.0054;
  12;    1.3926;   -1.1717;    0.2403;    0.0133;    0.3564;   -0.1637;   -0.4843;   -0.1650;   -0.2064;   -0.0601;    0.0462;   -0.0611;
  13;    1.4466;   -1.2849;    0.3651;    0.0244;    0.3448;   -0.1902;   -0.4854;   -0.1014;   -0.2398;   -0.0665;    0.0507;   -0.1213;
  14;    1.4215;   -1.3197;    0.4075;    0.1056;    0.3295;   -0.2175;   -0.4442;   -0.0995;   -0.2413;   -0.0416;    0.0293;   -0.1466;
  15;    1.2820;   -1.3171;    0.4841;    0.1317;    0.3080;   -0.1948;   -0.4275;   -0.0981;   -0.2152;   -0.0503;    0.0055;   -0.1600;
  16;    1.0886;   -1.2087;    0.4661;    0.1957;    0.3084;   -0.1597;   -0.4104;   -0.1298;   -0.1936;   -0.0502;    0.0040;   -0.1757;
  17;    1.0997;   -1.2491;    0.5587;    0.1575;    0.3135;   -0.1455;   -0.3978;   -0.1336;   -0.2048;    0.0024;   -0.0322;   -0.2492;
