time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.1392;    0.3564;    0.0923;   -0.5169;   -0.2358;   -0.3290;   -0.0098;   -0.0794;    0.1206;   -0.4377;    0.1710;    0.0783;
   2;    1.0607;    0.4306;    0.0085;   -0.5797;   -0.1277;   -0.2657;   -0.0799;   -0.0821;    0.0268;   -0.4077;    0.1913;    0.0142;
   3;    1.0333;    0.3625;   -0.0308;   -0.5724;   -0.0036;   -0.2683;   -0.0980;   -0.0298;   -0.1294;   -0.3761;    0.1737;    0.0096;
   4;    0.9840;    0.3309;   -0.0080;   -0.4839;    0.0667;   -0.2196;   -0.0585;   -0.0781;   -0.1387;   -0.4353;    0.1516;    0.0529;
   5;    0.8492;    0.1716;    0.0733;   -0.3998;    0.0841;   -0.1248;   -0.1010;   -0.1107;   -0.1312;   -0.4546;    0.1288;    0.1039;
   6;    0.9445;    0.0217;    0.0515;   -0.3492;    0.1176;   -0.1065;   -0.1420;   -0.1427;   -0.1848;   -0.4349;    0.1343;    0.1266;
   7;    1.0437;   -0.2124;    0.0722;   -0.2228;    0.0950;   -0.0641;   -0.1757;   -0.1622;   -0.2503;   -0.3573;    0.0787;    0.1385;
   8;    0.9566;   -0.2811;    0.1379;   -0.1565;    0.1324;   -0.1109;   -0.2060;   -0.0996;   -0.3858;   -0.2959;    0.1444;    0.0602;
   9;    0.9015;   -0.4157;    0.3084;   -0.0663;    0.1516;   -0.1017;   -0.2624;   -0.0929;   -0.3669;   -0.2975;    0.1535;    0.0394;
  10;    0.7885;   -0.6014;    0.4811;    0.0257;    0.1738;   -0.0713;   -0.3120;   -0.0984;   -0.3121;   -0.2466;    0.1080;   -0.0059;
  11;    0.7676;   -0.8166;    0.5579;   -0.1366;    0.3687;   -0.0422;   -0.3842;   -0.0505;   -0.2441;   -0.1654;    0.0509;   -0.1094;
  12;    0.7335;   -0.8853;    0.5017;   -0.1881;    0.5228;   -0.0490;   -0.3611;    0.0177;   -0.2066;   -0.1241;   -0.0387;   -0.1901;
  13;    0.5791;   -0.9916;    0.7021;   -0.0423;    0.4824;   -0.1265;   -0.3629;    0.0479;   -0.2182;   -0.1100;   -0.0578;   -0.2587;
